M.L_b.CO2aq Time [a],M.L_b.CO2aq CO2aq [mol/kg]
356000.0,8.636960663140898e-06
356100.0,8.636960663140901e-06
356200.0,8.636960663140898e-06
356300.0,8.6369606631409e-06
356400.0,8.6369606631409e-06
356500.0,8.636960663140898e-06
356600.0,8.636960663140896e-06
356700.0,8.636960663140901e-06
356800.0,8.636960663140896e-06
356900.0,8.636960663140898e-06
357000.0,8.6369606631409e-06
357100.0,8.636960663140898e-06
357200.0,8.636960663140896e-06
357300.0,8.636960663140901e-06
357400.0,8.6369606631409e-06
357500.0,8.6369606631409e-06
357600.0,8.636960663140898e-06
357700.0,8.636960663140901e-06
357800.0,8.6369606631409e-06
357900.0,8.6369606631409e-06
358000.0,8.636960663140894e-06
358100.0,8.6369606631409e-06
358200.0,8.636960663140896e-06
358300.0,8.6369606631409e-06
358400.0,8.636960663140896e-06
358500.0,8.636960663140898e-06
358600.0,8.636960663140898e-06
358700.0,8.636960663140903e-06
358800.0,8.636960663140898e-06
358900.0,8.636960663140901e-06
359000.0,8.6369606631409e-06
359100.0,8.636960663140901e-06
359200.0,8.636960663140898e-06
359300.0,8.636960663140901e-06
359400.0,8.636960663140898e-06
359500.0,8.636960663140901e-06
359600.0,8.636960663140898e-06
359700.0,8.636960663140903e-06
359800.0,8.636960663140901e-06
359900.0,8.636960663140901e-06
360000.0,8.636960663140898e-06
360100.0,8.636960663140901e-06
360200.0,8.636960663140896e-06
360300.0,8.636960663140898e-06
360400.0,8.636960663140898e-06
360500.0,8.636960663140903e-06
360600.0,8.636960663140898e-06
360700.0,8.636960663140901e-06
360800.0,8.636960663140898e-06
360900.0,8.636960663140903e-06
361000.0,8.6369606631409e-06
361100.0,8.636960663140901e-06
361200.0,8.636960663140898e-06
361300.0,8.636960663140903e-06
361400.0,8.636960663140898e-06
361500.0,8.6369606631409e-06
361600.0,8.636960663140894e-06
361700.0,8.636960663140898e-06
361800.0,8.636960663140901e-06
361900.0,8.636960663140896e-06
362000.0,8.6369606631409e-06
362100.0,8.6369606631409e-06
362200.0,8.6369606631409e-06
362300.0,8.636960663140896e-06
362400.0,8.636960663140898e-06
362500.0,8.636960663140898e-06
362600.0,8.6369606631409e-06
362700.0,8.636960663140898e-06
362800.0,8.6369606631409e-06
362900.0,8.636960663140894e-06
363000.0,8.636960663140898e-06
363100.0,8.636960663140894e-06
363200.0,8.636960663140898e-06
363300.0,8.636960663140903e-06
363400.0,8.6369606631409e-06
363500.0,8.636960663140901e-06
363600.0,8.636960663140896e-06
363700.0,8.636960663140898e-06
363800.0,8.636960663140901e-06
363900.0,8.636960663140901e-06
364000.0,8.636960663140898e-06
364100.0,8.6369606631409e-06
364200.0,8.636960663140896e-06
364300.0,8.636960663140896e-06
364400.0,8.6369606631409e-06
364500.0,8.636960663140896e-06
364600.0,8.636960663140901e-06
364700.0,8.6369606631409e-06
364800.0,8.6369606631409e-06
364900.0,8.636960663140896e-06
365000.0,8.636960663140901e-06
365100.0,8.636960663140896e-06
365200.0,8.636960663140898e-06
365300.0,8.636960663140898e-06
365400.0,8.636960663140903e-06
365500.0,8.636960663140898e-06
365600.0,8.6369606631409e-06
365700.0,8.636960663140898e-06
365800.0,8.636960663140901e-06
365900.0,8.636960663140898e-06
366000.0,8.636960663140903e-06
366100.0,8.6369606631409e-06
366200.0,8.636960663140903e-06
366300.0,8.636960663140898e-06
366400.0,8.636960663140901e-06
366500.0,8.636960663140898e-06
366600.0,8.636960663140901e-06
366700.0,8.636960663140898e-06
366800.0,8.636960663140901e-06
366900.0,8.636960663140898e-06
367000.0,8.636960663140901e-06
367100.0,8.636960663140896e-06
367200.0,8.636960663140898e-06
367300.0,8.636960663140898e-06
367400.0,8.636960663140898e-06
367500.0,8.636960663140896e-06
367600.0,8.636960663140901e-06
367700.0,8.636960663140896e-06
367800.0,8.636960663140896e-06
367900.0,8.636960663140901e-06
368000.0,8.636960663140896e-06
368100.0,8.6369606631409e-06
368200.0,8.636960663140896e-06
368300.0,8.636960663140901e-06
368400.0,8.636960663140896e-06
368500.0,8.6369606631409e-06
368600.0,8.636960663140896e-06
368700.0,8.6369606631409e-06
368800.0,8.6369606631409e-06
368900.0,8.636960663140901e-06
369000.0,8.636960663140898e-06
369100.0,8.6369606631409e-06
369200.0,8.636960663140903e-06
369300.0,8.636960663140901e-06
369400.0,8.636960663140898e-06
369500.0,8.636960663140903e-06
369600.0,8.6369606631409e-06
369700.0,8.6369606631409e-06
369800.0,8.636960663140898e-06
369900.0,8.636960663140903e-06
370000.0,8.636960663140898e-06
370100.0,8.6369606631409e-06
370200.0,8.6369606631409e-06
370300.0,8.6369606631409e-06
370400.0,8.636960663140896e-06
370500.0,8.6369606631409e-06
370600.0,8.636960663140898e-06
370700.0,8.636960663140901e-06
370800.0,8.636960663140898e-06
370900.0,8.636960663140901e-06
371000.0,8.6369606631409e-06
371100.0,8.636960663140901e-06
371200.0,8.6369606631409e-06
371300.0,8.636960663140901e-06
371400.0,8.6369606631409e-06
371500.0,8.6369606631409e-06
371600.0,8.636960663140896e-06
371700.0,8.6369606631409e-06
371800.0,8.6369606631409e-06
371900.0,8.6369606631409e-06
372000.0,8.636960663140896e-06
372100.0,8.636960663140901e-06
372200.0,8.636960663140898e-06
372300.0,8.636960663140903e-06
372400.0,8.636960663140898e-06
372500.0,8.6369606631409e-06
372600.0,8.636960663140901e-06
372700.0,8.636960663140901e-06
372800.0,8.6369606631409e-06
372900.0,8.636960663140903e-06
373000.0,8.6369606631409e-06
373100.0,8.636960663140898e-06
373200.0,8.6369606631409e-06
373300.0,8.636960663140898e-06
373400.0,8.6369606631409e-06
373500.0,8.636960663140894e-06
373600.0,8.636960663140898e-06
373700.0,8.636960663140901e-06
373800.0,8.636960663140903e-06
373900.0,8.636960663140903e-06
374000.0,8.636960663140901e-06
374100.0,8.636960663140898e-06
374200.0,8.636960663140898e-06
374300.0,8.636960663140901e-06
374400.0,8.636960663140896e-06
374500.0,8.636960663140896e-06
374600.0,8.636960663140901e-06
374700.0,8.636960663140903e-06
374800.0,8.636960663140901e-06
374900.0,8.6369606631409e-06
375000.0,8.636960663140901e-06
375100.0,8.636960663140896e-06
375200.0,8.636960663140901e-06
375300.0,8.6369606631409e-06
375400.0,8.6369606631409e-06
375500.0,8.636960663140896e-06
375600.0,8.6369606631409e-06
375700.0,8.636960663140898e-06
375800.0,8.636960663140896e-06
375900.0,8.6369606631409e-06
376000.0,8.636960663140901e-06
376100.0,8.636960663140896e-06
376200.0,8.636960663140896e-06
376300.0,8.636960663140896e-06
376400.0,8.636960663140896e-06
376500.0,8.636960663140896e-06
376600.0,8.636960663140896e-06
376700.0,8.636960663140901e-06
376800.0,8.636960663140898e-06
376900.0,8.636960663140898e-06
377000.0,8.6369606631409e-06
377100.0,8.636960663140905e-06
377200.0,8.636960663140903e-06
377300.0,8.636960663140906e-06
377400.0,8.636960663140898e-06
377500.0,8.636960663140901e-06
377600.0,8.6369606631409e-06
377700.0,8.6369606631409e-06
377800.0,8.636960663140898e-06
377900.0,8.6369606631409e-06
378000.0,8.636960663140896e-06
378100.0,8.6369606631409e-06
378200.0,8.636960663140901e-06
378300.0,8.636960663140901e-06
378400.0,8.636960663140898e-06
378500.0,8.636960663140901e-06
378600.0,8.636960663140898e-06
378700.0,8.6369606631409e-06
378800.0,8.636960663140896e-06
378900.0,8.6369606631409e-06
379000.0,8.636960663140903e-06
379100.0,8.6369606631409e-06
379200.0,8.6369606631409e-06
379300.0,8.636960663140896e-06
379400.0,8.636960663140898e-06
379500.0,8.636960663140903e-06
379600.0,8.636960663140896e-06
379700.0,8.636960663140898e-06
379800.0,8.636960663140901e-06
379900.0,8.636960663140901e-06
380000.0,8.636960663140903e-06
380100.0,8.636960663140903e-06
380200.0,8.636960663140898e-06
380300.0,8.636960663140901e-06
380400.0,8.6369606631409e-06
380500.0,8.636960663140901e-06
380600.0,8.636960663140896e-06
380700.0,8.6369606631409e-06
380800.0,8.636960663140894e-06
380900.0,8.636960663140896e-06
381000.0,8.636960663140893e-06
381100.0,8.636960663140898e-06
381200.0,8.636960663140898e-06
381300.0,8.636960663140903e-06
381400.0,8.636960663140898e-06
381500.0,8.6369606631409e-06
381600.0,8.636960663140896e-06
381700.0,8.636960663140898e-06
381800.0,8.636960663140898e-06
381900.0,8.636960663140898e-06
382000.0,8.636960663140894e-06
382100.0,8.636960663140898e-06
382200.0,8.6369606631409e-06
382300.0,8.636960663140901e-06
382400.0,8.6369606631409e-06
382500.0,8.6369606631409e-06
382600.0,8.636960663140894e-06
382700.0,8.6369606631409e-06
382800.0,8.6369606631409e-06
382900.0,8.6369606631409e-06
383000.0,8.636960663140896e-06
383100.0,8.6369606631409e-06
383200.0,8.636960663140905e-06
383300.0,8.6369606631409e-06
383400.0,8.636960663140901e-06
383500.0,8.636960663140896e-06
383600.0,8.6369606631409e-06
383700.0,8.636960663140894e-06
383800.0,8.6369606631409e-06
383900.0,8.636960663140898e-06
384000.0,8.636960663140898e-06
384100.0,8.636960663140898e-06
384200.0,8.636960663140901e-06
384300.0,8.636960663140898e-06
384400.0,8.6369606631409e-06
384500.0,8.636960663140901e-06
384600.0,8.6369606631409e-06
384700.0,8.636960663140903e-06
384800.0,8.6369606631409e-06
384900.0,8.636960663140898e-06
385000.0,8.636960663140901e-06
385100.0,8.636960663140898e-06
385200.0,8.636960663140898e-06
385300.0,8.636960663140903e-06
385400.0,8.6369606631409e-06
385500.0,8.636960663140901e-06
385600.0,8.636960663140898e-06
385700.0,8.6369606631409e-06
385800.0,8.636960663140896e-06
385900.0,8.636960663140901e-06
386000.0,8.636960663140898e-06
386100.0,8.636960663140903e-06
386200.0,8.6369606631409e-06
386300.0,8.6369606631409e-06
386400.0,8.6369606631409e-06
386500.0,8.636960663140905e-06
386600.0,8.636960663140896e-06
386700.0,8.636960663140898e-06
386800.0,8.6369606631409e-06
386900.0,8.6369606631409e-06
387000.0,8.636960663140896e-06
387100.0,8.636960663140901e-06
387200.0,8.636960663140898e-06
387300.0,8.636960663140901e-06
387400.0,8.6369606631409e-06
387500.0,8.636960663140898e-06
387600.0,8.636960663140898e-06
387700.0,8.6369606631409e-06
387800.0,8.636960663140901e-06
387900.0,8.6369606631409e-06
388000.0,8.6369606631409e-06
388100.0,8.636960663140896e-06
388200.0,8.636960663140898e-06
388300.0,8.636960663140898e-06
388400.0,8.6369606631409e-06
388500.0,8.636960663140896e-06
388600.0,8.636960663140903e-06
388700.0,8.636960663140901e-06
388800.0,8.636960663140905e-06
388900.0,8.6369606631409e-06
389000.0,8.636960663140901e-06
389100.0,8.636960663140896e-06
389200.0,8.636960663140898e-06
389300.0,8.636960663140894e-06
389400.0,8.636960663140898e-06
389500.0,8.636960663140893e-06
389600.0,8.6369606631409e-06
389700.0,8.636960663140894e-06
389800.0,8.636960663140896e-06
389900.0,8.636960663140896e-06
390000.0,8.636960663140903e-06
390100.0,8.6369606631409e-06
390200.0,8.636960663140903e-06
390300.0,8.636960663140898e-06
390400.0,8.636960663140901e-06
390500.0,8.636960663140898e-06
390600.0,8.636960663140903e-06
390700.0,8.636960663140898e-06
390800.0,8.636960663140901e-06
390900.0,8.636960663140896e-06
391000.0,8.636960663140896e-06
391100.0,8.636960663140898e-06
391200.0,8.636960663140898e-06
391300.0,8.636960663140894e-06
391400.0,8.636960663140898e-06
391500.0,8.6369606631409e-06
391600.0,8.636960663140901e-06
391700.0,8.6369606631409e-06
391800.0,8.636960663140901e-06
391900.0,8.6369606631409e-06
392000.0,8.636960663140903e-06
392100.0,8.6369606631409e-06
392200.0,8.636960663140901e-06
392300.0,8.636960663140898e-06
392400.0,8.636960663140898e-06
392500.0,8.636960663140898e-06
392600.0,8.6369606631409e-06
392700.0,8.636960663140896e-06
392800.0,8.636960663140901e-06
392900.0,8.636960663140903e-06
393000.0,8.6369606631409e-06
393100.0,8.636960663140896e-06
393200.0,8.636960663140901e-06
393300.0,8.636960663140901e-06
393400.0,8.636960663140901e-06
393500.0,8.6369606631409e-06
393600.0,8.6369606631409e-06
393700.0,8.636960663140898e-06
393800.0,8.636960663140898e-06
393900.0,8.636960663140894e-06
394000.0,8.636960663140901e-06
394100.0,8.636960663140896e-06
394200.0,8.636960663140896e-06
394300.0,8.636960663140896e-06
394400.0,8.636960663140903e-06
394500.0,8.636960663140898e-06
394600.0,8.636960663140901e-06
394700.0,8.636960663140898e-06
394800.0,8.636960663140901e-06
394900.0,8.636960663140894e-06
395000.0,8.636960663140896e-06
395100.0,8.636960663140896e-06
395200.0,8.636960663140901e-06
395300.0,8.636960663140896e-06
