M.D_b.pH Time [a],M.D_b.pH pH [mol/kg]
798100.0,7.91228489026285
798200.0,7.912284890262849
798300.0,7.91228489026285
798400.0,7.912284890262849
798500.0,7.91228489026285
798600.0,7.912284890262849
798700.0,7.91228489026285
798800.0,7.912284890262849
798900.0,7.91228489026285
799000.0,7.912284890262849
799100.0,7.91228489026285
799200.0,7.912284890262849
799300.0,7.91228489026285
799400.0,7.912284890262849
799500.0,7.91228489026285
799600.0,7.912284890262849
799700.0,7.91228489026285
799800.0,7.912284890262849
799900.0,7.91228489026285
800000.0,7.912284890262849
800100.0,7.91228489026285
800200.0,7.912284890262849
800300.0,7.91228489026285
800400.0,7.912284890262849
800500.0,7.91228489026285
800600.0,7.912284890262849
800700.0,7.91228489026285
800800.0,7.912284890262849
800900.0,7.91228489026285
801000.0,7.912284890262849
801100.0,7.91228489026285
801200.0,7.912284890262849
801300.0,7.91228489026285
801400.0,7.912284890262849
801500.0,7.91228489026285
801600.0,7.912284890262849
801700.0,7.91228489026285
801800.0,7.912284890262849
801900.0,7.91228489026285
802000.0,7.912284890262849
802100.0,7.912284890262849
802200.0,7.912284890262849
802300.0,7.91228489026285
802400.0,7.912284890262849
802500.0,7.91228489026285
802600.0,7.912284890262849
802700.0,7.91228489026285
802800.0,7.912284890262849
802900.0,7.91228489026285
803000.0,7.912284890262849
803100.0,7.91228489026285
803200.0,7.912284890262849
803300.0,7.91228489026285
803400.0,7.912284890262849
803500.0,7.91228489026285
803600.0,7.912284890262849
803700.0,7.91228489026285
803800.0,7.912284890262849
803900.0,7.91228489026285
804000.0,7.912284890262849
804100.0,7.91228489026285
804200.0,7.912284890262849
804300.0,7.91228489026285
804400.0,7.912284890262849
804500.0,7.91228489026285
804600.0,7.912284890262849
804700.0,7.91228489026285
804800.0,7.912284890262849
804900.0,7.91228489026285
805000.0,7.912284890262849
805100.0,7.91228489026285
805200.0,7.912284890262849
805300.0,7.91228489026285
805400.0,7.912284890262849
805500.0,7.91228489026285
805600.0,7.912284890262849
805700.0,7.91228489026285
805800.0,7.912284890262849
805900.0,7.91228489026285
806000.0,7.912284890262849
806100.0,7.91228489026285
806200.0,7.912284890262849
806300.0,7.91228489026285
806400.0,7.912284890262849
806500.0,7.91228489026285
806600.0,7.912284890262849
806700.0,7.91228489026285
806800.0,7.912284890262849
806900.0,7.91228489026285
807000.0,7.912284890262849
807100.0,7.91228489026285
807200.0,7.912284890262849
807300.0,7.91228489026285
807400.0,7.912284890262849
807500.0,7.91228489026285
807600.0,7.912284890262849
807700.0,7.91228489026285
807800.0,7.912284890262849
807900.0,7.91228489026285
808000.0,7.912284890262849
808100.0,7.91228489026285
808200.0,7.912284890262849
808300.0,7.91228489026285
808400.0,7.912284890262849
808500.0,7.91228489026285
808600.0,7.912284890262849
808700.0,7.91228489026285
808800.0,7.912284890262849
808900.0,7.91228489026285
809000.0,7.912284890262849
809100.0,7.91228489026285
809200.0,7.912284890262849
809300.0,7.91228489026285
809400.0,7.912284890262849
809500.0,7.91228489026285
809600.0,7.912284890262849
809700.0,7.91228489026285
809800.0,7.912284890262849
809900.0,7.912284890262849
810000.0,7.912284890262849
810100.0,7.91228489026285
810200.0,7.912284890262849
810300.0,7.91228489026285
810400.0,7.912284890262849
810500.0,7.91228489026285
810600.0,7.912284890262849
810700.0,7.91228489026285
810800.0,7.912284890262849
810900.0,7.91228489026285
811000.0,7.912284890262849
811100.0,7.91228489026285
811200.0,7.912284890262849
811300.0,7.91228489026285
811400.0,7.912284890262849
811500.0,7.91228489026285
811600.0,7.912284890262849
811700.0,7.91228489026285
811800.0,7.912284890262849
811900.0,7.91228489026285
812000.0,7.912284890262849
812100.0,7.91228489026285
812200.0,7.912284890262849
812300.0,7.91228489026285
812400.0,7.912284890262849
812500.0,7.91228489026285
812600.0,7.912284890262849
812700.0,7.91228489026285
812800.0,7.912284890262849
812900.0,7.91228489026285
813000.0,7.912284890262849
813100.0,7.91228489026285
813200.0,7.912284890262849
813300.0,7.91228489026285
813400.0,7.912284890262849
813500.0,7.91228489026285
813600.0,7.912284890262849
813700.0,7.91228489026285
813800.0,7.912284890262849
813900.0,7.91228489026285
814000.0,7.912284890262849
814100.0,7.91228489026285
814200.0,7.912284890262849
814300.0,7.91228489026285
814400.0,7.912284890262849
814500.0,7.91228489026285
814600.0,7.912284890262849
814700.0,7.91228489026285
814800.0,7.912284890262849
814900.0,7.91228489026285
815000.0,7.912284890262849
815100.0,7.91228489026285
815200.0,7.912284890262849
815300.0,7.91228489026285
815400.0,7.912284890262849
815500.0,7.91228489026285
815600.0,7.912284890262849
815700.0,7.91228489026285
815800.0,7.912284890262849
815900.0,7.91228489026285
816000.0,7.912284890262849
816100.0,7.91228489026285
816200.0,7.912284890262849
816300.0,7.91228489026285
816400.0,7.912284890262849
816500.0,7.91228489026285
816600.0,7.912284890262849
816700.0,7.91228489026285
816800.0,7.912284890262849
816900.0,7.91228489026285
817000.0,7.912284890262849
817100.0,7.91228489026285
817200.0,7.912284890262849
817300.0,7.91228489026285
817400.0,7.912284890262849
817500.0,7.91228489026285
817600.0,7.912284890262849
817700.0,7.91228489026285
817800.0,7.912284890262849
817900.0,7.91228489026285
818000.0,7.912284890262849
818100.0,7.91228489026285
818200.0,7.912284890262849
818300.0,7.91228489026285
818400.0,7.912284890262849
818500.0,7.91228489026285
818600.0,7.912284890262849
818700.0,7.91228489026285
818800.0,7.912284890262849
818900.0,7.91228489026285
819000.0,7.912284890262849
819100.0,7.91228489026285
819200.0,7.912284890262849
819300.0,7.91228489026285
819400.0,7.912284890262849
819500.0,7.91228489026285
819600.0,7.912284890262849
819700.0,7.91228489026285
819800.0,7.912284890262849
819900.0,7.91228489026285
820000.0,7.912284890262849
820100.0,7.91228489026285
820200.0,7.912284890262849
820300.0,7.91228489026285
820400.0,7.912284890262849
820500.0,7.91228489026285
820600.0,7.912284890262849
820700.0,7.91228489026285
820800.0,7.912284890262849
820900.0,7.91228489026285
821000.0,7.912284890262849
821100.0,7.91228489026285
821200.0,7.912284890262849
821300.0,7.91228489026285
821400.0,7.912284890262849
821500.0,7.91228489026285
821600.0,7.912284890262849
821700.0,7.91228489026285
821800.0,7.912284890262849
821900.0,7.91228489026285
822000.0,7.912284890262849
822100.0,7.91228489026285
822200.0,7.912284890262849
822300.0,7.91228489026285
822400.0,7.912284890262849
822500.0,7.91228489026285
822600.0,7.912284890262849
822700.0,7.91228489026285
822800.0,7.912284890262849
822900.0,7.91228489026285
823000.0,7.912284890262849
823100.0,7.91228489026285
823200.0,7.912284890262849
823300.0,7.91228489026285
823400.0,7.912284890262849
823500.0,7.91228489026285
823600.0,7.912284890262849
823700.0,7.91228489026285
823800.0,7.912284890262849
823900.0,7.91228489026285
824000.0,7.912284890262849
824100.0,7.91228489026285
824200.0,7.912284890262849
824300.0,7.91228489026285
824400.0,7.912284890262849
824500.0,7.91228489026285
824600.0,7.912284890262849
824700.0,7.91228489026285
824800.0,7.912284890262849
824900.0,7.91228489026285
825000.0,7.912284890262849
825100.0,7.91228489026285
825200.0,7.912284890262849
825300.0,7.91228489026285
825400.0,7.912284890262849
825500.0,7.91228489026285
825600.0,7.912284890262849
825700.0,7.91228489026285
825800.0,7.912284890262849
825900.0,7.91228489026285
826000.0,7.912284890262849
826100.0,7.91228489026285
826200.0,7.912284890262849
826300.0,7.91228489026285
826400.0,7.912284890262849
826500.0,7.91228489026285
826600.0,7.912284890262849
826700.0,7.91228489026285
826800.0,7.912284890262849
826900.0,7.91228489026285
827000.0,7.912284890262849
827100.0,7.91228489026285
827200.0,7.912284890262849
827300.0,7.91228489026285
827400.0,7.912284890262849
827500.0,7.912284890262849
827600.0,7.912284890262849
827700.0,7.91228489026285
827800.0,7.912284890262849
827900.0,7.91228489026285
828000.0,7.912284890262849
828100.0,7.91228489026285
828200.0,7.912284890262849
828300.0,7.91228489026285
828400.0,7.912284890262849
828500.0,7.91228489026285
828600.0,7.912284890262849
828700.0,7.91228489026285
828800.0,7.912284890262849
828900.0,7.91228489026285
829000.0,7.912284890262849
829100.0,7.91228489026285
829200.0,7.912284890262849
829300.0,7.91228489026285
829400.0,7.912284890262849
829500.0,7.91228489026285
829600.0,7.912284890262849
829700.0,7.91228489026285
829800.0,7.912284890262849
829900.0,7.912284890262849
830000.0,7.912284890262849
830100.0,7.91228489026285
830200.0,7.912284890262849
830300.0,7.91228489026285
830400.0,7.912284890262849
830500.0,7.91228489026285
830600.0,7.912284890262849
830700.0,7.91228489026285
830800.0,7.912284890262849
830900.0,7.91228489026285
831000.0,7.912284890262849
831100.0,7.91228489026285
831200.0,7.912284890262849
831300.0,7.91228489026285
831400.0,7.912284890262849
831500.0,7.91228489026285
831600.0,7.912284890262849
831700.0,7.91228489026285
831800.0,7.912284890262849
831900.0,7.91228489026285
832000.0,7.912284890262849
832100.0,7.91228489026285
832200.0,7.912284890262849
832300.0,7.91228489026285
832400.0,7.912284890262849
832500.0,7.91228489026285
832600.0,7.912284890262849
832700.0,7.91228489026285
832800.0,7.912284890262849
832900.0,7.91228489026285
833000.0,7.912284890262849
833100.0,7.91228489026285
833200.0,7.912284890262849
833300.0,7.91228489026285
833400.0,7.912284890262849
833500.0,7.91228489026285
833600.0,7.912284890262849
833700.0,7.91228489026285
833800.0,7.912284890262849
833900.0,7.91228489026285
834000.0,7.912284890262849
834100.0,7.91228489026285
834200.0,7.912284890262849
834300.0,7.91228489026285
834400.0,7.912284890262849
834500.0,7.91228489026285
834600.0,7.912284890262849
834700.0,7.91228489026285
834800.0,7.912284890262849
834900.0,7.91228489026285
835000.0,7.912284890262849
835100.0,7.91228489026285
835200.0,7.912284890262849
835300.0,7.91228489026285
835400.0,7.912284890262849
835500.0,7.91228489026285
835600.0,7.912284890262849
835700.0,7.91228489026285
835800.0,7.912284890262849
835900.0,7.91228489026285
836000.0,7.912284890262849
836100.0,7.91228489026285
836200.0,7.912284890262849
836300.0,7.91228489026285
836400.0,7.912284890262849
836500.0,7.912284890262849
836600.0,7.912284890262849
836700.0,7.91228489026285
836800.0,7.912284890262849
836900.0,7.91228489026285
837000.0,7.912284890262849
837100.0,7.91228489026285
837200.0,7.912284890262849
837300.0,7.91228489026285
837400.0,7.912284890262849
837500.0,7.91228489026285
837600.0,7.912284890262849
837700.0,7.91228489026285
837800.0,7.912284890262849
837900.0,7.91228489026285
838000.0,7.912284890262849
838100.0,7.91228489026285
838200.0,7.912284890262849
838300.0,7.91228489026285
838400.0,7.912284890262849
838500.0,7.91228489026285
838600.0,7.912284890262849
838700.0,7.91228489026285
838800.0,7.912284890262849
838900.0,7.91228489026285
839000.0,7.912284890262849
839100.0,7.91228489026285
839200.0,7.912284890262849
839300.0,7.91228489026285
839400.0,7.912284890262849
839500.0,7.91228489026285
839600.0,7.912284890262849
839700.0,7.91228489026285
839800.0,7.912284890262849
839900.0,7.91228489026285
840000.0,7.912284890262849
840100.0,7.91228489026285
840200.0,7.912284890262849
840300.0,7.912284890262849
840400.0,7.912284890262849
840500.0,7.91228489026285
840600.0,7.912284890262849
840700.0,7.91228489026285
840800.0,7.912284890262849
840900.0,7.91228489026285
841000.0,7.912284890262849
841100.0,7.91228489026285
841200.0,7.912284890262849
841300.0,7.91228489026285
841400.0,7.912284890262849
841500.0,7.91228489026285
841600.0,7.912284890262849
841700.0,7.91228489026285
841800.0,7.912284890262849
841900.0,7.91228489026285
842000.0,7.912284890262849
842100.0,7.91228489026285
842200.0,7.912284890262849
842300.0,7.91228489026285
842400.0,7.912284890262849
842500.0,7.91228489026285
842600.0,7.912284890262849
842700.0,7.91228489026285
842800.0,7.912284890262849
842900.0,7.91228489026285
843000.0,7.912284890262849
843100.0,7.91228489026285
843200.0,7.912284890262849
843300.0,7.91228489026285
843400.0,7.912284890262849
843500.0,7.91228489026285
843600.0,7.912284890262849
843700.0,7.91228489026285
843800.0,7.912284890262849
843900.0,7.91228489026285
844000.0,7.912284890262849
844100.0,7.91228489026285
844200.0,7.912284890262849
844300.0,7.91228489026285
844400.0,7.912284890262849
844500.0,7.91228489026285
844600.0,7.912284890262849
844700.0,7.91228489026285
844800.0,7.912284890262849
844900.0,7.912284890262849
845000.0,7.91228489026285
845100.0,7.912284890262849
845200.0,7.91228489026285
845300.0,7.912284890262849
845400.0,7.91228489026285
845500.0,7.912284890262849
845600.0,7.91228489026285
845700.0,7.912284890262849
845800.0,7.91228489026285
845900.0,7.912284890262849
846000.0,7.91228489026285
846100.0,7.912284890262849
846200.0,7.91228489026285
846300.0,7.912284890262849
846400.0,7.91228489026285
846500.0,7.912284890262849
846600.0,7.91228489026285
846700.0,7.912284890262849
846800.0,7.91228489026285
846900.0,7.912284890262849
847000.0,7.912284890262849
847100.0,7.91228489026285
847200.0,7.912284890262849
847300.0,7.91228489026285
847400.0,7.912284890262849
847500.0,7.912284890262849
847600.0,7.912284890262849
847700.0,7.91228489026285
847800.0,7.912284890262849
847900.0,7.91228489026285
848000.0,7.912284890262849
848100.0,7.91228489026285
848200.0,7.912284890262849
848300.0,7.912284890262849
848400.0,7.912284890262849
848500.0,7.91228489026285
848600.0,7.912284890262849
848700.0,7.91228489026285
848800.0,7.912284890262849
848900.0,7.91228489026285
849000.0,7.912284890262849
849100.0,7.912284890262849
849200.0,7.912284890262849
849300.0,7.91228489026285
849400.0,7.912284890262849
849500.0,7.91228489026285
849600.0,7.912284890262849
849700.0,7.91228489026285
849800.0,7.912284890262849
849900.0,7.912284890262849
850000.0,7.912284890262849
850100.0,7.91228489026285
850200.0,7.912284890262849
850300.0,7.912284890262849
850400.0,7.912284890262849
850500.0,7.91228489026285
850600.0,7.912284890262849
850700.0,7.91228489026285
850800.0,7.912284890262849
850900.0,7.91228489026285
851000.0,7.912284890262849
851100.0,7.91228489026285
851200.0,7.912284890262849
851300.0,7.912284890262849
851400.0,7.912284890262849
851500.0,7.912284890262849
851600.0,7.912284890262849
851700.0,7.91228489026285
851800.0,7.912284890262849
851900.0,7.91228489026285
852000.0,7.912284890262849
852100.0,7.912284890262849
852200.0,7.912284890262849
852300.0,7.912284890262849
852400.0,7.912284890262849
852500.0,7.91228489026285
852600.0,7.912284890262849
852700.0,7.912284890262849
852800.0,7.912284890262849
852900.0,7.91228489026285
853000.0,7.912284890262849
853100.0,7.912284890262849
853200.0,7.912284890262849
853300.0,7.91228489026285
853400.0,7.912284890262849
853500.0,7.912284890262849
853600.0,7.912284890262849
853700.0,7.912284890262849
853800.0,7.912284890262849
853900.0,7.91228489026285
854000.0,7.912284890262849
854100.0,7.912284890262849
854200.0,7.912284890262849
854300.0,7.912284890262849
854400.0,7.912284890262849
854500.0,7.912284890262849
854600.0,7.912284890262849
854700.0,7.91228489026285
854800.0,7.912284890262849
854900.0,7.91228489026285
855000.0,7.912284890262849
855100.0,7.912284890262849
855200.0,7.912284890262849
855300.0,7.91228489026285
855400.0,7.912284890262849
855500.0,7.912284890262849
855600.0,7.912284890262849
855700.0,7.912284890262849
855800.0,7.912284890262849
855900.0,7.912284890262849
856000.0,7.912284890262849
856100.0,7.912284890262849
856200.0,7.912284890262849
856300.0,7.91228489026285
856400.0,7.912284890262849
856500.0,7.912284890262849
856600.0,7.912284890262849
856700.0,7.912284890262849
856800.0,7.912284890262849
856900.0,7.91228489026285
857000.0,7.912284890262849
857100.0,7.912284890262849
857200.0,7.912284890262849
857300.0,7.912284890262849
857400.0,7.912284890262849
857500.0,7.91228489026285
857600.0,7.912284890262849
857700.0,7.91228489026285
857800.0,7.912284890262849
857900.0,7.91228489026285
858000.0,7.912284890262849
858100.0,7.91228489026285
858200.0,7.912284890262849
858300.0,7.912284890262849
858400.0,7.912284890262849
858500.0,7.912284890262849
858600.0,7.912284890262849
858700.0,7.912284890262849
858800.0,7.912284890262849
858900.0,7.91228489026285
859000.0,7.912284890262849
859100.0,7.912284890262849
859200.0,7.912284890262849
859300.0,7.912284890262849
859400.0,7.912284890262849
859500.0,7.912284890262849
859600.0,7.912284890262849
859700.0,7.912284890262849
859800.0,7.912284890262849
859900.0,7.912284890262849
860000.0,7.912284890262849
860100.0,7.91228489026285
860200.0,7.912284890262849
860300.0,7.912284890262849
860400.0,7.912284890262849
860500.0,7.91228489026285
860600.0,7.912284890262849
860700.0,7.91228489026285
860800.0,7.912284890262849
860900.0,7.91228489026285
861000.0,7.912284890262849
861100.0,7.912284890262849
861200.0,7.912284890262849
861300.0,7.912284890262849
861400.0,7.912284890262849
861500.0,7.912284890262849
861600.0,7.912284890262849
861700.0,7.912284890262849
861800.0,7.912284890262849
861900.0,7.912284890262849
862000.0,7.912284890262849
862100.0,7.912284890262849
862200.0,7.912284890262849
862300.0,7.912284890262849
862400.0,7.912284890262849
862500.0,7.91228489026285
862600.0,7.912284890262849
862700.0,7.91228489026285
862800.0,7.912284890262849
862900.0,7.912284890262849
863000.0,7.912284890262849
863100.0,7.91228489026285
863200.0,7.912284890262849
863300.0,7.912284890262849
863400.0,7.912284890262849
863500.0,7.91228489026285
863600.0,7.912284890262849
863700.0,7.91228489026285
863800.0,7.912284890262849
863900.0,7.91228489026285
864000.0,7.912284890262849
864100.0,7.91228489026285
864200.0,7.912284890262849
864300.0,7.91228489026285
864400.0,7.912284890262849
864500.0,7.912284890262849
864600.0,7.912284890262849
864700.0,7.912284890262849
864800.0,7.912284890262849
864900.0,7.91228489026285
865000.0,7.912284890262849
865100.0,7.912284890262849
865200.0,7.912284890262849
865300.0,7.912284890262849
865400.0,7.912284890262849
865500.0,7.91228489026285
865600.0,7.912284890262849
865700.0,7.91228489026285
865800.0,7.912284890262849
865900.0,7.91228489026285
866000.0,7.912284890262849
866100.0,7.912284890262849
866200.0,7.912284890262849
866300.0,7.91228489026285
866400.0,7.912284890262849
866500.0,7.91228489026285
866600.0,7.912284890262849
866700.0,7.91228489026285
866800.0,7.912284890262849
866900.0,7.91228489026285
867000.0,7.912284890262849
867100.0,7.912284890262849
867200.0,7.912284890262849
867300.0,7.91228489026285
867400.0,7.912284890262849
867500.0,7.912284890262849
867600.0,7.912284890262849
867700.0,7.91228489026285
867800.0,7.912284890262849
867900.0,7.91228489026285
868000.0,7.912284890262849
868100.0,7.912284890262849
868200.0,7.912284890262849
868300.0,7.912284890262849
868400.0,7.912284890262849
868500.0,7.91228489026285
868600.0,7.912284890262849
868700.0,7.91228489026285
868800.0,7.912284890262849
868900.0,7.912284890262849
869000.0,7.912284890262849
869100.0,7.91228489026285
869200.0,7.912284890262849
869300.0,7.912284890262849
869400.0,7.912284890262849
869500.0,7.912284890262849
869600.0,7.912284890262849
869700.0,7.91228489026285
869800.0,7.912284890262849
869900.0,7.912284890262849
870000.0,7.912284890262849
870100.0,7.91228489026285
870200.0,7.912284890262849
870300.0,7.912284890262849
870400.0,7.912284890262849
870500.0,7.91228489026285
870600.0,7.912284890262849
870700.0,7.91228489026285
870800.0,7.912284890262849
870900.0,7.912284890262849
871000.0,7.912284890262849
871100.0,7.912284890262849
871200.0,7.912284890262849
871300.0,7.91228489026285
871400.0,7.912284890262849
871500.0,7.91228489026285
871600.0,7.912284890262849
871700.0,7.91228489026285
871800.0,7.912284890262849
871900.0,7.912284890262849
872000.0,7.912284890262849
872100.0,7.912284890262849
872200.0,7.912284890262849
872300.0,7.91228489026285
872400.0,7.912284890262849
872500.0,7.912284890262849
872600.0,7.912284890262849
872700.0,7.91228489026285
872800.0,7.912284890262849
872900.0,7.91228489026285
873000.0,7.912284890262849
873100.0,7.912284890262849
873200.0,7.912284890262849
873300.0,7.912284890262849
873400.0,7.912284890262849
873500.0,7.912284890262849
873600.0,7.912284890262849
873700.0,7.91228489026285
873800.0,7.912284890262849
873900.0,7.912284890262849
874000.0,7.912284890262849
874100.0,7.91228489026285
874200.0,7.912284890262849
874300.0,7.91228489026285
874400.0,7.912284890262849
874500.0,7.912284890262849
874600.0,7.912284890262849
874700.0,7.91228489026285
874800.0,7.912284890262849
874900.0,7.912284890262849
875000.0,7.912284890262849
875100.0,7.91228489026285
875200.0,7.912284890262849
875300.0,7.912284890262849
875400.0,7.912284890262849
875500.0,7.912284890262849
875600.0,7.912284890262849
875700.0,7.912284890262849
875800.0,7.912284890262849
875900.0,7.91228489026285
876000.0,7.912284890262849
876100.0,7.91228489026285
876200.0,7.912284890262849
876300.0,7.912284890262849
876400.0,7.912284890262849
876500.0,7.912284890262849
876600.0,7.912284890262849
876700.0,7.91228489026285
876800.0,7.912284890262849
876900.0,7.912284890262849
877000.0,7.912284890262849
877100.0,7.912284890262849
877200.0,7.912284890262849
877300.0,7.912284890262849
877400.0,7.912284890262849
877500.0,7.912284890262849
877600.0,7.912284890262849
877700.0,7.912284890262849
877800.0,7.912284890262849
877900.0,7.91228489026285
878000.0,7.912284890262849
878100.0,7.91228489026285
878200.0,7.912284890262849
878300.0,7.912284890262849
878400.0,7.912284890262849
878500.0,7.91228489026285
878600.0,7.912284890262849
878700.0,7.91228489026285
878800.0,7.912284890262849
878900.0,7.912284890262849
879000.0,7.912284890262849
879100.0,7.91228489026285
879200.0,7.912284890262849
879300.0,7.912284890262849
879400.0,7.912284890262849
879500.0,7.912284890262849
879600.0,7.912284890262849
879700.0,7.91228489026285
879800.0,7.912284890262849
879900.0,7.912284890262849
880000.0,7.912284890262849
880100.0,7.912284890262849
880200.0,7.912284890262849
880300.0,7.91228489026285
880400.0,7.912284890262849
880500.0,7.91228489026285
880600.0,7.912284890262849
880700.0,7.91228489026285
880800.0,7.912284890262849
880900.0,7.912284890262849
881000.0,7.912284890262849
881100.0,7.91228489026285
881200.0,7.912284890262849
881300.0,7.912284890262849
881400.0,7.912284890262849
881500.0,7.91228489026285
881600.0,7.912284890262849
881700.0,7.912284890262849
881800.0,7.912284890262849
881900.0,7.91228489026285
882000.0,7.912284890262849
882100.0,7.912284890262849
882200.0,7.912284890262849
882300.0,7.912284890262849
882400.0,7.912284890262849
882500.0,7.91228489026285
882600.0,7.912284890262849
882700.0,7.912284890262849
882800.0,7.912284890262849
882900.0,7.91228489026285
883000.0,7.912284890262849
883100.0,7.91228489026285
883200.0,7.912284890262849
883300.0,7.91228489026285
883400.0,7.912284890262849
883500.0,7.912284890262849
883600.0,7.912284890262849
883700.0,7.912284890262849
883800.0,7.912284890262849
883900.0,7.91228489026285
884000.0,7.912284890262849
884100.0,7.91228489026285
884200.0,7.912284890262849
884300.0,7.912284890262849
884400.0,7.912284890262849
884500.0,7.91228489026285
884600.0,7.912284890262849
884700.0,7.91228489026285
884800.0,7.912284890262849
884900.0,7.91228489026285
885000.0,7.912284890262849
885100.0,7.912284890262849
885200.0,7.912284890262849
885300.0,7.912284890262849
885400.0,7.912284890262849
885500.0,7.91228489026285
885600.0,7.912284890262849
885700.0,7.912284890262849
885800.0,7.912284890262849
885900.0,7.91228489026285
886000.0,7.912284890262849
886100.0,7.912284890262849
886200.0,7.912284890262849
886300.0,7.912284890262849
886400.0,7.912284890262849
886500.0,7.91228489026285
886600.0,7.912284890262849
886700.0,7.91228489026285
886800.0,7.912284890262849
886900.0,7.91228489026285
887000.0,7.912284890262849
887100.0,7.91228489026285
887200.0,7.912284890262849
887300.0,7.91228489026285
887400.0,7.912284890262849
887500.0,7.912284890262849
887600.0,7.912284890262849
887700.0,7.91228489026285
887800.0,7.912284890262849
887900.0,7.912284890262849
888000.0,7.912284890262849
888100.0,7.91228489026285
888200.0,7.912284890262849
888300.0,7.912284890262849
888400.0,7.912284890262849
888500.0,7.912284890262849
888600.0,7.912284890262849
888700.0,7.912284890262849
888800.0,7.912284890262849
888900.0,7.912284890262849
889000.0,7.912284890262849
889100.0,7.91228489026285
889200.0,7.912284890262849
889300.0,7.912284890262849
889400.0,7.912284890262849
889500.0,7.91228489026285
889600.0,7.912284890262849
889700.0,7.91228489026285
889800.0,7.912284890262849
889900.0,7.912284890262849
890000.0,7.912284890262849
890100.0,7.91228489026285
890200.0,7.912284890262849
890300.0,7.912284890262849
890400.0,7.912284890262849
890500.0,7.91228489026285
890600.0,7.912284890262849
890700.0,7.91228489026285
890800.0,7.912284890262849
890900.0,7.912284890262849
891000.0,7.912284890262849
891100.0,7.91228489026285
891200.0,7.912284890262849
891300.0,7.91228489026285
891400.0,7.912284890262849
891500.0,7.91228489026285
891600.0,7.912284890262849
891700.0,7.912284890262849
891800.0,7.912284890262849
891900.0,7.912284890262849
892000.0,7.912284890262849
892100.0,7.91228489026285
892200.0,7.912284890262849
892300.0,7.912284890262849
892400.0,7.912284890262849
892500.0,7.91228489026285
892600.0,7.912284890262849
892700.0,7.912284890262849
892800.0,7.912284890262849
892900.0,7.91228489026285
893000.0,7.912284890262849
893100.0,7.912284890262849
893200.0,7.912284890262849
893300.0,7.91228489026285
893400.0,7.912284890262849
893500.0,7.912284890262849
893600.0,7.912284890262849
893700.0,7.912284890262849
893800.0,7.912284890262849
893900.0,7.91228489026285
894000.0,7.912284890262849
894100.0,7.912284890262849
894200.0,7.912284890262849
894300.0,7.91228489026285
894400.0,7.912284890262849
894500.0,7.91228489026285
894600.0,7.912284890262849
894700.0,7.912284890262849
894800.0,7.912284890262849
894900.0,7.912284890262849
895000.0,7.912284890262849
895100.0,7.912284890262849
895200.0,7.912284890262849
895300.0,7.91228489026285
895400.0,7.912284890262849
895500.0,7.912284890262849
895600.0,7.912284890262849
895700.0,7.91228489026285
895800.0,7.912284890262849
895900.0,7.91228489026285
896000.0,7.912284890262849
896100.0,7.912284890262849
896200.0,7.912284890262849
896300.0,7.912284890262849
896400.0,7.912284890262849
896500.0,7.912284890262849
896600.0,7.912284890262849
896700.0,7.91228489026285
896800.0,7.912284890262849
896900.0,7.912284890262849
897000.0,7.912284890262849
897100.0,7.91228489026285
897200.0,7.912284890262849
897300.0,7.912284890262849
897400.0,7.912284890262849
897500.0,7.912284890262849
897600.0,7.912284890262849
897700.0,7.91228489026285
897800.0,7.912284890262849
897900.0,7.912284890262849
898000.0,7.912284890262849
898100.0,7.91228489026285
898200.0,7.912284890262849
898300.0,7.91228489026285
898400.0,7.912284890262849
898500.0,7.91228489026285
898600.0,7.912284890262849
898700.0,7.912284890262849
898800.0,7.912284890262849
898900.0,7.91228489026285
899000.0,7.912284890262849
899100.0,7.912284890262849
899200.0,7.912284890262849
899300.0,7.91228489026285
899400.0,7.912284890262849
899500.0,7.91228489026285
899600.0,7.912284890262849
899700.0,7.91228489026285
899800.0,7.912284890262849
899900.0,7.91228489026285
900000.0,7.912284890262849
900100.0,7.912284890262849
900200.0,7.912284890262849
900300.0,7.91228489026285
900400.0,7.912284890262849
900500.0,7.91228489026285
900600.0,7.912284890262849
900700.0,7.912284890262849
900800.0,7.912284890262849
900900.0,7.91228489026285
901000.0,7.912284890262849
901100.0,7.91228489026285
901200.0,7.912284890262849
901300.0,7.912284890262849
901400.0,7.912284890262849
901500.0,7.91228489026285
901600.0,7.912284890262849
901700.0,7.912284890262849
901800.0,7.912284890262849
901900.0,7.912284890262849
902000.0,7.912284890262849
902100.0,7.91228489026285
902200.0,7.912284890262849
902300.0,7.91228489026285
902400.0,7.912284890262849
902500.0,7.91228489026285
902600.0,7.912284890262849
902700.0,7.91228489026285
902800.0,7.912284890262849
902900.0,7.912284890262849
903000.0,7.912284890262849
903100.0,7.91228489026285
903200.0,7.912284890262849
903300.0,7.912284890262849
903400.0,7.912284890262849
903500.0,7.912284890262849
903600.0,7.912284890262849
903700.0,7.91228489026285
903800.0,7.912284890262849
903900.0,7.912284890262849
904000.0,7.912284890262849
904100.0,7.91228489026285
904200.0,7.912284890262849
904300.0,7.91228489026285
904400.0,7.912284890262849
904500.0,7.912284890262849
904600.0,7.912284890262849
904700.0,7.91228489026285
904800.0,7.912284890262849
904900.0,7.912284890262849
905000.0,7.912284890262849
905100.0,7.91228489026285
905200.0,7.912284890262849
905300.0,7.912284890262849
905400.0,7.912284890262849
