M.D_b.Fburial Time [a],M.D_b.Fburial Fburial [mol/kg]
621600.0,12000000000024.14
621700.0,12000000000024.14
621800.0,12000000000024.156
621900.0,12000000000024.164
622000.0,12000000000024.172
622100.0,12000000000024.172
622200.0,12000000000024.18
622300.0,12000000000024.188
622400.0,12000000000024.195
622500.0,12000000000024.203
622600.0,12000000000024.203
622700.0,12000000000024.21
622800.0,12000000000024.227
622900.0,12000000000024.234
623000.0,12000000000024.234
623100.0,12000000000024.242
623200.0,12000000000024.25
623300.0,12000000000024.258
623400.0,12000000000024.266
623500.0,12000000000024.266
623600.0,12000000000024.281
623700.0,12000000000024.281
623800.0,12000000000024.297
623900.0,12000000000024.297
624000.0,12000000000024.305
624100.0,12000000000024.312
624200.0,12000000000024.328
624300.0,12000000000024.328
624400.0,12000000000024.336
624500.0,12000000000024.344
624600.0,12000000000024.344
624700.0,12000000000024.36
624800.0,12000000000024.36
624900.0,12000000000024.36
625000.0,12000000000024.367
625100.0,12000000000024.375
625200.0,12000000000024.39
625300.0,12000000000024.39
625400.0,12000000000024.398
625500.0,12000000000024.406
625600.0,12000000000024.406
625700.0,12000000000024.406
625800.0,12000000000024.422
625900.0,12000000000024.422
626000.0,12000000000024.43
626100.0,12000000000024.438
626200.0,12000000000024.453
626300.0,12000000000024.453
626400.0,12000000000024.46
626500.0,12000000000024.469
626600.0,12000000000024.469
626700.0,12000000000024.484
626800.0,12000000000024.484
626900.0,12000000000024.484
627000.0,12000000000024.5
627100.0,12000000000024.5
627200.0,12000000000024.508
627300.0,12000000000024.516
627400.0,12000000000024.516
627500.0,12000000000024.523
627600.0,12000000000024.531
627700.0,12000000000024.531
627800.0,12000000000024.547
627900.0,12000000000024.555
628000.0,12000000000024.562
628100.0,12000000000024.562
628200.0,12000000000024.57
628300.0,12000000000024.578
628400.0,12000000000024.586
628500.0,12000000000024.586
628600.0,12000000000024.594
628700.0,12000000000024.594
628800.0,12000000000024.61
628900.0,12000000000024.61
629000.0,12000000000024.617
629100.0,12000000000024.617
629200.0,12000000000024.625
629300.0,12000000000024.625
629400.0,12000000000024.633
629500.0,12000000000024.64
629600.0,12000000000024.648
629700.0,12000000000024.656
629800.0,12000000000024.656
629900.0,12000000000024.656
630000.0,12000000000024.656
630100.0,12000000000024.672
630200.0,12000000000024.68
630300.0,12000000000024.688
630400.0,12000000000024.688
630500.0,12000000000024.695
630600.0,12000000000024.703
630700.0,12000000000024.71
630800.0,12000000000024.719
630900.0,12000000000024.727
631000.0,12000000000024.734
631100.0,12000000000024.742
631200.0,12000000000024.75
631300.0,12000000000024.75
631400.0,12000000000024.758
631500.0,12000000000024.766
631600.0,12000000000024.773
631700.0,12000000000024.781
631800.0,12000000000024.79
631900.0,12000000000024.79
632000.0,12000000000024.797
632100.0,12000000000024.805
632200.0,12000000000024.805
632300.0,12000000000024.812
632400.0,12000000000024.812
632500.0,12000000000024.82
632600.0,12000000000024.82
632700.0,12000000000024.828
632800.0,12000000000024.844
632900.0,12000000000024.844
633000.0,12000000000024.844
633100.0,12000000000024.852
633200.0,12000000000024.86
633300.0,12000000000024.867
633400.0,12000000000024.875
633500.0,12000000000024.875
633600.0,12000000000024.883
633700.0,12000000000024.89
633800.0,12000000000024.906
633900.0,12000000000024.906
634000.0,12000000000024.914
634100.0,12000000000024.922
634200.0,12000000000024.93
634300.0,12000000000024.938
634400.0,12000000000024.938
634500.0,12000000000024.945
634600.0,12000000000024.953
634700.0,12000000000024.969
634800.0,12000000000024.969
634900.0,12000000000024.977
635000.0,12000000000024.984
635100.0,12000000000024.992
635200.0,12000000000025.0
635300.0,12000000000025.0
635400.0,12000000000025.016
635500.0,12000000000025.016
635600.0,12000000000025.016
635700.0,12000000000025.031
635800.0,12000000000025.031
635900.0,12000000000025.04
636000.0,12000000000025.047
636100.0,12000000000025.062
636200.0,12000000000025.062
636300.0,12000000000025.07
636400.0,12000000000025.078
636500.0,12000000000025.078
636600.0,12000000000025.094
636700.0,12000000000025.094
636800.0,12000000000025.102
636900.0,12000000000025.11
637000.0,12000000000025.117
637100.0,12000000000025.117
637200.0,12000000000025.125
637300.0,12000000000025.133
637400.0,12000000000025.14
637500.0,12000000000025.14
637600.0,12000000000025.156
637700.0,12000000000025.156
637800.0,12000000000025.164
637900.0,12000000000025.172
638000.0,12000000000025.172
638100.0,12000000000025.188
638200.0,12000000000025.195
638300.0,12000000000025.203
638400.0,12000000000025.203
638500.0,12000000000025.203
638600.0,12000000000025.219
638700.0,12000000000025.219
638800.0,12000000000025.234
638900.0,12000000000025.234
639000.0,12000000000025.242
639100.0,12000000000025.25
639200.0,12000000000025.25
639300.0,12000000000025.258
639400.0,12000000000025.266
639500.0,12000000000025.266
639600.0,12000000000025.281
639700.0,12000000000025.29
639800.0,12000000000025.297
639900.0,12000000000025.297
640000.0,12000000000025.297
640100.0,12000000000025.305
640200.0,12000000000025.312
640300.0,12000000000025.32
640400.0,12000000000025.328
640500.0,12000000000025.328
640600.0,12000000000025.336
640700.0,12000000000025.352
640800.0,12000000000025.36
640900.0,12000000000025.36
641000.0,12000000000025.367
641100.0,12000000000025.375
641200.0,12000000000025.383
641300.0,12000000000025.39
641400.0,12000000000025.39
641500.0,12000000000025.39
641600.0,12000000000025.406
641700.0,12000000000025.414
641800.0,12000000000025.422
641900.0,12000000000025.422
642000.0,12000000000025.43
642100.0,12000000000025.438
642200.0,12000000000025.445
642300.0,12000000000025.453
642400.0,12000000000025.46
642500.0,12000000000025.469
642600.0,12000000000025.477
642700.0,12000000000025.484
642800.0,12000000000025.484
642900.0,12000000000025.484
643000.0,12000000000025.484
643100.0,12000000000025.492
643200.0,12000000000025.5
643300.0,12000000000025.508
643400.0,12000000000025.516
643500.0,12000000000025.523
643600.0,12000000000025.531
643700.0,12000000000025.54
643800.0,12000000000025.54
643900.0,12000000000025.547
644000.0,12000000000025.547
644100.0,12000000000025.555
644200.0,12000000000025.555
644300.0,12000000000025.562
644400.0,12000000000025.578
644500.0,12000000000025.578
644600.0,12000000000025.586
644700.0,12000000000025.594
644800.0,12000000000025.594
644900.0,12000000000025.602
645000.0,12000000000025.61
645100.0,12000000000025.61
645200.0,12000000000025.617
645300.0,12000000000025.625
645400.0,12000000000025.625
645500.0,12000000000025.64
645600.0,12000000000025.64
645700.0,12000000000025.648
645800.0,12000000000025.656
645900.0,12000000000025.664
646000.0,12000000000025.672
646100.0,12000000000025.672
646200.0,12000000000025.672
646300.0,12000000000025.68
646400.0,12000000000025.68
646500.0,12000000000025.688
646600.0,12000000000025.703
646700.0,12000000000025.703
646800.0,12000000000025.71
646900.0,12000000000025.719
647000.0,12000000000025.727
647100.0,12000000000025.734
647200.0,12000000000025.734
647300.0,12000000000025.75
647400.0,12000000000025.75
647500.0,12000000000025.75
647600.0,12000000000025.766
647700.0,12000000000025.766
647800.0,12000000000025.773
647900.0,12000000000025.773
648000.0,12000000000025.781
648100.0,12000000000025.781
648200.0,12000000000025.797
648300.0,12000000000025.805
648400.0,12000000000025.812
648500.0,12000000000025.812
648600.0,12000000000025.828
648700.0,12000000000025.828
648800.0,12000000000025.836
648900.0,12000000000025.844
649000.0,12000000000025.844
649100.0,12000000000025.86
649200.0,12000000000025.867
649300.0,12000000000025.875
649400.0,12000000000025.875
649500.0,12000000000025.89
649600.0,12000000000025.89
649700.0,12000000000025.898
649800.0,12000000000025.906
649900.0,12000000000025.906
650000.0,12000000000025.922
650100.0,12000000000025.922
650200.0,12000000000025.93
650300.0,12000000000025.938
650400.0,12000000000025.938
650500.0,12000000000025.953
650600.0,12000000000025.953
650700.0,12000000000025.969
650800.0,12000000000025.969
650900.0,12000000000025.977
651000.0,12000000000025.984
651100.0,12000000000025.992
651200.0,12000000000026.0
651300.0,12000000000026.0
651400.0,12000000000026.008
651500.0,12000000000026.016
651600.0,12000000000026.023
651700.0,12000000000026.031
651800.0,12000000000026.04
651900.0,12000000000026.047
652000.0,12000000000026.055
652100.0,12000000000026.062
652200.0,12000000000026.062
652300.0,12000000000026.07
652400.0,12000000000026.086
652500.0,12000000000026.094
652600.0,12000000000026.094
652700.0,12000000000026.094
652800.0,12000000000026.102
652900.0,12000000000026.11
653000.0,12000000000026.117
653100.0,12000000000026.125
653200.0,12000000000026.125
653300.0,12000000000026.14
653400.0,12000000000026.148
653500.0,12000000000026.148
653600.0,12000000000026.156
653700.0,12000000000026.156
653800.0,12000000000026.156
653900.0,12000000000026.164
654000.0,12000000000026.172
654100.0,12000000000026.18
654200.0,12000000000026.188
654300.0,12000000000026.188
654400.0,12000000000026.188
654500.0,12000000000026.203
654600.0,12000000000026.21
654700.0,12000000000026.219
654800.0,12000000000026.219
654900.0,12000000000026.219
655000.0,12000000000026.227
655100.0,12000000000026.234
655200.0,12000000000026.242
655300.0,12000000000026.25
655400.0,12000000000026.258
655500.0,12000000000026.258
655600.0,12000000000026.266
655700.0,12000000000026.266
655800.0,12000000000026.273
655900.0,12000000000026.281
656000.0,12000000000026.281
656100.0,12000000000026.29
656200.0,12000000000026.297
656300.0,12000000000026.312
656400.0,12000000000026.312
656500.0,12000000000026.32
656600.0,12000000000026.32
656700.0,12000000000026.328
656800.0,12000000000026.336
656900.0,12000000000026.344
657000.0,12000000000026.344
657100.0,12000000000026.352
657200.0,12000000000026.36
657300.0,12000000000026.375
657400.0,12000000000026.375
657500.0,12000000000026.375
657600.0,12000000000026.383
657700.0,12000000000026.39
657800.0,12000000000026.398
657900.0,12000000000026.398
658000.0,12000000000026.406
658100.0,12000000000026.406
658200.0,12000000000026.414
658300.0,12000000000026.422
658400.0,12000000000026.438
658500.0,12000000000026.438
658600.0,12000000000026.445
658700.0,12000000000026.453
658800.0,12000000000026.453
658900.0,12000000000026.469
659000.0,12000000000026.469
659100.0,12000000000026.484
659200.0,12000000000026.484
659300.0,12000000000026.484
659400.0,12000000000026.5
659500.0,12000000000026.5
659600.0,12000000000026.508
659700.0,12000000000026.516
659800.0,12000000000026.516
659900.0,12000000000026.516
660000.0,12000000000026.531
660100.0,12000000000026.54
660200.0,12000000000026.547
660300.0,12000000000026.547
660400.0,12000000000026.562
660500.0,12000000000026.562
660600.0,12000000000026.57
660700.0,12000000000026.578
660800.0,12000000000026.578
660900.0,12000000000026.594
661000.0,12000000000026.602
661100.0,12000000000026.61
661200.0,12000000000026.61
661300.0,12000000000026.617
661400.0,12000000000026.617
661500.0,12000000000026.625
661600.0,12000000000026.633
661700.0,12000000000026.64
661800.0,12000000000026.64
661900.0,12000000000026.656
662000.0,12000000000026.656
662100.0,12000000000026.664
662200.0,12000000000026.672
662300.0,12000000000026.672
662400.0,12000000000026.68
662500.0,12000000000026.688
662600.0,12000000000026.703
662700.0,12000000000026.703
662800.0,12000000000026.71
662900.0,12000000000026.719
663000.0,12000000000026.727
663100.0,12000000000026.734
663200.0,12000000000026.734
663300.0,12000000000026.742
663400.0,12000000000026.75
663500.0,12000000000026.758
663600.0,12000000000026.766
663700.0,12000000000026.773
663800.0,12000000000026.781
663900.0,12000000000026.79
664000.0,12000000000026.797
664100.0,12000000000026.797
664200.0,12000000000026.805
664300.0,12000000000026.812
664400.0,12000000000026.828
664500.0,12000000000026.828
664600.0,12000000000026.836
664700.0,12000000000026.844
664800.0,12000000000026.852
664900.0,12000000000026.852
665000.0,12000000000026.86
665100.0,12000000000026.86
665200.0,12000000000026.875
665300.0,12000000000026.883
665400.0,12000000000026.89
665500.0,12000000000026.89
665600.0,12000000000026.898
665700.0,12000000000026.906
665800.0,12000000000026.914
665900.0,12000000000026.922
666000.0,12000000000026.922
666100.0,12000000000026.938
666200.0,12000000000026.945
666300.0,12000000000026.953
666400.0,12000000000026.953
666500.0,12000000000026.96
666600.0,12000000000026.969
666700.0,12000000000026.977
666800.0,12000000000026.984
666900.0,12000000000026.984
667000.0,12000000000026.992
667100.0,12000000000027.0
667200.0,12000000000027.0
667300.0,12000000000027.008
667400.0,12000000000027.016
667500.0,12000000000027.016
667600.0,12000000000027.023
667700.0,12000000000027.031
667800.0,12000000000027.047
667900.0,12000000000027.047
668000.0,12000000000027.047
668100.0,12000000000027.055
668200.0,12000000000027.055
668300.0,12000000000027.062
668400.0,12000000000027.062
668500.0,12000000000027.078
668600.0,12000000000027.078
668700.0,12000000000027.078
668800.0,12000000000027.086
668900.0,12000000000027.094
669000.0,12000000000027.11
669100.0,12000000000027.11
669200.0,12000000000027.117
669300.0,12000000000027.125
669400.0,12000000000027.125
669500.0,12000000000027.14
669600.0,12000000000027.14
669700.0,12000000000027.148
669800.0,12000000000027.156
669900.0,12000000000027.172
670000.0,12000000000027.172
670100.0,12000000000027.172
670200.0,12000000000027.18
670300.0,12000000000027.188
670400.0,12000000000027.188
670500.0,12000000000027.188
670600.0,12000000000027.188
670700.0,12000000000027.203
670800.0,12000000000027.203
670900.0,12000000000027.203
671000.0,12000000000027.219
671100.0,12000000000027.234
671200.0,12000000000027.234
671300.0,12000000000027.242
671400.0,12000000000027.242
671500.0,12000000000027.25
671600.0,12000000000027.25
671700.0,12000000000027.25
671800.0,12000000000027.266
671900.0,12000000000027.266
672000.0,12000000000027.281
672100.0,12000000000027.29
672200.0,12000000000027.297
672300.0,12000000000027.305
672400.0,12000000000027.305
672500.0,12000000000027.305
672600.0,12000000000027.312
672700.0,12000000000027.312
672800.0,12000000000027.328
672900.0,12000000000027.328
673000.0,12000000000027.336
673100.0,12000000000027.344
673200.0,12000000000027.344
673300.0,12000000000027.344
673400.0,12000000000027.344
673500.0,12000000000027.352
673600.0,12000000000027.36
673700.0,12000000000027.367
673800.0,12000000000027.367
673900.0,12000000000027.375
674000.0,12000000000027.375
674100.0,12000000000027.39
674200.0,12000000000027.398
674300.0,12000000000027.406
674400.0,12000000000027.406
674500.0,12000000000027.414
674600.0,12000000000027.422
674700.0,12000000000027.43
674800.0,12000000000027.438
674900.0,12000000000027.445
675000.0,12000000000027.453
675100.0,12000000000027.46
675200.0,12000000000027.469
675300.0,12000000000027.469
675400.0,12000000000027.477
675500.0,12000000000027.484
675600.0,12000000000027.484
675700.0,12000000000027.492
675800.0,12000000000027.492
675900.0,12000000000027.5
676000.0,12000000000027.508
676100.0,12000000000027.516
676200.0,12000000000027.523
