M.L_b.Hplus Time [a],M.L_b.Hplus Hplus [mol/kg]
391160.0,5.395015419940609e-09
391170.0,5.395015419940609e-09
391180.0,5.395015419940609e-09
391190.0,5.395015419940609e-09
391200.0,5.395015419940609e-09
391210.0,5.395015419940609e-09
391220.0,5.395015419940609e-09
391230.0,5.395015419940609e-09
391240.0,5.395015419940609e-09
391250.0,5.395015419940609e-09
391260.0,5.395015419940609e-09
391270.0,5.395015419940609e-09
391280.0,5.395015419940609e-09
391290.0,5.395015419940609e-09
391300.0,5.395015419940609e-09
391310.0,5.395015419940609e-09
391320.0,5.395015419940609e-09
391330.0,5.395015419940609e-09
391340.0,5.395015419940609e-09
391350.0,5.395015419940609e-09
391360.0,5.395015419940609e-09
391370.0,5.395015419940609e-09
391380.0,5.395015419940609e-09
391390.0,5.395015419940609e-09
391400.0,5.395015419940609e-09
391410.0,5.395015419940609e-09
391420.0,5.395015419940609e-09
391430.0,5.395015419940609e-09
391440.0,5.395015419940609e-09
391450.0,5.395015419940609e-09
391460.0,5.395015419940609e-09
391470.0,5.395015419940609e-09
391480.0,5.395015419940609e-09
391490.0,5.395015419940609e-09
391500.0,5.395015419940609e-09
391510.0,5.395015419940609e-09
391520.0,5.395015419940609e-09
391530.0,5.395015419940609e-09
391540.0,5.395015419940609e-09
391550.0,5.395015419940609e-09
391560.0,5.395015419940609e-09
391570.0,5.395015419940609e-09
391580.0,5.395015419940609e-09
391590.0,5.395015419940609e-09
391600.0,5.395015419940609e-09
391610.0,5.395015419940609e-09
391620.0,5.395015419940609e-09
391630.0,5.395015419940609e-09
391640.0,5.395015419940609e-09
391650.0,5.395015419940609e-09
391660.0,5.395015419940609e-09
391670.0,5.395015419940609e-09
391680.0,5.395015419940609e-09
391690.0,5.395015419940609e-09
391700.0,5.395015419940609e-09
391710.0,5.395015419940609e-09
391720.0,5.395015419940609e-09
391730.0,5.395015419940609e-09
391740.0,5.395015419940609e-09
391750.0,5.395015419940609e-09
391760.0,5.395015419940609e-09
391770.0,5.395015419940609e-09
391780.0,5.395015419940609e-09
391790.0,5.395015419940609e-09
391800.0,5.395015419940609e-09
391810.0,5.395015419940609e-09
391820.0,5.395015419940609e-09
391830.0,5.395015419940609e-09
391840.0,5.395015419940609e-09
391850.0,5.395015419940609e-09
391860.0,5.395015419940609e-09
391870.0,5.395015419940609e-09
391880.0,5.395015419940609e-09
391890.0,5.395015419940609e-09
391900.0,5.395015419940609e-09
391910.0,5.395015419940609e-09
391920.0,5.395015419940609e-09
391930.0,5.395015419940609e-09
391940.0,5.395015419940609e-09
391950.0,5.395015419940609e-09
391960.0,5.395015419940609e-09
391970.0,5.395015419940609e-09
391980.0,5.395015419940609e-09
391990.0,5.395015419940609e-09
392000.0,5.395015419940609e-09
392010.0,5.395015419940609e-09
392020.0,5.395015419940609e-09
392030.0,5.395015419940609e-09
392040.0,5.395015419940609e-09
392050.0,5.395015419940609e-09
392060.0,5.395015419940609e-09
392070.0,5.395015419940609e-09
392080.0,5.395015419940609e-09
392090.0,5.395015419940609e-09
392100.0,5.395015419940609e-09
392110.0,5.395015419940609e-09
392120.0,5.395015419940609e-09
392130.0,5.395015419940609e-09
392140.0,5.395015419940609e-09
392150.0,5.395015419940609e-09
392160.0,5.395015419940609e-09
392170.0,5.395015419940609e-09
392180.0,5.395015419940609e-09
392190.0,5.395015419940609e-09
392200.0,5.395015419940609e-09
392210.0,5.395015419940609e-09
392220.0,5.395015419940609e-09
392230.0,5.395015419940609e-09
392240.0,5.395015419940609e-09
392250.0,5.395015419940609e-09
392260.0,5.395015419940609e-09
392270.0,5.395015419940609e-09
392280.0,5.395015419940609e-09
392290.0,5.395015419940609e-09
392300.0,5.395015419940609e-09
392310.0,5.395015419940609e-09
392320.0,5.395015419940609e-09
392330.0,5.395015419940609e-09
392340.0,5.395015419940609e-09
392350.0,5.395015419940609e-09
392360.0,5.395015419940609e-09
392370.0,5.395015419940609e-09
392380.0,5.395015419940609e-09
392390.0,5.395015419940609e-09
392400.0,5.395015419940609e-09
392410.0,5.395015419940609e-09
392420.0,5.395015419940609e-09
392430.0,5.395015419940609e-09
392440.0,5.395015419940609e-09
392450.0,5.395015419940609e-09
392460.0,5.395015419940609e-09
392470.0,5.395015419940609e-09
392480.0,5.395015419940609e-09
392490.0,5.395015419940609e-09
392500.0,5.395015419940609e-09
392510.0,5.395015419940609e-09
392520.0,5.395015419940609e-09
392530.0,5.395015419940609e-09
392540.0,5.395015419940609e-09
392550.0,5.395015419940609e-09
392560.0,5.395015419940609e-09
392570.0,5.395015419940609e-09
392580.0,5.395015419940609e-09
392590.0,5.395015419940609e-09
392600.0,5.395015419940609e-09
392610.0,5.395015419940609e-09
392620.0,5.395015419940609e-09
392630.0,5.395015419940609e-09
392640.0,5.395015419940609e-09
392650.0,5.395015419940609e-09
392660.0,5.395015419940609e-09
392670.0,5.395015419940609e-09
392680.0,5.395015419940609e-09
392690.0,5.395015419940609e-09
392700.0,5.395015419940609e-09
392710.0,5.395015419940609e-09
392720.0,5.395015419940609e-09
392730.0,5.395015419940609e-09
392740.0,5.395015419940609e-09
392750.0,5.395015419940609e-09
392760.0,5.395015419940609e-09
392770.0,5.395015419940609e-09
392780.0,5.395015419940609e-09
392790.0,5.395015419940609e-09
392800.0,5.395015419940609e-09
392810.0,5.395015419940609e-09
392820.0,5.395015419940609e-09
392830.0,5.395015419940609e-09
392840.0,5.395015419940609e-09
392850.0,5.395015419940609e-09
392860.0,5.395015419940609e-09
392870.0,5.395015419940609e-09
392880.0,5.395015419940609e-09
392890.0,5.395015419940609e-09
392900.0,5.395015419940609e-09
392910.0,5.395015419940609e-09
392920.0,5.395015419940609e-09
392930.0,5.395015419940609e-09
392940.0,5.395015419940609e-09
392950.0,5.395015419940609e-09
392960.0,5.395015419940609e-09
392970.0,5.395015419940609e-09
392980.0,5.395015419940609e-09
392990.0,5.395015419940609e-09
393000.0,5.395015419940609e-09
393010.0,5.395015419940609e-09
393020.0,5.395015419940609e-09
393030.0,5.395015419940609e-09
393040.0,5.395015419940609e-09
393050.0,5.395015419940609e-09
393060.0,5.395015419940609e-09
393070.0,5.395015419940609e-09
393080.0,5.395015419940609e-09
393090.0,5.395015419940609e-09
393100.0,5.395015419940609e-09
393110.0,5.395015419940609e-09
393120.0,5.395015419940609e-09
393130.0,5.395015419940609e-09
393140.0,5.395015419940609e-09
393150.0,5.395015419940609e-09
393160.0,5.395015419940609e-09
393170.0,5.395015419940609e-09
393180.0,5.395015419940609e-09
393190.0,5.395015419940609e-09
393200.0,5.395015419940609e-09
393210.0,5.395015419940609e-09
393220.0,5.395015419940609e-09
393230.0,5.395015419940609e-09
393240.0,5.395015419940609e-09
393250.0,5.395015419940609e-09
393260.0,5.395015419940609e-09
393270.0,5.395015419940609e-09
393280.0,5.395015419940609e-09
393290.0,5.395015419940609e-09
393300.0,5.395015419940609e-09
393310.0,5.395015419940609e-09
393320.0,5.395015419940609e-09
393330.0,5.395015419940609e-09
393340.0,5.395015419940609e-09
393350.0,5.395015419940609e-09
393360.0,5.395015419940609e-09
393370.0,5.395015419940609e-09
393380.0,5.395015419940609e-09
393390.0,5.395015419940609e-09
393400.0,5.395015419940609e-09
393410.0,5.395015419940609e-09
393420.0,5.395015419940609e-09
393430.0,5.395015419940609e-09
393440.0,5.395015419940609e-09
393450.0,5.395015419940609e-09
393460.0,5.395015419940609e-09
393470.0,5.395015419940609e-09
393480.0,5.395015419940609e-09
393490.0,5.395015419940609e-09
393500.0,5.395015419940609e-09
393510.0,5.395015419940609e-09
393520.0,5.395015419940609e-09
393530.0,5.395015419940609e-09
393540.0,5.395015419940609e-09
393550.0,5.395015419940609e-09
393560.0,5.395015419940609e-09
393570.0,5.395015419940609e-09
393580.0,5.395015419940609e-09
393590.0,5.395015419940609e-09
393600.0,5.395015419940609e-09
393610.0,5.395015419940609e-09
393620.0,5.395015419940609e-09
393630.0,5.395015419940609e-09
393640.0,5.395015419940609e-09
393650.0,5.395015419940609e-09
393660.0,5.395015419940609e-09
393670.0,5.395015419940609e-09
393680.0,5.395015419940609e-09
393690.0,5.395015419940609e-09
393700.0,5.395015419940609e-09
393710.0,5.395015419940609e-09
393720.0,5.395015419940609e-09
393730.0,5.395015419940609e-09
393740.0,5.395015419940609e-09
393750.0,5.395015419940609e-09
393760.0,5.395015419940609e-09
393770.0,5.395015419940609e-09
393780.0,5.395015419940609e-09
393790.0,5.395015419940609e-09
393800.0,5.395015419940609e-09
393810.0,5.395015419940609e-09
393820.0,5.395015419940609e-09
393830.0,5.395015419940609e-09
393840.0,5.395015419940609e-09
393850.0,5.395015419940609e-09
393860.0,5.395015419940609e-09
393870.0,5.395015419940609e-09
393880.0,5.395015419940609e-09
393890.0,5.395015419940609e-09
393900.0,5.395015419940609e-09
393910.0,5.395015419940609e-09
393920.0,5.395015419940609e-09
393930.0,5.395015419940609e-09
393940.0,5.395015419940609e-09
393950.0,5.395015419940609e-09
393960.0,5.395015419940609e-09
393970.0,5.395015419940609e-09
393980.0,5.395015419940609e-09
393990.0,5.395015419940609e-09
394000.0,5.395015419940609e-09
394010.0,5.395015419940609e-09
