M.D_b.CO3 Time [a],M.D_b.CO3 CO3 [mol/kg]
392100.0,8.739742102613777e-05
392200.0,8.739742102613795e-05
392300.0,8.739742102613791e-05
392400.0,8.739742102613777e-05
392500.0,8.739742102613798e-05
392600.0,8.739742102613791e-05
392700.0,8.739742102613777e-05
392800.0,8.739742102613798e-05
392900.0,8.739742102613791e-05
393000.0,8.739742102613776e-05
393100.0,8.739742102613795e-05
393200.0,8.739742102613791e-05
393300.0,8.739742102613781e-05
393400.0,8.739742102613793e-05
393500.0,8.739742102613791e-05
393600.0,8.739742102613777e-05
393700.0,8.739742102613798e-05
393800.0,8.739742102613791e-05
393900.0,8.739742102613779e-05
394000.0,8.739742102613798e-05
394100.0,8.73974210261379e-05
394200.0,8.739742102613777e-05
394300.0,8.739742102613796e-05
394400.0,8.739742102613791e-05
394500.0,8.739742102613776e-05
394600.0,8.739742102613796e-05
394700.0,8.739742102613791e-05
394800.0,8.739742102613779e-05
394900.0,8.739742102613795e-05
395000.0,8.73974210261379e-05
395100.0,8.739742102613779e-05
395200.0,8.739742102613796e-05
395300.0,8.739742102613788e-05
395400.0,8.739742102613777e-05
395500.0,8.739742102613796e-05
395600.0,8.739742102613791e-05
395700.0,8.739742102613779e-05
395800.0,8.739742102613796e-05
395900.0,8.73974210261379e-05
396000.0,8.739742102613779e-05
396100.0,8.739742102613795e-05
396200.0,8.73974210261379e-05
396300.0,8.739742102613779e-05
396400.0,8.739742102613795e-05
396500.0,8.73974210261379e-05
396600.0,8.739742102613779e-05
396700.0,8.739742102613798e-05
396800.0,8.73974210261379e-05
396900.0,8.739742102613777e-05
397000.0,8.739742102613795e-05
397100.0,8.73974210261379e-05
397200.0,8.739742102613779e-05
397300.0,8.739742102613798e-05
397400.0,8.73974210261379e-05
397500.0,8.739742102613777e-05
397600.0,8.739742102613795e-05
397700.0,8.73974210261379e-05
397800.0,8.739742102613781e-05
397900.0,8.739742102613795e-05
398000.0,8.73974210261379e-05
398100.0,8.739742102613779e-05
398200.0,8.739742102613793e-05
398300.0,8.739742102613791e-05
398400.0,8.739742102613777e-05
398500.0,8.739742102613795e-05
398600.0,8.739742102613791e-05
398700.0,8.739742102613779e-05
398800.0,8.739742102613793e-05
398900.0,8.739742102613791e-05
399000.0,8.739742102613779e-05
399100.0,8.739742102613796e-05
399200.0,8.739742102613791e-05
399300.0,8.739742102613777e-05
399400.0,8.739742102613793e-05
399500.0,8.739742102613791e-05
399600.0,8.739742102613779e-05
399700.0,8.739742102613795e-05
399800.0,8.739742102613791e-05
399900.0,8.739742102613777e-05
400000.0,8.739742102613795e-05
400100.0,8.739742102613791e-05
400200.0,8.739742102613779e-05
400300.0,8.739742102613793e-05
400400.0,8.739742102613791e-05
400500.0,8.739742102613779e-05
400600.0,8.739742102613796e-05
400700.0,8.739742102613791e-05
400800.0,8.739742102613776e-05
400900.0,8.739742102613796e-05
401000.0,8.739742102613791e-05
401100.0,8.739742102613779e-05
401200.0,8.739742102613798e-05
401300.0,8.739742102613791e-05
401400.0,8.739742102613776e-05
401500.0,8.739742102613796e-05
401600.0,8.739742102613791e-05
401700.0,8.739742102613779e-05
401800.0,8.739742102613798e-05
401900.0,8.739742102613791e-05
402000.0,8.739742102613776e-05
402100.0,8.739742102613796e-05
402200.0,8.739742102613791e-05
402300.0,8.739742102613779e-05
402400.0,8.739742102613798e-05
402500.0,8.73974210261379e-05
402600.0,8.739742102613777e-05
402700.0,8.739742102613796e-05
402800.0,8.739742102613791e-05
402900.0,8.739742102613779e-05
403000.0,8.739742102613799e-05
403100.0,8.73974210261379e-05
403200.0,8.739742102613777e-05
403300.0,8.739742102613795e-05
403400.0,8.73974210261379e-05
403500.0,8.739742102613781e-05
403600.0,8.739742102613795e-05
403700.0,8.73974210261379e-05
403800.0,8.739742102613779e-05
403900.0,8.739742102613796e-05
404000.0,8.739742102613788e-05
404100.0,8.739742102613777e-05
404200.0,8.739742102613796e-05
404300.0,8.739742102613791e-05
404400.0,8.739742102613779e-05
404500.0,8.739742102613796e-05
404600.0,8.739742102613791e-05
404700.0,8.739742102613779e-05
404800.0,8.739742102613796e-05
404900.0,8.739742102613791e-05
405000.0,8.739742102613779e-05
405100.0,8.739742102613796e-05
405200.0,8.739742102613791e-05
405300.0,8.739742102613779e-05
405400.0,8.739742102613796e-05
405500.0,8.739742102613791e-05
405600.0,8.739742102613781e-05
405700.0,8.739742102613795e-05
405800.0,8.73974210261379e-05
405900.0,8.739742102613779e-05
406000.0,8.739742102613796e-05
406100.0,8.739742102613791e-05
406200.0,8.739742102613779e-05
406300.0,8.739742102613796e-05
406400.0,8.739742102613791e-05
406500.0,8.739742102613779e-05
406600.0,8.739742102613793e-05
406700.0,8.739742102613791e-05
406800.0,8.739742102613777e-05
406900.0,8.739742102613795e-05
407000.0,8.739742102613791e-05
407100.0,8.739742102613781e-05
407200.0,8.739742102613793e-05
407300.0,8.739742102613791e-05
407400.0,8.739742102613781e-05
407500.0,8.739742102613793e-05
407600.0,8.739742102613791e-05
407700.0,8.739742102613781e-05
407800.0,8.739742102613796e-05
407900.0,8.739742102613791e-05
408000.0,8.739742102613779e-05
408100.0,8.739742102613793e-05
408200.0,8.739742102613791e-05
408300.0,8.739742102613781e-05
408400.0,8.739742102613796e-05
408500.0,8.739742102613791e-05
408600.0,8.739742102613779e-05
408700.0,8.739742102613792e-05
408800.0,8.739742102613791e-05
408900.0,8.739742102613781e-05
409000.0,8.739742102613795e-05
409100.0,8.739742102613791e-05
409200.0,8.739742102613779e-05
409300.0,8.739742102613793e-05
409400.0,8.739742102613791e-05
409500.0,8.739742102613776e-05
409600.0,8.739742102613796e-05
409700.0,8.739742102613791e-05
409800.0,8.739742102613779e-05
409900.0,8.739742102613796e-05
410000.0,8.739742102613791e-05
410100.0,8.739742102613779e-05
410200.0,8.739742102613795e-05
410300.0,8.739742102613791e-05
410400.0,8.739742102613776e-05
410500.0,8.739742102613795e-05
410600.0,8.739742102613791e-05
410700.0,8.739742102613779e-05
410800.0,8.739742102613796e-05
410900.0,8.73974210261379e-05
411000.0,8.739742102613777e-05
411100.0,8.739742102613798e-05
411200.0,8.739742102613791e-05
411300.0,8.739742102613777e-05
411400.0,8.739742102613796e-05
411500.0,8.739742102613791e-05
411600.0,8.739742102613776e-05
411700.0,8.739742102613796e-05
411800.0,8.73974210261379e-05
411900.0,8.739742102613779e-05
412000.0,8.739742102613796e-05
412100.0,8.739742102613791e-05
412200.0,8.739742102613779e-05
412300.0,8.739742102613798e-05
412400.0,8.73974210261379e-05
412500.0,8.739742102613777e-05
412600.0,8.739742102613795e-05
412700.0,8.739742102613791e-05
412800.0,8.739742102613777e-05
412900.0,8.739742102613796e-05
413000.0,8.73974210261379e-05
413100.0,8.739742102613779e-05
413200.0,8.739742102613795e-05
413300.0,8.73974210261379e-05
413400.0,8.739742102613779e-05
413500.0,8.739742102613795e-05
413600.0,8.73974210261379e-05
413700.0,8.739742102613779e-05
413800.0,8.739742102613798e-05
413900.0,8.73974210261379e-05
414000.0,8.739742102613777e-05
414100.0,8.739742102613795e-05
414200.0,8.73974210261379e-05
414300.0,8.739742102613781e-05
414400.0,8.739742102613795e-05
414500.0,8.73974210261379e-05
414600.0,8.739742102613779e-05
414700.0,8.739742102613793e-05
414800.0,8.73974210261379e-05
414900.0,8.739742102613781e-05
415000.0,8.739742102613795e-05
415100.0,8.73974210261379e-05
415200.0,8.739742102613779e-05
415300.0,8.739742102613793e-05
415400.0,8.739742102613791e-05
415500.0,8.739742102613777e-05
415600.0,8.739742102613796e-05
415700.0,8.739742102613791e-05
415800.0,8.739742102613777e-05
415900.0,8.739742102613795e-05
416000.0,8.739742102613791e-05
416100.0,8.739742102613777e-05
416200.0,8.739742102613795e-05
416300.0,8.739742102613791e-05
416400.0,8.739742102613781e-05
416500.0,8.739742102613793e-05
416600.0,8.739742102613791e-05
416700.0,8.739742102613777e-05
416800.0,8.739742102613796e-05
416900.0,8.739742102613791e-05
417000.0,8.739742102613777e-05
417100.0,8.739742102613795e-05
417200.0,8.739742102613791e-05
417300.0,8.739742102613777e-05
417400.0,8.739742102613795e-05
417500.0,8.739742102613791e-05
417600.0,8.739742102613777e-05
417700.0,8.739742102613795e-05
417800.0,8.739742102613791e-05
417900.0,8.739742102613777e-05
418000.0,8.739742102613798e-05
418100.0,8.739742102613791e-05
418200.0,8.739742102613777e-05
418300.0,8.739742102613795e-05
418400.0,8.739742102613791e-05
418500.0,8.739742102613776e-05
418600.0,8.739742102613796e-05
418700.0,8.739742102613791e-05
418800.0,8.739742102613779e-05
418900.0,8.739742102613798e-05
419000.0,8.739742102613791e-05
