M.D_b.Hplus Time [a],M.D_b.Hplus Hplus [mol/kg]
3349.333333333333,3.060092310829807e-08
3349.4166666666665,3.0600964311774834e-08
3349.5,3.060100544560271e-08
3349.583333333333,3.0601046506838494e-08
3349.6666666666665,3.060108749280817e-08
3349.75,3.060112840108244e-08
3349.833333333333,3.060116922945453e-08
3349.9166666666665,3.060120997591999e-08
3350.0,3.060125063865834e-08
3350.083333333333,3.0601291216016385e-08
3350.1666666666665,3.060133172457233e-08
3350.25,3.06013721936092e-08
3350.333333333333,3.060141262721164e-08
3350.4166666666665,3.0601453021587845e-08
3350.5,3.060149337151367e-08
3350.583333333333,3.0601533671867267e-08
3350.6666666666665,3.060157391791998e-08
3350.75,3.0601614105360404e-08
3350.833333333333,3.060165423026788e-08
3350.9166666666665,3.0601694289079117e-08
3351.0,3.060173427855617e-08
3351.083333333333,3.0601774195756936e-08
3351.1666666666665,3.060181403800838e-08
3351.25,3.060185380288208e-08
3351.333333333333,3.060189348817207e-08
3351.4166666666665,3.060193309187462e-08
3351.5,3.06019726121699e-08
3351.583333333333,3.060201204740529e-08
3351.6666666666665,3.0602051414152456e-08
3351.75,3.060209074168289e-08
3351.833333333333,3.0602130034079596e-08
3351.9166666666665,3.060216928755225e-08
3352.0,3.060220849687873e-08
3352.083333333333,3.060224765693914e-08
3352.1666666666665,3.060228676300666e-08
3352.25,3.060232581077152e-08
3352.333333333333,3.060236479631453e-08
3352.4166666666665,3.0602403716073744e-08
3352.5,3.060244256681242e-08
3352.583333333333,3.060248134558958e-08
3352.6666666666665,3.060252004973316e-08
3352.75,3.060255867681565e-08
3352.833333333333,3.0602597224631874e-08
3352.9166666666665,3.0602635691178824e-08
3353.0,3.060267407463733e-08
3353.083333333333,3.060271237335534e-08
3353.1666666666665,3.0602750603897936e-08
3353.25,3.060278879552507e-08
3353.333333333333,3.0602826952318134e-08
3353.4166666666665,3.060286507048825e-08
3353.5,3.0602903144815316e-08
3353.583333333333,3.060294117018142e-08
3353.6666666666665,3.060297914186157e-08
3353.75,3.060301705554763e-08
3353.833333333333,3.060305490732189e-08
3353.9166666666665,3.060309269362379e-08
3354.0,3.060313041121776e-08
3354.083333333333,3.0603168057163944e-08
3354.1666666666665,3.0603205628791264e-08
3354.25,3.06032431236731e-08
3354.333333333333,3.0603280539605075e-08
3354.4166666666665,3.060331787458491e-08
3354.5,3.060335512679407e-08
3354.583333333333,3.060339229458113e-08
3354.6666666666665,3.060342937644654e-08
3354.75,3.060346638908689e-08
3354.833333333333,3.060350336187609e-08
3354.9166666666665,3.060354029900809e-08
3355.0,3.060357719679931e-08
3355.083333333333,3.0603614050126136e-08
3355.1666666666665,3.06036508539585e-08
3355.25,3.060368760365127e-08
3355.333333333333,3.060372429496896e-08
3355.4166666666665,3.0603760924059923e-08
3355.5,3.0603797487423606e-08
3355.583333333333,3.060383398187906e-08
3355.6666666666665,3.0603870404536e-08
3355.75,3.0603906752768494e-08
3355.833333333333,3.060394302419093e-08
3355.9166666666665,3.0603979216636224e-08
3356.0,3.060401532813599e-08
3356.083333333333,3.060405135690251e-08
3356.1666666666665,3.0604087301312336e-08
3356.25,3.060412317794225e-08
3356.333333333333,3.060415901605164e-08
3356.4166666666665,3.060419481973921e-08
3356.5,3.060423058523779e-08
3356.583333333333,3.0604266307348386e-08
3356.6666666666665,3.060430198097256e-08
3356.75,3.060433760140305e-08
3356.833333333333,3.0604373164347854e-08
3356.9166666666665,3.060440866590393e-08
3357.0,3.0604444103742554e-08
3357.083333333333,3.0604479476705846e-08
3357.1666666666665,3.060451478222359e-08
3357.25,3.0604550017454805e-08
3357.333333333333,3.060458517969844e-08
3357.4166666666665,3.06046202664754e-08
3357.5,3.0604655275528635e-08
3357.583333333333,3.060469020480703e-08
3357.6666666666665,3.0604725052447436e-08
3357.75,3.0604759834801495e-08
3357.833333333333,3.060479458091828e-08
3357.9166666666665,3.06048292947142e-08
3358.0,3.0604863972259265e-08
3358.083333333333,3.060489860820713e-08
3358.1666666666665,3.060493319732555e-08
3358.25,3.0604967734785565e-08
3358.333333333333,3.060500221618456e-08
3358.4166666666665,3.060503663751887e-08
3358.5,3.060507099514971e-08
3358.583333333333,3.060510528577043e-08
3358.6666666666665,3.0605139506376456e-08
3358.75,3.060517365423787e-08
3358.833333333333,3.0605207726874526e-08
3358.9166666666665,3.060524172203335e-08
3359.0,3.0605275637667784e-08
3359.083333333333,3.0605309471918985e-08
3359.1666666666665,3.060534322309886e-08
3359.25,3.0605376907711035e-08
3359.333333333333,3.060541055493722e-08
3359.4166666666665,3.060544416882335e-08
3359.5,3.060547774556014e-08
3359.583333333333,3.060551127991175e-08
3359.6666666666665,3.060554476674649e-08
3359.75,3.0605578201326914e-08
3359.833333333333,3.0605611579333585e-08
3359.9166666666665,3.0605644896838467e-08
3360.0,3.060567815027154e-08
3360.083333333333,3.060571133638865e-08
3360.1666666666665,3.060574445224207e-08
3360.25,3.060577749515354e-08
3360.333333333333,3.0605810462689896e-08
3360.4166666666665,3.060584335264076e-08
3360.5,3.060587616299839e-08
3360.583333333333,3.060590889193926e-08
3360.6666666666665,3.0605941537807344e-08
3360.75,3.06059741171283e-08
3360.833333333333,3.060600665909818e-08
3360.9166666666665,3.0606039167784944e-08
3361.0,3.060607163940236e-08
3361.083333333333,3.060610406873618e-08
3361.1666666666665,3.060613645067452e-08
3361.25,3.060616878049796e-08
3361.333333333333,3.060620105390342e-08
3361.4166666666665,3.060623326697778e-08
3361.5,3.0606265416164523e-08
3361.583333333333,3.060629749823182e-08
3361.6666666666665,3.06063295102431e-08
3361.75,3.060636144953024e-08
3361.833333333333,3.060639331366931e-08
3361.9166666666665,3.0606425100458335e-08
3362.0,3.0606456807897176e-08
3362.083333333333,3.0606488434169196e-08
3362.1666666666665,3.0606519977624655e-08
3362.25,3.060655145478773e-08
3362.333333333333,3.060658289484751e-08
3362.4166666666665,3.0606614301874575e-08
3362.5,3.060664567208806e-08
3362.583333333333,3.06066770002793e-08
3362.6666666666665,3.060670828134163e-08
3362.75,3.060673951056038e-08
3362.833333333333,3.0606770683636795e-08
3362.9166666666665,3.0606801796661675e-08
3363.0,3.060683284608208e-08
3363.083333333333,3.060686382866938e-08
3363.1666666666665,3.060689474148996e-08
3363.25,3.060692558187836e-08
3363.333333333333,3.0606956347413035e-08
3363.4166666666665,3.060698703589418e-08
3363.5,3.060701764532365e-08
3363.583333333333,3.060704817388661e-08
3363.6666666666665,3.060707861993495e-08
3363.75,3.060710898197213e-08
3363.833333333333,3.0607139276654366e-08
3363.9166666666665,3.0607169533285116e-08
3364.0,3.060719975604802e-08
3364.083333333333,3.060722994126801e-08
3364.1666666666665,3.060726008383334e-08
3364.25,3.060729017872561e-08
3364.333333333333,3.0607320221310406e-08
3364.4166666666665,3.0607350207361973e-08
3364.5,3.060738013303745e-08
3364.583333333333,3.0607409994844225e-08
3364.6666666666665,3.0607439789608536e-08
3364.75,3.060746951444659e-08
3364.833333333333,3.06074991667383e-08
3364.9166666666665,3.060752874410329e-08
3365.0,3.060755824437925e-08
3365.083333333333,3.060758766560208e-08
3365.1666666666665,3.06076170059879e-08
3365.25,3.0607646263916744e-08
3365.333333333333,3.060767545592539e-08
3365.4166666666665,3.060770461120302e-08
3365.5,3.0607733733838365e-08
3365.583333333333,3.060776282007307e-08
3365.6666666666665,3.060779186472035e-08
3365.75,3.060782086269373e-08
3365.833333333333,3.0607849809296875e-08
3365.9166666666665,3.0607878700247775e-08
3366.0,3.060790753165238e-08
3366.083333333333,3.060793629997154e-08
3366.1666666666665,3.060796500198917e-08
3366.25,3.0607993634782954e-08
3366.333333333333,3.060802219569781e-08
3366.4166666666665,3.060805068232155e-08
3366.5,3.060807909246287e-08
3366.583333333333,3.060810742413133e-08
3366.6666666666665,3.06081356755191e-08
3366.75,3.060816384498442e-08
3366.833333333333,3.0608191949037006e-08
3366.9166666666665,3.060822001683576e-08
3367.0,3.060824805245096e-08
3367.083333333333,3.0608276052110414e-08
3367.1666666666665,3.060830401061548e-08
3367.25,3.060833192286901e-08
3367.333333333333,3.060835978416507e-08
3367.4166666666665,3.060838759021281e-08
3367.5,3.060841533711021e-08
3367.583333333333,3.060844302131084e-08
3367.6666666666665,3.060847063959197e-08
3367.75,3.060849818902527e-08
3367.833333333333,3.0608525666950147e-08
3367.9166666666665,3.060855307094942e-08
3368.0,3.060858039882722e-08
3368.083333333333,3.0608607648588967e-08
3368.1666666666665,3.060863481842305e-08
3368.25,3.0608661906684244e-08
3368.333333333333,3.060868891187866e-08
3368.4166666666665,3.060871585064316e-08
3368.5,3.0608742752246536e-08
3368.583333333333,3.060876962086807e-08
3368.6666666666665,3.0608796452837744e-08
3368.75,3.060882324305049e-08
3368.833333333333,3.060884998649443e-08
3368.9166666666665,3.0608876678541133e-08
3369.0,3.060890331497027e-08
3369.083333333333,3.060892989194392e-08
3369.1666666666665,3.060895640597389e-08
3369.25,3.060898285389045e-08
3369.333333333333,3.060900923281343e-08
3369.4166666666665,3.060903554012602e-08
3369.5,3.0609061773450834e-08
3369.583333333333,3.0609087930628215e-08
3369.6666666666665,3.060911400969645e-08
3369.75,3.0609140008873846e-08
3369.833333333333,3.060916592654238e-08
3369.9166666666665,3.06091917792188e-08
3370.0,3.0609217596057005e-08
3370.083333333333,3.060924338114085e-08
3370.1666666666665,3.060926913071656e-08
3370.25,3.060929483960364e-08
3370.333333333333,3.060932050272174e-08
3370.4166666666665,3.0609346115380205e-08
3370.5,3.060937167330212e-08
3370.583333333333,3.060939717259809e-08
3370.6666666666665,3.060942260973314e-08
3370.75,3.060944798149496e-08
3370.833333333333,3.0609473284964675e-08
3370.9166666666665,3.060949851749027e-08
3371.0,3.0609523676662346e-08
3371.083333333333,3.0609548760292104e-08
3371.1666666666665,3.060957376639139e-08
3371.25,3.06095986931544e-08
3371.333333333333,3.0609623538941206e-08
3371.4166666666665,3.060964832024136e-08
3371.5,3.0609673066178326e-08
3371.583333333333,3.060969778081735e-08
3371.6666666666665,3.0609722460390774e-08
3371.75,3.060974709970618e-08
3371.833333333333,3.06097716936725e-08
3371.9166666666665,3.060979623758938e-08
3372.0,3.060982072717107e-08
3372.083333333333,3.060984515852012e-08
3372.1666666666665,3.060986952809424e-08
3372.25,3.060989383267445e-08
3372.333333333333,3.060991806933585e-08
3372.4166666666665,3.060994223542086e-08
3372.5,3.060996632851506e-08
3372.583333333333,3.060999034642508e-08
3372.6666666666665,3.061001428715856e-08
3372.75,3.061003814890594e-08
3372.833333333333,3.061006193002381e-08
3372.9166666666665,3.06100856290199e-08
3373.0,3.0610109262510663e-08
3373.083333333333,3.0610132859729207e-08
3373.1666666666665,3.061015642484967e-08
3373.25,3.0610179954206373e-08
3373.333333333333,3.061020344270041e-08
3373.4166666666665,3.061022688532583e-08
3373.5,3.061025027745973e-08
3373.583333333333,3.061027361488678e-08
3373.6666666666665,3.061029689377354e-08
3373.75,3.061032011063592e-08
3373.833333333333,3.061034326230787e-08
3373.9166666666665,3.061036634591257e-08
3374.0,3.061038935883619e-08
3374.083333333333,3.061041229870407e-08
3374.1666666666665,3.0610435163358977e-08
3374.25,3.0610457950841425e-08
3374.333333333333,3.06104806593717e-08
3374.4166666666665,3.061050328855174e-08
3374.5,3.061052585694293e-08
3374.583333333333,3.0610548394022135e-08
3374.6666666666665,3.0610570903688364e-08
3374.75,3.0610593381908986e-08
3374.833333333333,3.0610615823226896e-08
3374.9166666666665,3.061063822230571e-08
3375.0,3.061066057422109e-08
3375.083333333333,3.0610682874483465e-08
3375.1666666666665,3.061070511900997e-08
3375.25,3.0610727304089756e-08
3375.333333333333,3.061074942635054e-08
3375.4166666666665,3.061077148272796e-08
3375.5,3.061079347043769e-08
3375.583333333333,3.061081538695001e-08
3375.6666666666665,3.0610837229966685e-08
3375.75,3.0610858997400026e-08
3375.833333333333,3.061088068735374e-08
3375.9166666666665,3.061090229810555e-08
3376.0,3.061092382809148e-08
3376.083333333333,3.061094529384811e-08
3376.1666666666665,3.061096672452439e-08
3376.25,3.0610988124236246e-08
3376.333333333333,3.061100948927119e-08
3376.4166666666665,3.0611030814489146e-08
3376.5,3.061105209484701e-08
3376.583333333333,3.0611073325688134e-08
3376.6666666666665,3.0611094502766516e-08
3376.75,3.0611115622220803e-08
3376.833333333333,3.061113668054151e-08
3376.9166666666665,3.061115767453949e-08
3377.0,3.0611178601316874e-08
3377.083333333333,3.061119945824071e-08
3377.1666666666665,3.061122024291892e-08
3377.25,3.0611240953178423e-08
3377.333333333333,3.061126158704531e-08
3377.4166666666665,3.061128214272676e-08
3377.5,3.061130261859455e-08
3377.583333333333,3.061132303111961e-08
3377.6666666666665,3.061134340938542e-08
3377.75,3.061136375745749e-08
3377.833333333333,3.061138407158057e-08
3377.9166666666665,3.0611404346576353e-08
3378.0,3.06114245773672e-08
3378.083333333333,3.061144475926504e-08
3378.1666666666665,3.0611464887995286e-08
3378.25,3.061148495967061e-08
3378.333333333333,3.061150497075789e-08
3378.4166666666665,3.061152491804643e-08
3378.5,3.061154479861886e-08
3378.583333333333,3.061156460982441e-08
3378.6666666666665,3.061158434925483e-08
3378.75,3.061160401472233e-08
3378.833333333333,3.0611623604239594e-08
3378.9166666666665,3.061164311600162e-08
3379.0,3.061166254836912e-08
3379.083333333333,3.0611681899853535e-08
3379.1666666666665,3.061170118704534e-08
3379.25,3.0611720439130924e-08
3379.333333333333,3.061173966027863e-08
3379.4166666666665,3.061175884682972e-08
3379.5,3.061177799369443e-08
3379.583333333333,3.0611797095875733e-08
3379.6666666666665,3.061181614875887e-08
3379.75,3.0611835148135925e-08
3379.833333333333,3.061185409018018e-08
3379.9166666666665,3.0611872971413636e-08
3380.0,3.061189178867574e-08
3380.083333333333,3.0611910539094616e-08
3380.1666666666665,3.0611929220060924e-08
3380.25,3.0611947829204064e-08
3380.333333333333,3.061196636437048e-08
3380.4166666666665,3.061198482360397e-08
3380.5,3.061200320512779e-08
3380.583333333333,3.0612021507328385e-08
3380.6666666666665,3.0612039746675205e-08
3380.75,3.0612057952238845e-08
3380.833333333333,3.0612076128091506e-08
3380.9166666666665,3.061209427049012e-08
3381.0,3.061211237426892e-08
3381.083333333333,3.061213043436194e-08
3381.1666666666665,3.061214844609174e-08
3381.25,3.061216640519343e-08
3381.333333333333,3.061218430778847e-08
3381.4166666666665,3.061220215035172e-08
3381.5,3.061221992967975e-08
3381.583333333333,3.0612237642861726e-08
3381.6666666666665,3.061225528725285e-08
3381.75,3.061227286045027e-08
3381.833333333333,3.0612290360271094e-08
3381.9166666666665,3.061230778473246e-08
3382.0,3.0612325132033376e-08
3382.083333333333,3.06123424005382e-08
3382.1666666666665,3.06123595887617e-08
3382.25,3.061237671328252e-08
3382.333333333333,3.061239380326479e-08
3382.4166666666665,3.0612410862875006e-08
3382.5,3.061242788845889e-08
3382.583333333333,3.061244487493217e-08
3382.6666666666665,3.061246181730307e-08
3382.75,3.0612478710961707e-08
3382.833333333333,3.0612495551704546e-08
3382.9166666666665,3.0612512335708883e-08
3383.0,3.061252905950032e-08
3383.083333333333,3.0612545719921533e-08
3383.1666666666665,3.0612562314103637e-08
3383.25,3.0612578839439974e-08
3383.333333333333,3.061259529356234e-08
3383.4166666666665,3.061261167431935e-08
3383.5,3.06126279797568e-08
3383.583333333333,3.06126442080997e-08
3383.6666666666665,3.061266035773611e-08
3383.75,3.0612676445122134e-08
3383.833333333333,3.0612692499304626e-08
3383.9166666666665,3.061270852435265e-08
3384.0,3.061272451652645e-08
3384.083333333333,3.06127404706647e-08
3384.1666666666665,3.061275638170575e-08
3384.25,3.061277224497614e-08
3384.333333333333,3.0612788056214575e-08
3384.4166666666665,3.06128038115458e-08
3384.5,3.0612819507447634e-08
3384.583333333333,3.061283514071932e-08
3384.6666666666665,3.0612850708452424e-08
3384.75,3.061286620800434e-08
3384.833333333333,3.0612881636974185e-08
3384.9166666666665,3.061289699318085e-08
3385.0,3.0612912274643084e-08
3385.083333333333,3.0612927479561326e-08
3385.1666666666665,3.0612942606301246e-08
3385.25,3.061295765337877e-08
3385.333333333333,3.061297263735881e-08
3385.4166666666665,3.06129875873813e-08
3385.5,3.0613002507609294e-08
3385.583333333333,3.0613017394391523e-08
3385.6666666666665,3.0613032242647875e-08
3385.75,3.0613047047390695e-08
3385.833333333333,3.0613061804013825e-08
3385.9166666666665,3.0613076508317146e-08
3386.0,3.0613091156481036e-08
3386.083333333333,3.061310574503391e-08
3386.1666666666665,3.061312027082096e-08
3386.25,3.061313473097558e-08
3386.333333333333,3.061314912289317e-08
3386.4166666666665,3.0613163444207384e-08
3386.5,3.061317769276853e-08
3386.583333333333,3.0613191866623895e-08
3386.6666666666665,3.061320596399987e-08
3386.75,3.061321998328574e-08
3386.833333333333,3.061323392301887e-08
3386.9166666666665,3.0613247799776205e-08
3387.0,3.061326164270279e-08
3387.083333333333,3.06132754559756e-08
3387.1666666666665,3.061328923595914e-08
3387.25,3.061330297758837e-08
3387.333333333333,3.0613316675889476e-08
3387.4166666666665,3.061333032626892e-08
3387.5,3.061334392453807e-08
3387.583333333333,3.06133574668877e-08
3387.6666666666665,3.0613370949855676e-08
3387.75,3.061338437029581e-08
3387.833333333333,3.0613397725349314e-08
3387.9166666666665,3.061341101241868e-08
3388.0,3.061342422914402e-08
3388.083333333333,3.0613437373381495e-08
3388.1666666666665,3.061345044318368e-08
3388.25,3.0613463436781807e-08
3388.333333333333,3.0613476352569554e-08
3388.4166666666665,3.061348920698578e-08
3388.5,3.0613502029044117e-08
3388.583333333333,3.061351482402914e-08
3388.6666666666665,3.061352759027254e-08
3388.75,3.061354032298018e-08
3388.833333333333,3.061355301691899e-08
3388.9166666666665,3.061356566713994e-08
3389.0,3.0613578269105964e-08
3389.083333333333,3.0613590818686044e-08
3389.1666666666665,3.0613603312124495e-08
3389.25,3.061361574600807e-08
3389.333333333333,3.061362811723504e-08
3389.4166666666665,3.061364042298702e-08
3389.5,3.061365266070327e-08
3389.583333333333,3.06136648280573e-08
3389.6666666666665,3.0613676922935664e-08
3389.75,3.061368894341855e-08
3389.833333333333,3.0613700887762304e-08
3389.9166666666665,3.061371275438341e-08
3390.0,3.061372455973396e-08
3390.083333333333,3.061373633283379e-08
3390.1666666666665,3.06137480777646e-08
3390.25,3.061375979081047e-08
3390.333333333333,3.0613771466834687e-08
3390.4166666666665,3.0613783100798534e-08
3390.5,3.061379468804951e-08
3390.583333333333,3.061380622434538e-08
3390.6666666666665,3.061381770582816e-08
3390.75,3.0613829128991346e-08
3390.833333333333,3.0613840490648434e-08
3390.9166666666665,3.061385178790391e-08
3391.0,3.061386301812685e-08
3391.083333333333,3.0613874178927e-08
3391.1666666666665,3.061388526813289e-08
3391.25,3.0613896283771984e-08
3391.333333333333,3.061390722405265e-08
3391.4166666666665,3.0613918087347724e-08
3391.5,3.061392887217963e-08
3391.583333333333,3.06139395950893e-08
3391.6666666666665,3.0613950285171425e-08
3391.75,3.061396094658518e-08
3391.833333333333,3.0613971575688165e-08
3391.9166666666665,3.061398216741127e-08
3392.0,3.06139927167774e-08
3392.083333333333,3.0614003219190113e-08
3392.1666666666665,3.061401367045812e-08
3392.25,3.061402406676977e-08
3392.333333333333,3.0614034404660656e-08
3392.4166666666665,3.061404468098255e-08
3392.5,3.0614054892874763e-08
3392.583333333333,3.061406503773805e-08
3392.6666666666665,3.0614075113210916e-08
3392.75,3.0614085117148054e-08
3392.833333333333,3.06140950476007e-08
3392.9166666666665,3.0614104902798836e-08
3393.0,3.061411468113494e-08
3393.083333333333,3.0614124399024376e-08
3393.1666666666665,3.061413408544177e-08
3393.25,3.061414374444644e-08
3393.333333333333,3.061415337230831e-08
3393.4166666666665,3.061416296387923e-08
3393.5,3.0614172514110393e-08
3393.583333333333,3.061418201834018e-08
3393.6666666666665,3.061419147231801e-08
3393.75,3.061420087217834e-08
3393.833333333333,3.0614210214407775e-08
3393.9166666666665,3.061421949581351e-08
3394.0,3.0614228713494284e-08
3394.083333333333,3.0614237864814e-08
3394.1666666666665,3.061424694737763e-08
3394.25,3.0614255959009344e-08
3394.333333333333,3.061426489773265e-08
3394.4166666666665,3.061427376175229e-08
3394.5,3.061428254943782e-08
3394.583333333333,3.0614291259308644e-08
3394.6666666666665,3.061429990788796e-08
3394.75,3.061430852424258e-08
3394.833333333333,3.0614317112524996e-08
3394.9166666666665,3.0614325669093e-08
3395.0,3.061433418887907e-08
3395.083333333333,3.061434266690787e-08
3395.1666666666665,3.061435109858459e-08
3395.25,3.0614359479719436e-08
3395.333333333333,3.0614367806502077e-08
3395.4166666666665,3.061437607546934e-08
3395.5,3.0614384283474077e-08
3395.583333333333,3.061439242765656e-08
3395.6666666666665,3.06144005054184e-08
3395.75,3.06144085143989e-08
3395.833333333333,3.0614416452453414e-08
3395.9166666666665,3.061442431763379e-08
3396.0,3.061443210817055e-08
3396.083333333333,3.0614439822456686e-08
3396.1666666666665,3.0614447459032895e-08
3396.25,3.0614455034434194e-08
3396.333333333333,3.0614462577732216e-08
3396.4166666666665,3.0614470093093265e-08
3396.5,3.061447757689081e-08
3396.583333333333,3.061448502407232e-08
3396.6666666666665,3.0614492429676246e-08
3396.75,3.0614499789120334e-08
3396.833333333333,3.061450709822619e-08
3396.9166666666665,3.061451435319386e-08
3397.0,3.0614521550569605e-08
3397.083333333333,3.061452868721482e-08
3397.1666666666665,3.061453576027757e-08
3397.25,3.061454276716653e-08
3397.333333333333,3.061454970552738e-08
3397.4166666666665,3.061455657322133e-08
3397.5,3.061456336830553e-08
3397.583333333333,3.0614570089015316e-08
3397.6666666666665,3.0614576733748025e-08
3397.75,3.061458330104832e-08
3397.833333333333,3.0614589807447264e-08
3397.9166666666665,3.061459628200696e-08
3398.0,3.061460272889447e-08
3398.083333333333,3.061460914448708e-08
3398.1666666666665,3.06146155237365e-08
3398.25,3.061462186168514e-08
3398.333333333333,3.0614628153754394e-08
3398.4166666666665,3.061463439576918e-08
3398.5,3.0614640583932554e-08
3398.583333333333,3.061464671479349e-08
3398.6666666666665,3.0614652785215875e-08
3398.75,3.061465879234998e-08
3398.833333333333,3.0614664733606546e-08
3398.9166666666665,3.061467060663308e-08
3399.0,3.061467640929244e-08
3399.083333333333,3.061468213964329e-08
3399.1666666666665,3.0614687795922333e-08
3399.25,3.061469337652811e-08
3399.333333333333,3.0614698880006434e-08
3399.4166666666665,3.061470432288179e-08
3399.5,3.061470973420437e-08
3399.583333333333,3.061471511813985e-08
3399.6666666666665,3.061472047106742e-08
3399.75,3.061472578794121e-08
3399.833333333333,3.0614731063806036e-08
3399.9166666666665,3.061473629408546e-08
3400.0,3.06147414746064e-08
3400.083333333333,3.0614746601573696e-08
3400.1666666666665,3.0614751671537954e-08
3400.25,3.061475668136452e-08
3400.333333333333,3.061476162820501e-08
3400.4166666666665,3.061476650947132e-08
3400.5,3.0614771322812094e-08
3400.583333333333,3.061477606609117e-08
3400.6666666666665,3.061478073736809e-08
3400.75,3.061478533488036e-08
3400.833333333333,3.061478985702726e-08
3400.9166666666665,3.0614794321410034e-08
3401.0,3.061479875900871e-08
3401.083333333333,3.061480317423507e-08
3401.1666666666665,3.061480756318961e-08
3401.25,3.061481192045403e-08
3401.333333333333,3.061481624070948e-08
3401.4166666666665,3.0614820519043905e-08
3401.5,3.061482475097808e-08
3401.583333333333,3.061482893243835e-08
3401.6666666666665,3.061483305972201e-08
3401.75,3.0614837129464073e-08
3401.833333333333,3.061484113860671e-08
3401.9166666666665,3.061484508437137e-08
3402.0,3.06148489642335e-08
3402.083333333333,3.061485277589945e-08
3402.1666666666665,3.0614856517285556e-08
3402.25,3.06148601864991e-08
3402.333333333333,3.061486378182098e-08
3402.4166666666665,3.0614867301689916e-08
3402.5,3.0614870762517977e-08
3402.583333333333,3.061487419324124e-08
3402.6666666666665,3.061487759794048e-08
3402.75,3.061488097292396e-08
3402.833333333333,3.061488431308281e-08
3402.9166666666665,3.0614887613404816e-08
3403.0,3.061489086926174e-08
3403.083333333333,3.0614894076433413e-08
3403.1666666666665,3.061489723108182e-08
3403.25,3.061490032971861e-08
3403.333333333333,3.061490336917368e-08
3403.4166666666665,3.06149063465664e-08
3403.5,3.061490925927935e-08
3403.583333333333,3.061491210493445e-08
3403.6666666666665,3.0614914881371285e-08
3403.75,3.0614917586627315e-08
3403.833333333333,3.0614920218919914e-08
3403.9166666666665,3.0614922776630105e-08
3404.0,3.061492525828768e-08
3404.083333333333,3.0614927680379876e-08
3404.1666666666665,3.0614930071905134e-08
3404.25,3.061493243701045e-08
3404.333333333333,3.061493477206744e-08
3404.4166666666665,3.061493707202558e-08
3404.5,3.0614939331925885e-08
3404.583333333333,3.061494154718853e-08
3404.6666666666665,3.0614943713637346e-08
3404.75,3.0614945827474386e-08
3404.833333333333,3.061494788524763e-08
3404.9166666666665,3.0614949883820085e-08
3405.0,3.061495182034119e-08
3405.083333333333,3.0614953692220856e-08
3405.1666666666665,3.0614955497105864e-08
3405.25,3.0614957232858366e-08
3405.333333333333,3.061495889753637e-08
3405.4166666666665,3.0614960489375926e-08
3405.5,3.0614962006775e-08
3405.583333333333,3.061496344827881e-08
3405.6666666666665,3.0614964830381e-08
3405.75,3.0614966182079846e-08
3405.833333333333,3.0614967507531686e-08
3405.9166666666665,3.0614968803119804e-08
3406.0,3.061497006380506e-08
3406.083333333333,3.061497128463893e-08
3406.1666666666665,3.061497246105115e-08
3406.25,3.0614973588874214e-08
3406.333333333333,3.0614974664318065e-08
3406.4166666666665,3.061497568393788e-08
3406.5,3.061497664460313e-08
3406.583333333333,3.061497754346917e-08
3406.6666666666665,3.061497837795129e-08
3406.75,3.061497914570113e-08
3406.833333333333,3.061497984458527e-08
3406.9166666666665,3.061498047266573e-08
3407.0,3.061498102818222e-08
3407.083333333333,3.061498150953603e-08
3407.1666666666665,3.061498191527535e-08
3407.25,3.061498226188892e-08
3407.333333333333,3.0614982578364566e-08
3407.4166666666665,3.061498286885863e-08
3407.5,3.0614983129757604e-08
3407.583333333333,3.061498335602594e-08
3407.6666666666665,3.061498354271859e-08
3407.75,3.061498368526847e-08
3407.833333333333,3.061498377951095e-08
3407.9166666666665,3.061498382165858e-08
3408.0,3.061498380826887e-08
3408.083333333333,3.0614983736213474e-08
3408.1666666666665,3.061498360264967e-08
3408.25,3.061498340499452e-08
3408.333333333333,3.0614983140901255e-08
3408.4166666666665,3.061498280823791e-08
3408.5,3.06149824050678e-08
3408.583333333333,3.0614981929631806e-08
3408.6666666666665,3.0614981380332276e-08
3408.75,3.0614980755718395e-08
3408.833333333333,3.061498007227212e-08
3408.9166666666665,3.0614979358969085e-08
3409.0,3.0614978619964146e-08
3409.083333333333,3.061497785164557e-08
3409.1666666666665,3.061497704898019e-08
3409.25,3.061497620702527e-08
3409.333333333333,3.061497532121581e-08
3409.4166666666665,3.061497438738915e-08
3409.5,3.061497340175955e-08
3409.583333333333,3.0614972360886134e-08
3409.6666666666665,3.061497126164197e-08
3409.75,3.061497010118565e-08
3409.833333333333,3.0614968876935384e-08
3409.9166666666665,3.061496758654548e-08
3410.0,3.0614966227884906e-08
3410.083333333333,3.061496479901785e-08
3410.1666666666665,3.061496329818596e-08
3410.25,3.061496172379231e-08
3410.333333333333,3.061496007438671e-08
3410.4166666666665,3.0614958366444015e-08
3410.5,3.061495662892741e-08
3410.583333333333,3.061495486598994e-08
3410.6666666666665,3.061495307402145e-08
3410.75,3.0614951247990965e-08
3410.833333333333,3.061494938295784e-08
3410.9166666666665,3.061494747435906e-08
3411.0,3.061494551803372e-08
3411.083333333333,3.061494351019771e-08
3411.1666666666665,3.061494144741159e-08
3411.25,3.061493932654975e-08
3411.333333333333,3.061493714477194e-08
3411.4166666666665,3.061493489949748e-08
3411.5,3.061493258838163e-08
3411.583333333333,3.061493020929425e-08
