M.D_b.zsat Time [a],M.D_b.zsat zsat [mol/kg]
521900.0,3755
522000.0,3755
522100.0,3755
522200.0,3755
522300.0,3755
522400.0,3755
522500.0,3755
522600.0,3755
522700.0,3755
522800.0,3755
522900.0,3755
523000.0,3755
523100.0,3755
523200.0,3755
523300.0,3755
523400.0,3755
523500.0,3755
523600.0,3755
523700.0,3755
523800.0,3755
523900.0,3755
524000.0,3755
524100.0,3755
524200.0,3755
524300.0,3755
524400.0,3755
524500.0,3755
524600.0,3755
524700.0,3755
524800.0,3755
524900.0,3755
525000.0,3755
525100.0,3755
525200.0,3755
525300.0,3755
525400.0,3755
525500.0,3755
525600.0,3755
525700.0,3755
525800.0,3755
525900.0,3755
526000.0,3755
526100.0,3755
526200.0,3755
526300.0,3755
526400.0,3755
526500.0,3755
526600.0,3755
526700.0,3755
526800.0,3755
526900.0,3755
527000.0,3755
527100.0,3755
527200.0,3755
527300.0,3755
527400.0,3755
527500.0,3755
527600.0,3755
527700.0,3755
527800.0,3755
527900.0,3755
528000.0,3755
528100.0,3755
528200.0,3755
528300.0,3755
528400.0,3755
528500.0,3755
528600.0,3755
528700.0,3755
528800.0,3755
528900.0,3755
529000.0,3755
529100.0,3755
529200.0,3755
529300.0,3755
529400.0,3755
529500.0,3755
529600.0,3755
529700.0,3755
529800.0,3755
529900.0,3755
530000.0,3755
530100.0,3755
530200.0,3755
530300.0,3755
530400.0,3755
530500.0,3755
530600.0,3755
530700.0,3755
530800.0,3755
530900.0,3755
531000.0,3755
531100.0,3755
531200.0,3755
531300.0,3755
531400.0,3755
531500.0,3755
531600.0,3755
531700.0,3755
531800.0,3755
531900.0,3755
532000.0,3755
532100.0,3755
532200.0,3755
532300.0,3755
532400.0,3755
532500.0,3755
532600.0,3755
532700.0,3755
532800.0,3755
532900.0,3755
533000.0,3755
533100.0,3755
533200.0,3755
533300.0,3755
533400.0,3755
533500.0,3755
533600.0,3755
533700.0,3755
533800.0,3755
533900.0,3755
534000.0,3755
534100.0,3755
534200.0,3755
534300.0,3755
534400.0,3755
534500.0,3755
534600.0,3755
534700.0,3755
534800.0,3755
534900.0,3755
535000.0,3755
535100.0,3755
535200.0,3755
535300.0,3755
535400.0,3755
535500.0,3755
535600.0,3755
535700.0,3755
535800.0,3755
535900.0,3755
536000.0,3755
536100.0,3755
536200.0,3755
536300.0,3755
536400.0,3755
536500.0,3755
536600.0,3755
536700.0,3755
536800.0,3755
536900.0,3755
537000.0,3755
537100.0,3755
537200.0,3755
537300.0,3755
537400.0,3755
537500.0,3755
537600.0,3755
537700.0,3755
537800.0,3755
537900.0,3755
538000.0,3755
538100.0,3755
538200.0,3755
538300.0,3755
538400.0,3755
538500.0,3755
538600.0,3755
538700.0,3755
538800.0,3755
538900.0,3755
539000.0,3755
539100.0,3755
539200.0,3755
539300.0,3755
539400.0,3755
539500.0,3755
539600.0,3755
539700.0,3755
539800.0,3755
539900.0,3755
540000.0,3755
540100.0,3755
540200.0,3755
540300.0,3755
540400.0,3755
540500.0,3755
540600.0,3755
540700.0,3755
540800.0,3755
540900.0,3755
541000.0,3755
541100.0,3755
541200.0,3755
541300.0,3755
541400.0,3755
541500.0,3755
541600.0,3755
541700.0,3755
541800.0,3755
541900.0,3755
542000.0,3755
542100.0,3755
542200.0,3755
542300.0,3755
542400.0,3755
542500.0,3755
542600.0,3755
542700.0,3755
542800.0,3755
542900.0,3755
543000.0,3755
543100.0,3755
543200.0,3755
543300.0,3755
543400.0,3755
543500.0,3755
543600.0,3755
543700.0,3755
543800.0,3755
543900.0,3755
544000.0,3755
544100.0,3755
544200.0,3755
544300.0,3755
544400.0,3755
544500.0,3755
544600.0,3755
544700.0,3755
544800.0,3755
544900.0,3755
545000.0,3755
545100.0,3755
545200.0,3755
545300.0,3755
545400.0,3755
545500.0,3755
545600.0,3755
545700.0,3755
545800.0,3755
545900.0,3755
546000.0,3755
546100.0,3755
546200.0,3755
546300.0,3755
546400.0,3755
546500.0,3755
546600.0,3755
546700.0,3755
546800.0,3755
546900.0,3755
547000.0,3755
547100.0,3755
547200.0,3755
547300.0,3755
547400.0,3755
547500.0,3755
547600.0,3755
547700.0,3755
547800.0,3755
547900.0,3755
548000.0,3755
548100.0,3755
548200.0,3755
548300.0,3755
548400.0,3755
548500.0,3755
548600.0,3755
548700.0,3755
548800.0,3755
548900.0,3755
549000.0,3755
549100.0,3755
549200.0,3755
549300.0,3755
549400.0,3755
549500.0,3755
549600.0,3755
549700.0,3755
549800.0,3755
549900.0,3755
550000.0,3755
550100.0,3755
550200.0,3755
550300.0,3755
550400.0,3755
550500.0,3755
550600.0,3755
550700.0,3755
550800.0,3755
550900.0,3755
551000.0,3755
551100.0,3755
551200.0,3755
551300.0,3755
551400.0,3755
551500.0,3755
551600.0,3755
551700.0,3755
551800.0,3755
551900.0,3755
552000.0,3755
552100.0,3755
552200.0,3755
552300.0,3755
552400.0,3755
552500.0,3755
552600.0,3755
552700.0,3755
552800.0,3755
552900.0,3755
553000.0,3755
553100.0,3755
553200.0,3755
553300.0,3755
553400.0,3755
553500.0,3755
553600.0,3755
553700.0,3755
553800.0,3755
553900.0,3755
554000.0,3755
554100.0,3755
554200.0,3755
554300.0,3755
554400.0,3755
554500.0,3755
554600.0,3755
554700.0,3755
554800.0,3755
554900.0,3755
555000.0,3755
555100.0,3755
555200.0,3755
555300.0,3755
555400.0,3755
555500.0,3755
555600.0,3755
555700.0,3755
555800.0,3755
555900.0,3755
556000.0,3755
556100.0,3755
556200.0,3755
556300.0,3755
556400.0,3755
556500.0,3755
556600.0,3755
556700.0,3755
556800.0,3755
556900.0,3755
557000.0,3755
557100.0,3755
557200.0,3755
557300.0,3755
557400.0,3755
557500.0,3755
557600.0,3755
557700.0,3755
557800.0,3755
557900.0,3755
558000.0,3755
558100.0,3755
558200.0,3755
558300.0,3755
558400.0,3755
558500.0,3755
558600.0,3755
558700.0,3755
558800.0,3755
558900.0,3755
559000.0,3755
559100.0,3755
559200.0,3755
559300.0,3755
559400.0,3755
559500.0,3755
559600.0,3755
559700.0,3755
559800.0,3755
559900.0,3755
560000.0,3755
560100.0,3755
560200.0,3755
560300.0,3755
560400.0,3755
560500.0,3755
560600.0,3755
560700.0,3755
560800.0,3755
560900.0,3755
561000.0,3755
561100.0,3755
561200.0,3755
561300.0,3755
561400.0,3755
561500.0,3755
561600.0,3755
561700.0,3755
561800.0,3755
561900.0,3755
562000.0,3755
562100.0,3755
562200.0,3755
562300.0,3755
562400.0,3755
562500.0,3755
562600.0,3755
562700.0,3755
562800.0,3755
562900.0,3755
563000.0,3755
563100.0,3755
563200.0,3755
563300.0,3755
563400.0,3755
563500.0,3755
563600.0,3755
563700.0,3755
563800.0,3755
563900.0,3755
564000.0,3755
564100.0,3755
564200.0,3755
564300.0,3755
564400.0,3755
564500.0,3755
564600.0,3755
564700.0,3755
564800.0,3755
564900.0,3755
565000.0,3755
565100.0,3755
565200.0,3755
565300.0,3755
565400.0,3755
565500.0,3755
565600.0,3755
565700.0,3755
565800.0,3755
565900.0,3755
566000.0,3755
566100.0,3755
566200.0,3755
566300.0,3755
566400.0,3755
566500.0,3755
566600.0,3755
566700.0,3755
566800.0,3755
566900.0,3755
567000.0,3755
567100.0,3755
567200.0,3755
567300.0,3755
567400.0,3755
567500.0,3755
567600.0,3755
567700.0,3755
567800.0,3755
567900.0,3755
568000.0,3755
568100.0,3755
568200.0,3755
568300.0,3755
568400.0,3755
568500.0,3755
568600.0,3755
568700.0,3755
568800.0,3755
568900.0,3755
569000.0,3755
569100.0,3755
569200.0,3755
569300.0,3755
569400.0,3755
569500.0,3755
569600.0,3755
569700.0,3755
569800.0,3755
569900.0,3755
570000.0,3755
570100.0,3755
570200.0,3755
570300.0,3755
570400.0,3755
570500.0,3755
570600.0,3755
570700.0,3755
570800.0,3755
570900.0,3755
571000.0,3755
571100.0,3755
571200.0,3755
571300.0,3755
571400.0,3755
571500.0,3755
571600.0,3755
571700.0,3755
571800.0,3755
571900.0,3755
572000.0,3755
572100.0,3755
572200.0,3755
572300.0,3755
572400.0,3755
572500.0,3755
572600.0,3755
572700.0,3755
572800.0,3755
572900.0,3755
573000.0,3755
573100.0,3755
573200.0,3755
573300.0,3755
573400.0,3755
573500.0,3755
573600.0,3755
573700.0,3755
573800.0,3755
573900.0,3755
574000.0,3755
574100.0,3755
574200.0,3755
574300.0,3755
574400.0,3755
574500.0,3755
574600.0,3755
574700.0,3755
574800.0,3755
574900.0,3755
575000.0,3755
575100.0,3755
575200.0,3755
575300.0,3755
575400.0,3755
575500.0,3755
575600.0,3755
575700.0,3755
575800.0,3755
575900.0,3755
576000.0,3755
576100.0,3755
576200.0,3755
576300.0,3755
576400.0,3755
576500.0,3755
576600.0,3755
576700.0,3755
576800.0,3755
576900.0,3755
577000.0,3755
577100.0,3755
577200.0,3755
577300.0,3755
577400.0,3755
577500.0,3755
577600.0,3755
577700.0,3755
577800.0,3755
577900.0,3755
578000.0,3755
578100.0,3755
578200.0,3755
578300.0,3755
578400.0,3755
578500.0,3755
578600.0,3755
578700.0,3755
578800.0,3755
578900.0,3755
579000.0,3755
579100.0,3755
579200.0,3755
579300.0,3755
579400.0,3755
579500.0,3755
579600.0,3755
579700.0,3755
579800.0,3755
579900.0,3755
580000.0,3755
580100.0,3755
580200.0,3755
580300.0,3755
580400.0,3755
580500.0,3755
580600.0,3755
580700.0,3755
580800.0,3755
580900.0,3755
581000.0,3755
581100.0,3755
581200.0,3755
581300.0,3755
581400.0,3755
581500.0,3755
581600.0,3755
581700.0,3755
581800.0,3755
581900.0,3755
582000.0,3755
582100.0,3755
582200.0,3755
582300.0,3755
582400.0,3755
582500.0,3755
582600.0,3755
582700.0,3755
582800.0,3755
582900.0,3755
583000.0,3755
583100.0,3755
583200.0,3755
583300.0,3755
583400.0,3755
583500.0,3755
583600.0,3755
583700.0,3755
583800.0,3755
583900.0,3755
584000.0,3755
584100.0,3755
584200.0,3755
584300.0,3755
584400.0,3755
584500.0,3755
584600.0,3755
584700.0,3755
584800.0,3755
584900.0,3755
585000.0,3755
585100.0,3755
585200.0,3755
585300.0,3755
585400.0,3755
585500.0,3755
585600.0,3755
585700.0,3755
585800.0,3755
585900.0,3755
586000.0,3755
586100.0,3755
586200.0,3755
586300.0,3755
586400.0,3755
586500.0,3755
586600.0,3755
586700.0,3755
586800.0,3755
586900.0,3755
587000.0,3755
587100.0,3755
587200.0,3755
587300.0,3755
587400.0,3755
587500.0,3755
587600.0,3755
587700.0,3755
587800.0,3755
587900.0,3755
588000.0,3755
588100.0,3755
588200.0,3755
588300.0,3755
588400.0,3755
588500.0,3755
588600.0,3755
588700.0,3755
588800.0,3755
588900.0,3755
589000.0,3755
589100.0,3755
589200.0,3755
589300.0,3755
589400.0,3755
589500.0,3755
589600.0,3755
589700.0,3755
589800.0,3755
589900.0,3755
590000.0,3755
590100.0,3755
590200.0,3755
590300.0,3755
590400.0,3755
590500.0,3755
590600.0,3755
590700.0,3755
590800.0,3755
590900.0,3755
591000.0,3755
591100.0,3755
591200.0,3755
591300.0,3755
591400.0,3755
591500.0,3755
591600.0,3755
591700.0,3755
591800.0,3755
591900.0,3755
592000.0,3755
592100.0,3755
592200.0,3755
592300.0,3755
592400.0,3755
592500.0,3755
592600.0,3755
592700.0,3755
592800.0,3755
592900.0,3755
593000.0,3755
593100.0,3755
593200.0,3755
593300.0,3755
593400.0,3755
593500.0,3755
593600.0,3755
593700.0,3755
593800.0,3755
593900.0,3755
594000.0,3755
594100.0,3755
594200.0,3755
594300.0,3755
594400.0,3755
594500.0,3755
594600.0,3755
594700.0,3755
594800.0,3755
594900.0,3755
595000.0,3755
595100.0,3755
595200.0,3755
595300.0,3755
595400.0,3755
595500.0,3755
595600.0,3755
595700.0,3755
595800.0,3755
595900.0,3755
596000.0,3755
596100.0,3755
596200.0,3755
596300.0,3755
596400.0,3755
596500.0,3755
596600.0,3755
596700.0,3755
596800.0,3755
596900.0,3755
597000.0,3755
597100.0,3755
597200.0,3755
597300.0,3755
597400.0,3755
597500.0,3755
597600.0,3755
597700.0,3755
597800.0,3755
597900.0,3755
598000.0,3755
598100.0,3755
598200.0,3755
598300.0,3755
598400.0,3755
598500.0,3755
598600.0,3755
598700.0,3755
598800.0,3755
598900.0,3755
599000.0,3755
599100.0,3755
599200.0,3755
599300.0,3755
599400.0,3755
599500.0,3755
599600.0,3755
599700.0,3755
599800.0,3755
599900.0,3755
600000.0,3755
600100.0,3755
600200.0,3755
600300.0,3755
600400.0,3755
600500.0,3755
600600.0,3755
600700.0,3755
600800.0,3755
600900.0,3755
601000.0,3755
601100.0,3755
601200.0,3755
601300.0,3755
601400.0,3755
601500.0,3755
601600.0,3755
601700.0,3755
601800.0,3755
601900.0,3755
602000.0,3755
602100.0,3755
602200.0,3755
602300.0,3755
602400.0,3755
602500.0,3755
602600.0,3755
602700.0,3755
602800.0,3755
602900.0,3755
603000.0,3755
603100.0,3755
603200.0,3755
603300.0,3755
603400.0,3755
603500.0,3755
603600.0,3755
603700.0,3755
603800.0,3755
603900.0,3755
604000.0,3755
604100.0,3755
604200.0,3755
604300.0,3755
604400.0,3755
604500.0,3755
604600.0,3755
604700.0,3755
604800.0,3755
604900.0,3755
605000.0,3755
605100.0,3755
605200.0,3755
605300.0,3755
605400.0,3755
605500.0,3755
605600.0,3755
605700.0,3755
605800.0,3755
605900.0,3755
606000.0,3755
606100.0,3755
606200.0,3755
606300.0,3755
606400.0,3755
606500.0,3755
606600.0,3755
606700.0,3755
606800.0,3755
606900.0,3755
607000.0,3755
607100.0,3755
607200.0,3755
607300.0,3755
607400.0,3755
607500.0,3755
607600.0,3755
607700.0,3755
607800.0,3755
607900.0,3755
608000.0,3755
608100.0,3755
608200.0,3755
608300.0,3755
608400.0,3755
608500.0,3755
608600.0,3755
608700.0,3755
608800.0,3755
608900.0,3755
609000.0,3755
609100.0,3755
609200.0,3755
609300.0,3755
609400.0,3755
609500.0,3755
609600.0,3755
609700.0,3755
609800.0,3755
609900.0,3755
610000.0,3755
610100.0,3755
610200.0,3755
610300.0,3755
610400.0,3755
610500.0,3755
610600.0,3755
610700.0,3755
610800.0,3755
610900.0,3755
611000.0,3755
611100.0,3755
611200.0,3755
611300.0,3755
611400.0,3755
611500.0,3755
611600.0,3755
611700.0,3755
611800.0,3755
611900.0,3755
612000.0,3755
612100.0,3755
612200.0,3755
612300.0,3755
612400.0,3755
612500.0,3755
612600.0,3755
612700.0,3755
612800.0,3755
612900.0,3755
613000.0,3755
613100.0,3755
613200.0,3755
613300.0,3755
613400.0,3755
613500.0,3755
613600.0,3755
613700.0,3755
613800.0,3755
613900.0,3755
614000.0,3755
614100.0,3755
614200.0,3755
614300.0,3755
614400.0,3755
614500.0,3755
614600.0,3755
614700.0,3755
614800.0,3755
614900.0,3755
615000.0,3755
615100.0,3755
615200.0,3755
615300.0,3755
615400.0,3755
615500.0,3755
615600.0,3755
615700.0,3755
615800.0,3755
615900.0,3755
616000.0,3755
616100.0,3755
616200.0,3755
616300.0,3755
616400.0,3755
616500.0,3755
616600.0,3755
616700.0,3755
616800.0,3755
616900.0,3755
617000.0,3755
617100.0,3755
617200.0,3755
617300.0,3755
617400.0,3755
617500.0,3755
617600.0,3755
617700.0,3755
617800.0,3755
617900.0,3755
618000.0,3755
618100.0,3755
618200.0,3755
618300.0,3755
618400.0,3755
618500.0,3755
618600.0,3755
618700.0,3755
618800.0,3755
618900.0,3755
619000.0,3755
619100.0,3755
619200.0,3755
619300.0,3755
619400.0,3755
619500.0,3755
619600.0,3755
619700.0,3755
619800.0,3755
619900.0,3755
620000.0,3755
620100.0,3755
620200.0,3755
620300.0,3755
620400.0,3755
620500.0,3755
620600.0,3755
620700.0,3755
620800.0,3755
620900.0,3755
621000.0,3755
621100.0,3755
621200.0,3755
621300.0,3755
621400.0,3755
621500.0,3755
621600.0,3755
621700.0,3755
621800.0,3755
621900.0,3755
622000.0,3755
622100.0,3755
622200.0,3755
622300.0,3755
622400.0,3755
622500.0,3755
622600.0,3755
622700.0,3755
622800.0,3755
622900.0,3755
623000.0,3755
623100.0,3755
623200.0,3755
623300.0,3755
623400.0,3755
623500.0,3755
623600.0,3755
623700.0,3755
623800.0,3755
623900.0,3755
624000.0,3755
624100.0,3755
624200.0,3755
624300.0,3755
624400.0,3755
624500.0,3755
624600.0,3755
624700.0,3755
624800.0,3755
624900.0,3755
625000.0,3755
625100.0,3755
625200.0,3755
625300.0,3755
625400.0,3755
625500.0,3755
625600.0,3755
625700.0,3755
625800.0,3755
625900.0,3755
626000.0,3755
626100.0,3755
626200.0,3755
626300.0,3755
626400.0,3755
626500.0,3755
626600.0,3755
626700.0,3755
626800.0,3755
626900.0,3755
627000.0,3755
627100.0,3755
627200.0,3755
627300.0,3755
627400.0,3755
627500.0,3755
627600.0,3755
627700.0,3755
627800.0,3755
627900.0,3755
628000.0,3755
628100.0,3755
628200.0,3755
628300.0,3755
628400.0,3755
628500.0,3755
628600.0,3755
628700.0,3755
628800.0,3755
628900.0,3755
629000.0,3755
629100.0,3755
629200.0,3755
629300.0,3755
629400.0,3755
629500.0,3755
629600.0,3755
629700.0,3755
629800.0,3755
629900.0,3755
630000.0,3755
630100.0,3755
630200.0,3755
630300.0,3755
630400.0,3755
630500.0,3755
630600.0,3755
630700.0,3755
630800.0,3755
630900.0,3755
631000.0,3755
631100.0,3755
631200.0,3755
631300.0,3755
631400.0,3755
631500.0,3755
631600.0,3755
631700.0,3755
631800.0,3755
631900.0,3755
632000.0,3755
632100.0,3755
632200.0,3755
632300.0,3755
632400.0,3755
632500.0,3755
632600.0,3755
632700.0,3755
632800.0,3755
632900.0,3755
633000.0,3755
633100.0,3755
633200.0,3755
633300.0,3755
633400.0,3755
633500.0,3755
633600.0,3755
633700.0,3755
633800.0,3755
633900.0,3755
634000.0,3755
634100.0,3755
634200.0,3755
634300.0,3755
634400.0,3755
634500.0,3755
634600.0,3755
634700.0,3755
634800.0,3755
634900.0,3755
635000.0,3755
635100.0,3755
635200.0,3755
635300.0,3755
635400.0,3755
635500.0,3755
635600.0,3755
635700.0,3755
635800.0,3755
635900.0,3755
636000.0,3755
636100.0,3755
636200.0,3755
636300.0,3755
636400.0,3755
636500.0,3755
636600.0,3755
636700.0,3755
636800.0,3755
636900.0,3755
637000.0,3755
637100.0,3755
637200.0,3755
637300.0,3755
637400.0,3755
637500.0,3755
637600.0,3755
637700.0,3755
637800.0,3755
637900.0,3755
638000.0,3755
638100.0,3755
638200.0,3755
638300.0,3755
638400.0,3755
638500.0,3755
638600.0,3755
638700.0,3755
638800.0,3755
638900.0,3755
639000.0,3755
639100.0,3755
639200.0,3755
639300.0,3755
639400.0,3755
639500.0,3755
639600.0,3755
639700.0,3755
639800.0,3755
639900.0,3755
640000.0,3755
640100.0,3755
640200.0,3755
640300.0,3755
640400.0,3755
640500.0,3755
640600.0,3755
640700.0,3755
640800.0,3755
640900.0,3755
641000.0,3755
641100.0,3755
641200.0,3755
641300.0,3755
641400.0,3755
641500.0,3755
641600.0,3755
641700.0,3755
641800.0,3755
641900.0,3755
642000.0,3755
642100.0,3755
642200.0,3755
642300.0,3755
642400.0,3755
642500.0,3755
642600.0,3755
642700.0,3755
642800.0,3755
642900.0,3755
643000.0,3755
643100.0,3755
643200.0,3755
643300.0,3755
643400.0,3755
643500.0,3755
643600.0,3755
643700.0,3755
643800.0,3755
643900.0,3755
644000.0,3755
644100.0,3755
644200.0,3755
644300.0,3755
644400.0,3755
644500.0,3755
644600.0,3755
644700.0,3755
644800.0,3755
644900.0,3755
645000.0,3755
645100.0,3755
645200.0,3755
645300.0,3755
645400.0,3755
645500.0,3755
645600.0,3755
645700.0,3755
645800.0,3755
645900.0,3755
646000.0,3755
646100.0,3755
646200.0,3755
646300.0,3755
646400.0,3755
646500.0,3755
646600.0,3755
646700.0,3755
646800.0,3755
646900.0,3755
647000.0,3755
647100.0,3755
647200.0,3755
647300.0,3755
647400.0,3755
647500.0,3755
647600.0,3755
647700.0,3755
647800.0,3755
647900.0,3755
648000.0,3755
648100.0,3755
648200.0,3755
648300.0,3755
648400.0,3755
648500.0,3755
648600.0,3755
648700.0,3755
648800.0,3755
648900.0,3755
649000.0,3755
649100.0,3755
649200.0,3755
649300.0,3755
649400.0,3755
649500.0,3755
649600.0,3755
649700.0,3755
649800.0,3755
649900.0,3755
650000.0,3755
650100.0,3755
650200.0,3755
650300.0,3755
650400.0,3755
650500.0,3755
650600.0,3755
650700.0,3755
650800.0,3755
650900.0,3755
651000.0,3755
651100.0,3755
651200.0,3755
651300.0,3755
651400.0,3755
651500.0,3755
651600.0,3755
651700.0,3755
651800.0,3755
651900.0,3755
652000.0,3755
652100.0,3755
652200.0,3755
652300.0,3755
652400.0,3755
652500.0,3755
652600.0,3755
652700.0,3755
652800.0,3755
652900.0,3755
653000.0,3755
653100.0,3755
653200.0,3755
653300.0,3755
653400.0,3755
653500.0,3755
653600.0,3755
653700.0,3755
653800.0,3755
653900.0,3755
654000.0,3755
654100.0,3755
654200.0,3755
654300.0,3755
654400.0,3755
654500.0,3755
654600.0,3755
654700.0,3755
654800.0,3755
654900.0,3755
655000.0,3755
655100.0,3755
655200.0,3755
655300.0,3755
655400.0,3755
655500.0,3755
655600.0,3755
655700.0,3755
655800.0,3755
655900.0,3755
656000.0,3755
656100.0,3755
656200.0,3755
656300.0,3755
656400.0,3755
656500.0,3755
656600.0,3755
656700.0,3755
656800.0,3755
656900.0,3755
657000.0,3755
657100.0,3755
657200.0,3755
657300.0,3755
657400.0,3755
657500.0,3755
657600.0,3755
657700.0,3755
657800.0,3755
657900.0,3755
658000.0,3755
658100.0,3755
658200.0,3755
658300.0,3755
658400.0,3755
658500.0,3755
658600.0,3755
658700.0,3755
658800.0,3755
658900.0,3755
659000.0,3755
659100.0,3755
659200.0,3755
659300.0,3755
659400.0,3755
659500.0,3755
659600.0,3755
659700.0,3755
659800.0,3755
659900.0,3755
660000.0,3755
660100.0,3755
660200.0,3755
660300.0,3755
660400.0,3755
660500.0,3755
660600.0,3755
660700.0,3755
660800.0,3755
660900.0,3755
661000.0,3755
661100.0,3755
661200.0,3755
661300.0,3755
661400.0,3755
661500.0,3755
661600.0,3755
661700.0,3755
661800.0,3755
661900.0,3755
662000.0,3755
662100.0,3755
662200.0,3755
662300.0,3755
662400.0,3755
662500.0,3755
662600.0,3755
662700.0,3755
662800.0,3755
662900.0,3755
663000.0,3755
663100.0,3755
663200.0,3755
663300.0,3755
663400.0,3755
663500.0,3755
663600.0,3755
663700.0,3755
663800.0,3755
663900.0,3755
664000.0,3755
664100.0,3755
664200.0,3755
664300.0,3755
664400.0,3755
664500.0,3755
664600.0,3755
664700.0,3755
664800.0,3755
664900.0,3755
665000.0,3755
665100.0,3755
665200.0,3755
665300.0,3755
665400.0,3755
665500.0,3755
665600.0,3755
665700.0,3755
665800.0,3755
665900.0,3755
666000.0,3755
666100.0,3755
666200.0,3755
666300.0,3755
666400.0,3755
666500.0,3755
666600.0,3755
666700.0,3755
666800.0,3755
666900.0,3755
667000.0,3755
667100.0,3755
667200.0,3755
667300.0,3755
667400.0,3755
667500.0,3755
667600.0,3755
667700.0,3755
667800.0,3755
667900.0,3755
668000.0,3755
668100.0,3755
668200.0,3755
668300.0,3755
668400.0,3755
668500.0,3755
668600.0,3755
668700.0,3755
668800.0,3755
668900.0,3755
669000.0,3755
669100.0,3755
669200.0,3755
669300.0,3755
669400.0,3755
669500.0,3755
669600.0,3755
669700.0,3755
669800.0,3755
669900.0,3755
670000.0,3755
670100.0,3755
670200.0,3755
670300.0,3755
670400.0,3755
670500.0,3755
670600.0,3755
670700.0,3755
670800.0,3755
670900.0,3755
671000.0,3755
671100.0,3755
671200.0,3755
671300.0,3755
671400.0,3755
671500.0,3755
671600.0,3755
671700.0,3755
671800.0,3755
671900.0,3755
672000.0,3755
672100.0,3755
672200.0,3755
672300.0,3755
672400.0,3755
672500.0,3755
672600.0,3755
672700.0,3755
672800.0,3755
672900.0,3755
673000.0,3755
673100.0,3755
673200.0,3755
673300.0,3755
673400.0,3755
673500.0,3755
673600.0,3755
673700.0,3755
673800.0,3755
673900.0,3755
674000.0,3755
674100.0,3755
674200.0,3755
674300.0,3755
674400.0,3755
674500.0,3755
674600.0,3755
674700.0,3755
674800.0,3755
674900.0,3755
675000.0,3755
675100.0,3755
675200.0,3755
675300.0,3755
675400.0,3755
675500.0,3755
675600.0,3755
675700.0,3755
675800.0,3755
675900.0,3755
676000.0,3755
676100.0,3755
676200.0,3755
676300.0,3755
676400.0,3755
676500.0,3755
676600.0,3755
676700.0,3755
676800.0,3755
676900.0,3755
677000.0,3755
677100.0,3755
677200.0,3755
677300.0,3755
677400.0,3755
677500.0,3755
677600.0,3755
677700.0,3755
677800.0,3755
677900.0,3755
678000.0,3755
678100.0,3755
678200.0,3755
678300.0,3755
678400.0,3755
678500.0,3755
678600.0,3755
678700.0,3755
678800.0,3755
678900.0,3755
679000.0,3755
679100.0,3755
679200.0,3755
679300.0,3755
679400.0,3755
679500.0,3755
679600.0,3755
679700.0,3755
679800.0,3755
679900.0,3755
680000.0,3755
680100.0,3755
680200.0,3755
680300.0,3755
680400.0,3755
680500.0,3755
680600.0,3755
680700.0,3755
680800.0,3755
680900.0,3755
681000.0,3755
681100.0,3755
681200.0,3755
681300.0,3755
681400.0,3755
681500.0,3755
681600.0,3755
681700.0,3755
681800.0,3755
681900.0,3755
682000.0,3755
682100.0,3755
682200.0,3755
682300.0,3755
682400.0,3755
682500.0,3755
682600.0,3755
682700.0,3755
682800.0,3755
682900.0,3755
683000.0,3755
683100.0,3755
683200.0,3755
683300.0,3755
683400.0,3755
683500.0,3755
683600.0,3755
683700.0,3755
683800.0,3755
683900.0,3755
684000.0,3755
684100.0,3755
684200.0,3755
684300.0,3755
684400.0,3755
684500.0,3755
684600.0,3755
684700.0,3755
684800.0,3755
684900.0,3755
685000.0,3755
685100.0,3755
685200.0,3755
685300.0,3755
685400.0,3755
685500.0,3755
685600.0,3755
685700.0,3755
685800.0,3755
685900.0,3755
686000.0,3755
686100.0,3755
686200.0,3755
686300.0,3755
686400.0,3755
686500.0,3755
686600.0,3755
686700.0,3755
686800.0,3755
686900.0,3755
687000.0,3755
687100.0,3755
687200.0,3755
687300.0,3755
687400.0,3755
687500.0,3755
687600.0,3755
687700.0,3755
687800.0,3755
687900.0,3755
688000.0,3755
688100.0,3755
688200.0,3755
688300.0,3755
688400.0,3755
688500.0,3755
688600.0,3755
688700.0,3755
688800.0,3755
688900.0,3755
689000.0,3755
689100.0,3755
689200.0,3755
689300.0,3755
689400.0,3755
689500.0,3755
689600.0,3755
689700.0,3755
689800.0,3755
689900.0,3755
690000.0,3755
690100.0,3755
690200.0,3755
690300.0,3755
690400.0,3755
690500.0,3755
690600.0,3755
690700.0,3755
690800.0,3755
690900.0,3755
691000.0,3755
691100.0,3755
691200.0,3755
691300.0,3755
691400.0,3755
691500.0,3755
691600.0,3755
691700.0,3755
691800.0,3755
691900.0,3755
692000.0,3755
692100.0,3755
692200.0,3755
692300.0,3755
692400.0,3755
692500.0,3755
692600.0,3755
692700.0,3755
692800.0,3755
692900.0,3755
693000.0,3755
693100.0,3755
693200.0,3755
693300.0,3755
693400.0,3755
693500.0,3755
693600.0,3755
693700.0,3755
693800.0,3755
693900.0,3755
694000.0,3755
694100.0,3755
694200.0,3755
694300.0,3755
694400.0,3755
694500.0,3755
694600.0,3755
694700.0,3755
694800.0,3755
694900.0,3755
695000.0,3755
695100.0,3755
695200.0,3755
695300.0,3755
695400.0,3755
695500.0,3755
695600.0,3755
695700.0,3755
695800.0,3755
695900.0,3755
696000.0,3755
696100.0,3755
696200.0,3755
696300.0,3755
