M.L_b.pH Time [a],M.L_b.pH pH [mol/kg]
779000.0,8.268006973781965
779100.0,8.268006973781965
779200.0,8.268006973781965
779300.0,8.268006973781965
779400.0,8.268006973781965
779500.0,8.268006973781965
779600.0,8.268006973781965
779700.0,8.268006973781965
779800.0,8.268006973781965
779900.0,8.268006973781965
780000.0,8.268006973781965
780100.0,8.268006973781965
780200.0,8.268006973781965
780300.0,8.268006973781965
780400.0,8.268006973781965
780500.0,8.268006973781965
780600.0,8.268006973781965
780700.0,8.268006973781965
780800.0,8.268006973781965
780900.0,8.268006973781965
781000.0,8.268006973781965
781100.0,8.268006973781965
781200.0,8.268006973781965
781300.0,8.268006973781965
781400.0,8.268006973781965
781500.0,8.268006973781965
781600.0,8.268006973781965
781700.0,8.268006973781965
781800.0,8.268006973781965
781900.0,8.268006973781965
782000.0,8.268006973781965
782100.0,8.268006973781965
782200.0,8.268006973781965
782300.0,8.268006973781965
782400.0,8.268006973781965
782500.0,8.268006973781965
782600.0,8.268006973781965
782700.0,8.268006973781965
782800.0,8.268006973781965
782900.0,8.268006973781965
783000.0,8.268006973781965
783100.0,8.268006973781965
783200.0,8.268006973781965
783300.0,8.268006973781965
783400.0,8.268006973781965
783500.0,8.268006973781965
783600.0,8.268006973781965
783700.0,8.268006973781965
783800.0,8.268006973781965
783900.0,8.268006973781965
784000.0,8.268006973781965
784100.0,8.268006973781965
784200.0,8.268006973781965
784300.0,8.268006973781965
784400.0,8.268006973781965
784500.0,8.268006973781965
784600.0,8.268006973781965
784700.0,8.268006973781965
784800.0,8.268006973781965
784900.0,8.268006973781965
785000.0,8.268006973781965
785100.0,8.268006973781965
785200.0,8.268006973781965
785300.0,8.268006973781965
785400.0,8.268006973781965
785500.0,8.268006973781965
785600.0,8.268006973781965
785700.0,8.268006973781965
785800.0,8.268006973781965
785900.0,8.268006973781965
786000.0,8.268006973781965
786100.0,8.268006973781965
786200.0,8.268006973781965
786300.0,8.268006973781965
786400.0,8.268006973781965
786500.0,8.268006973781965
786600.0,8.268006973781965
786700.0,8.268006973781965
786800.0,8.268006973781965
786900.0,8.268006973781965
787000.0,8.268006973781965
787100.0,8.268006973781965
787200.0,8.268006973781965
787300.0,8.268006973781965
787400.0,8.268006973781965
787500.0,8.268006973781965
787600.0,8.268006973781965
787700.0,8.268006973781965
787800.0,8.268006973781965
787900.0,8.268006973781965
788000.0,8.268006973781965
788100.0,8.268006973781965
788200.0,8.268006973781965
788300.0,8.268006973781965
788400.0,8.268006973781965
788500.0,8.268006973781965
788600.0,8.268006973781965
788700.0,8.268006973781965
788800.0,8.268006973781965
788900.0,8.268006973781965
789000.0,8.268006973781965
789100.0,8.268006973781965
789200.0,8.268006973781965
789300.0,8.268006973781965
789400.0,8.268006973781965
789500.0,8.268006973781965
789600.0,8.268006973781965
789700.0,8.268006973781965
789800.0,8.268006973781965
789900.0,8.268006973781965
790000.0,8.268006973781965
790100.0,8.268006973781965
790200.0,8.268006973781965
790300.0,8.268006973781965
790400.0,8.268006973781965
790500.0,8.268006973781965
790600.0,8.268006973781965
790700.0,8.268006973781965
790800.0,8.268006973781965
790900.0,8.268006973781965
791000.0,8.268006973781965
791100.0,8.268006973781965
791200.0,8.268006973781965
791300.0,8.268006973781965
791400.0,8.268006973781965
791500.0,8.268006973781965
791600.0,8.268006973781965
791700.0,8.268006973781965
791800.0,8.268006973781965
791900.0,8.268006973781965
792000.0,8.268006973781965
792100.0,8.268006973781965
792200.0,8.268006973781965
792300.0,8.268006973781965
792400.0,8.268006973781965
792500.0,8.268006973781965
792600.0,8.268006973781965
792700.0,8.268006973781965
792800.0,8.268006973781965
792900.0,8.268006973781965
793000.0,8.268006973781965
793100.0,8.268006973781965
793200.0,8.268006973781965
793300.0,8.268006973781965
793400.0,8.268006973781965
793500.0,8.268006973781965
793600.0,8.268006973781965
793700.0,8.268006973781965
793800.0,8.268006973781965
793900.0,8.268006973781965
794000.0,8.268006973781965
794100.0,8.268006973781965
794200.0,8.268006973781965
794300.0,8.268006973781965
794400.0,8.268006973781965
794500.0,8.268006973781965
794600.0,8.268006973781965
794700.0,8.268006973781965
794800.0,8.268006973781965
794900.0,8.268006973781965
795000.0,8.268006973781965
795100.0,8.268006973781965
795200.0,8.268006973781965
795300.0,8.268006973781965
795400.0,8.268006973781965
795500.0,8.268006973781965
795600.0,8.268006973781965
795700.0,8.268006973781965
795800.0,8.268006973781965
795900.0,8.268006973781965
796000.0,8.268006973781965
796100.0,8.268006973781965
796200.0,8.268006973781965
796300.0,8.268006973781965
796400.0,8.268006973781965
796500.0,8.268006973781965
796600.0,8.268006973781965
796700.0,8.268006973781965
796800.0,8.268006973781965
796900.0,8.268006973781965
797000.0,8.268006973781965
797100.0,8.268006973781965
797200.0,8.268006973781965
797300.0,8.268006973781965
797400.0,8.268006973781965
797500.0,8.268006973781965
797600.0,8.268006973781965
797700.0,8.268006973781965
797800.0,8.268006973781965
797900.0,8.268006973781965
798000.0,8.268006973781965
798100.0,8.268006973781965
798200.0,8.268006973781965
798300.0,8.268006973781965
798400.0,8.268006973781965
798500.0,8.268006973781965
798600.0,8.268006973781965
798700.0,8.268006973781965
798800.0,8.268006973781965
798900.0,8.268006973781965
799000.0,8.268006973781965
799100.0,8.268006973781965
799200.0,8.268006973781965
799300.0,8.268006973781965
799400.0,8.268006973781965
799500.0,8.268006973781965
799600.0,8.268006973781965
799700.0,8.268006973781965
799800.0,8.268006973781965
799900.0,8.268006973781965
800000.0,8.268006973781965
800100.0,8.268006973781965
800200.0,8.268006973781965
800300.0,8.268006973781965
800400.0,8.268006973781965
800500.0,8.268006973781965
800600.0,8.268006973781965
800700.0,8.268006973781965
800800.0,8.268006973781965
800900.0,8.268006973781965
801000.0,8.268006973781965
801100.0,8.268006973781965
801200.0,8.268006973781965
801300.0,8.268006973781965
801400.0,8.268006973781965
801500.0,8.268006973781965
801600.0,8.268006973781965
801700.0,8.268006973781965
801800.0,8.268006973781965
801900.0,8.268006973781965
802000.0,8.268006973781965
802100.0,8.268006973781965
802200.0,8.268006973781965
802300.0,8.268006973781965
802400.0,8.268006973781965
802500.0,8.268006973781965
802600.0,8.268006973781965
802700.0,8.268006973781965
802800.0,8.268006973781965
802900.0,8.268006973781965
803000.0,8.268006973781965
803100.0,8.268006973781965
803200.0,8.268006973781965
803300.0,8.268006973781965
803400.0,8.268006973781965
803500.0,8.268006973781965
803600.0,8.268006973781965
803700.0,8.268006973781965
803800.0,8.268006973781965
803900.0,8.268006973781965
804000.0,8.268006973781965
804100.0,8.268006973781965
804200.0,8.268006973781965
804300.0,8.268006973781965
804400.0,8.268006973781965
804500.0,8.268006973781965
804600.0,8.268006973781965
804700.0,8.268006973781965
804800.0,8.268006973781965
804900.0,8.268006973781965
805000.0,8.268006973781965
805100.0,8.268006973781965
805200.0,8.268006973781965
805300.0,8.268006973781965
805400.0,8.268006973781965
805500.0,8.268006973781965
805600.0,8.268006973781965
805700.0,8.268006973781965
805800.0,8.268006973781965
805900.0,8.268006973781965
806000.0,8.268006973781965
806100.0,8.268006973781965
806200.0,8.268006973781965
806300.0,8.268006973781965
806400.0,8.268006973781965
806500.0,8.268006973781965
806600.0,8.268006973781965
806700.0,8.268006973781965
806800.0,8.268006973781965
806900.0,8.268006973781965
807000.0,8.268006973781965
807100.0,8.268006973781965
807200.0,8.268006973781965
807300.0,8.268006973781965
807400.0,8.268006973781965
807500.0,8.268006973781965
807600.0,8.268006973781965
807700.0,8.268006973781965
807800.0,8.268006973781965
807900.0,8.268006973781965
808000.0,8.268006973781965
808100.0,8.268006973781965
808200.0,8.268006973781965
808300.0,8.268006973781965
808400.0,8.268006973781965
808500.0,8.268006973781965
808600.0,8.268006973781965
808700.0,8.268006973781965
808800.0,8.268006973781965
808900.0,8.268006973781965
809000.0,8.268006973781965
809100.0,8.268006973781965
809200.0,8.268006973781965
809300.0,8.268006973781965
809400.0,8.268006973781965
809500.0,8.268006973781965
809600.0,8.268006973781965
809700.0,8.268006973781965
809800.0,8.268006973781965
809900.0,8.268006973781965
810000.0,8.268006973781965
810100.0,8.268006973781965
810200.0,8.268006973781965
810300.0,8.268006973781965
810400.0,8.268006973781965
810500.0,8.268006973781965
810600.0,8.268006973781965
810700.0,8.268006973781965
810800.0,8.268006973781965
810900.0,8.268006973781965
811000.0,8.268006973781965
811100.0,8.268006973781965
811200.0,8.268006973781965
811300.0,8.268006973781965
811400.0,8.268006973781965
811500.0,8.268006973781965
811600.0,8.268006973781965
811700.0,8.268006973781965
811800.0,8.268006973781965
811900.0,8.268006973781965
812000.0,8.268006973781965
812100.0,8.268006973781965
812200.0,8.268006973781965
812300.0,8.268006973781965
812400.0,8.268006973781965
812500.0,8.268006973781965
812600.0,8.268006973781965
812700.0,8.268006973781965
812800.0,8.268006973781965
812900.0,8.268006973781965
813000.0,8.268006973781965
813100.0,8.268006973781965
813200.0,8.268006973781965
813300.0,8.268006973781965
813400.0,8.268006973781965
813500.0,8.268006973781965
813600.0,8.268006973781965
813700.0,8.268006973781965
813800.0,8.268006973781965
813900.0,8.268006973781965
814000.0,8.268006973781965
814100.0,8.268006973781965
814200.0,8.268006973781965
814300.0,8.268006973781965
814400.0,8.268006973781965
814500.0,8.268006973781965
814600.0,8.268006973781965
814700.0,8.268006973781965
814800.0,8.268006973781965
814900.0,8.268006973781965
815000.0,8.268006973781965
815100.0,8.268006973781965
815200.0,8.268006973781965
815300.0,8.268006973781965
815400.0,8.268006973781963
815500.0,8.268006973781965
815600.0,8.268006973781965
815700.0,8.268006973781965
815800.0,8.268006973781965
815900.0,8.268006973781965
816000.0,8.268006973781965
816100.0,8.268006973781965
816200.0,8.268006973781965
816300.0,8.268006973781965
816400.0,8.268006973781965
816500.0,8.268006973781965
816600.0,8.268006973781965
816700.0,8.268006973781965
816800.0,8.268006973781965
816900.0,8.268006973781965
817000.0,8.268006973781965
817100.0,8.268006973781965
817200.0,8.268006973781965
817300.0,8.268006973781965
817400.0,8.268006973781965
817500.0,8.268006973781965
817600.0,8.268006973781965
817700.0,8.268006973781965
817800.0,8.268006973781965
817900.0,8.268006973781965
818000.0,8.268006973781965
818100.0,8.268006973781965
818200.0,8.268006973781965
818300.0,8.268006973781965
818400.0,8.268006973781965
818500.0,8.268006973781965
818600.0,8.268006973781965
818700.0,8.268006973781965
818800.0,8.268006973781965
818900.0,8.268006973781965
819000.0,8.268006973781965
819100.0,8.268006973781965
819200.0,8.268006973781965
819300.0,8.268006973781965
819400.0,8.268006973781965
819500.0,8.268006973781965
819600.0,8.268006973781965
819700.0,8.268006973781965
819800.0,8.268006973781965
819900.0,8.268006973781965
820000.0,8.268006973781965
820100.0,8.268006973781965
820200.0,8.268006973781965
820300.0,8.268006973781965
820400.0,8.268006973781965
820500.0,8.268006973781965
820600.0,8.268006973781965
820700.0,8.268006973781965
820800.0,8.268006973781965
820900.0,8.268006973781965
821000.0,8.268006973781965
821100.0,8.268006973781965
821200.0,8.268006973781965
821300.0,8.268006973781965
821400.0,8.268006973781965
821500.0,8.268006973781965
821600.0,8.268006973781965
821700.0,8.268006973781965
821800.0,8.268006973781965
821900.0,8.268006973781965
822000.0,8.268006973781965
822100.0,8.268006973781965
822200.0,8.268006973781965
822300.0,8.268006973781965
822400.0,8.268006973781965
822500.0,8.268006973781965
822600.0,8.268006973781965
822700.0,8.268006973781965
822800.0,8.268006973781965
822900.0,8.268006973781965
823000.0,8.268006973781965
823100.0,8.268006973781965
823200.0,8.268006973781965
823300.0,8.268006973781965
823400.0,8.268006973781965
823500.0,8.268006973781965
823600.0,8.268006973781965
823700.0,8.268006973781965
823800.0,8.268006973781965
823900.0,8.268006973781965
824000.0,8.268006973781965
824100.0,8.268006973781965
824200.0,8.268006973781965
824300.0,8.268006973781965
824400.0,8.268006973781965
824500.0,8.268006973781965
824600.0,8.268006973781963
824700.0,8.268006973781965
824800.0,8.268006973781965
824900.0,8.268006973781965
825000.0,8.268006973781965
825100.0,8.268006973781965
825200.0,8.268006973781965
825300.0,8.268006973781965
825400.0,8.268006973781965
825500.0,8.268006973781965
825600.0,8.268006973781965
825700.0,8.268006973781965
825800.0,8.268006973781965
825900.0,8.268006973781965
826000.0,8.268006973781965
826100.0,8.268006973781965
826200.0,8.268006973781965
826300.0,8.268006973781965
826400.0,8.268006973781965
826500.0,8.268006973781965
826600.0,8.268006973781965
826700.0,8.268006973781965
826800.0,8.268006973781965
826900.0,8.268006973781965
827000.0,8.268006973781965
827100.0,8.268006973781965
827200.0,8.268006973781965
827300.0,8.268006973781965
827400.0,8.268006973781965
827500.0,8.268006973781965
827600.0,8.268006973781965
827700.0,8.268006973781965
827800.0,8.268006973781965
827900.0,8.268006973781965
828000.0,8.268006973781965
828100.0,8.268006973781965
828200.0,8.268006973781965
828300.0,8.268006973781965
828400.0,8.268006973781965
828500.0,8.268006973781965
828600.0,8.268006973781965
828700.0,8.268006973781965
828800.0,8.268006973781965
828900.0,8.268006973781965
829000.0,8.268006973781965
829100.0,8.268006973781965
829200.0,8.268006973781965
829300.0,8.268006973781965
829400.0,8.268006973781965
829500.0,8.268006973781965
829600.0,8.268006973781965
829700.0,8.268006973781965
829800.0,8.268006973781965
829900.0,8.268006973781965
830000.0,8.268006973781965
830100.0,8.268006973781965
830200.0,8.268006973781965
830300.0,8.268006973781965
830400.0,8.268006973781965
830500.0,8.268006973781965
830600.0,8.268006973781965
830700.0,8.268006973781965
830800.0,8.268006973781965
830900.0,8.268006973781965
831000.0,8.268006973781965
831100.0,8.268006973781965
831200.0,8.268006973781965
831300.0,8.268006973781965
831400.0,8.268006973781965
831500.0,8.268006973781965
831600.0,8.268006973781965
831700.0,8.268006973781965
831800.0,8.268006973781965
831900.0,8.268006973781965
832000.0,8.268006973781965
832100.0,8.268006973781965
832200.0,8.268006973781965
832300.0,8.268006973781965
832400.0,8.268006973781965
832500.0,8.268006973781965
832600.0,8.268006973781965
832700.0,8.268006973781965
832800.0,8.268006973781965
832900.0,8.268006973781965
833000.0,8.268006973781965
833100.0,8.268006973781965
833200.0,8.268006973781965
833300.0,8.268006973781965
833400.0,8.268006973781965
833500.0,8.268006973781965
833600.0,8.268006973781965
833700.0,8.268006973781965
833800.0,8.268006973781965
833900.0,8.268006973781965
834000.0,8.268006973781965
834100.0,8.268006973781965
834200.0,8.268006973781965
834300.0,8.268006973781965
834400.0,8.268006973781965
834500.0,8.268006973781965
834600.0,8.268006973781965
834700.0,8.268006973781965
834800.0,8.268006973781965
834900.0,8.268006973781965
835000.0,8.268006973781965
835100.0,8.268006973781965
835200.0,8.268006973781965
835300.0,8.268006973781965
835400.0,8.268006973781965
835500.0,8.268006973781965
835600.0,8.268006973781965
835700.0,8.268006973781965
835800.0,8.268006973781965
835900.0,8.268006973781965
836000.0,8.268006973781965
836100.0,8.268006973781965
836200.0,8.268006973781965
836300.0,8.268006973781965
836400.0,8.268006973781965
836500.0,8.268006973781965
836600.0,8.268006973781965
836700.0,8.268006973781965
836800.0,8.268006973781965
836900.0,8.268006973781965
837000.0,8.268006973781965
837100.0,8.268006973781965
837200.0,8.268006973781965
837300.0,8.268006973781965
837400.0,8.268006973781965
837500.0,8.268006973781965
837600.0,8.268006973781965
837700.0,8.268006973781965
837800.0,8.268006973781965
837900.0,8.268006973781965
838000.0,8.268006973781965
838100.0,8.268006973781965
838200.0,8.268006973781965
838300.0,8.268006973781965
838400.0,8.268006973781965
838500.0,8.268006973781965
838600.0,8.268006973781965
838700.0,8.268006973781965
838800.0,8.268006973781965
838900.0,8.268006973781965
839000.0,8.268006973781965
839100.0,8.268006973781965
839200.0,8.268006973781965
839300.0,8.268006973781965
839400.0,8.268006973781965
839500.0,8.268006973781965
839600.0,8.268006973781965
839700.0,8.268006973781965
839800.0,8.268006973781965
839900.0,8.268006973781965
840000.0,8.268006973781965
840100.0,8.268006973781965
840200.0,8.268006973781965
840300.0,8.268006973781965
840400.0,8.268006973781965
840500.0,8.268006973781965
840600.0,8.268006973781965
840700.0,8.268006973781965
840800.0,8.268006973781965
840900.0,8.268006973781965
841000.0,8.268006973781965
841100.0,8.268006973781965
841200.0,8.268006973781965
841300.0,8.268006973781965
841400.0,8.268006973781965
841500.0,8.268006973781965
841600.0,8.268006973781965
841700.0,8.268006973781965
841800.0,8.268006973781965
841900.0,8.268006973781965
842000.0,8.268006973781965
842100.0,8.268006973781965
842200.0,8.268006973781965
842300.0,8.268006973781965
842400.0,8.268006973781965
842500.0,8.268006973781965
842600.0,8.268006973781965
842700.0,8.268006973781965
842800.0,8.268006973781965
842900.0,8.268006973781965
843000.0,8.268006973781965
843100.0,8.268006973781965
843200.0,8.268006973781965
843300.0,8.268006973781965
843400.0,8.268006973781965
843500.0,8.268006973781965
843600.0,8.268006973781965
843700.0,8.268006973781965
843800.0,8.268006973781965
843900.0,8.268006973781965
844000.0,8.268006973781965
844100.0,8.268006973781965
844200.0,8.268006973781965
844300.0,8.268006973781965
844400.0,8.268006973781965
844500.0,8.268006973781965
844600.0,8.268006973781965
844700.0,8.268006973781965
844800.0,8.268006973781965
844900.0,8.268006973781965
845000.0,8.268006973781965
845100.0,8.268006973781965
845200.0,8.268006973781965
845300.0,8.268006973781965
845400.0,8.268006973781965
845500.0,8.268006973781965
845600.0,8.268006973781965
845700.0,8.268006973781965
845800.0,8.268006973781965
845900.0,8.268006973781965
846000.0,8.268006973781965
846100.0,8.268006973781965
846200.0,8.268006973781965
846300.0,8.268006973781965
846400.0,8.268006973781965
846500.0,8.268006973781965
846600.0,8.268006973781965
846700.0,8.268006973781965
846800.0,8.268006973781965
846900.0,8.268006973781965
847000.0,8.268006973781965
847100.0,8.268006973781965
847200.0,8.268006973781965
847300.0,8.268006973781965
847400.0,8.268006973781965
847500.0,8.268006973781965
847600.0,8.268006973781965
847700.0,8.268006973781965
847800.0,8.268006973781965
847900.0,8.268006973781965
848000.0,8.268006973781965
848100.0,8.268006973781965
848200.0,8.268006973781965
848300.0,8.268006973781965
848400.0,8.268006973781965
848500.0,8.268006973781965
848600.0,8.268006973781965
848700.0,8.268006973781965
848800.0,8.268006973781965
848900.0,8.268006973781965
849000.0,8.268006973781965
849100.0,8.268006973781965
849200.0,8.268006973781965
849300.0,8.268006973781965
849400.0,8.268006973781965
849500.0,8.268006973781965
849600.0,8.268006973781965
849700.0,8.268006973781965
849800.0,8.268006973781965
849900.0,8.268006973781965
850000.0,8.268006973781965
850100.0,8.268006973781965
850200.0,8.268006973781965
850300.0,8.268006973781965
850400.0,8.268006973781965
850500.0,8.268006973781965
850600.0,8.268006973781965
850700.0,8.268006973781965
850800.0,8.268006973781965
850900.0,8.268006973781965
851000.0,8.268006973781965
851100.0,8.268006973781965
851200.0,8.268006973781965
851300.0,8.268006973781965
851400.0,8.268006973781965
851500.0,8.268006973781965
851600.0,8.268006973781965
851700.0,8.268006973781965
851800.0,8.268006973781965
851900.0,8.268006973781965
852000.0,8.268006973781965
852100.0,8.268006973781965
852200.0,8.268006973781965
852300.0,8.268006973781965
852400.0,8.268006973781965
852500.0,8.268006973781965
852600.0,8.268006973781965
852700.0,8.268006973781965
852800.0,8.268006973781965
852900.0,8.268006973781965
853000.0,8.268006973781965
853100.0,8.268006973781965
853200.0,8.268006973781965
853300.0,8.268006973781965
853400.0,8.268006973781965
853500.0,8.268006973781965
853600.0,8.268006973781965
853700.0,8.268006973781965
853800.0,8.268006973781965
853900.0,8.268006973781965
854000.0,8.268006973781965
854100.0,8.268006973781965
854200.0,8.268006973781965
854300.0,8.268006973781965
854400.0,8.268006973781965
854500.0,8.268006973781965
854600.0,8.268006973781965
854700.0,8.268006973781965
854800.0,8.268006973781965
854900.0,8.268006973781965
855000.0,8.268006973781965
855100.0,8.268006973781965
855200.0,8.268006973781965
855300.0,8.268006973781965
855400.0,8.268006973781965
855500.0,8.268006973781965
855600.0,8.268006973781965
855700.0,8.268006973781965
855800.0,8.268006973781965
855900.0,8.268006973781965
856000.0,8.268006973781965
856100.0,8.268006973781965
856200.0,8.268006973781965
856300.0,8.268006973781965
856400.0,8.268006973781965
856500.0,8.268006973781965
856600.0,8.268006973781965
856700.0,8.268006973781965
856800.0,8.268006973781965
856900.0,8.268006973781965
857000.0,8.268006973781965
857100.0,8.268006973781965
857200.0,8.268006973781965
857300.0,8.268006973781965
857400.0,8.268006973781965
857500.0,8.268006973781965
857600.0,8.268006973781965
857700.0,8.268006973781965
857800.0,8.268006973781965
857900.0,8.268006973781965
858000.0,8.268006973781965
858100.0,8.268006973781965
858200.0,8.268006973781965
858300.0,8.268006973781965
858400.0,8.268006973781965
858500.0,8.268006973781965
858600.0,8.268006973781965
858700.0,8.268006973781965
858800.0,8.268006973781965
858900.0,8.268006973781965
859000.0,8.268006973781965
859100.0,8.268006973781965
859200.0,8.268006973781965
859300.0,8.268006973781965
859400.0,8.268006973781965
859500.0,8.268006973781965
859600.0,8.268006973781965
859700.0,8.268006973781965
859800.0,8.268006973781965
859900.0,8.268006973781965
860000.0,8.268006973781965
860100.0,8.268006973781965
860200.0,8.268006973781965
860300.0,8.268006973781965
860400.0,8.268006973781965
860500.0,8.268006973781965
860600.0,8.268006973781965
860700.0,8.268006973781965
860800.0,8.268006973781965
860900.0,8.268006973781965
861000.0,8.268006973781965
861100.0,8.268006973781965
861200.0,8.268006973781965
861300.0,8.268006973781965
861400.0,8.268006973781965
861500.0,8.268006973781965
861600.0,8.268006973781965
861700.0,8.268006973781965
861800.0,8.268006973781965
861900.0,8.268006973781965
862000.0,8.268006973781965
862100.0,8.268006973781965
862200.0,8.268006973781965
862300.0,8.268006973781965
862400.0,8.268006973781965
862500.0,8.268006973781965
862600.0,8.268006973781965
862700.0,8.268006973781965
862800.0,8.268006973781965
862900.0,8.268006973781965
863000.0,8.268006973781965
863100.0,8.268006973781965
863200.0,8.268006973781965
863300.0,8.268006973781965
863400.0,8.268006973781965
863500.0,8.268006973781965
863600.0,8.268006973781965
863700.0,8.268006973781965
863800.0,8.268006973781965
863900.0,8.268006973781965
864000.0,8.268006973781965
864100.0,8.268006973781965
864200.0,8.268006973781965
864300.0,8.268006973781965
864400.0,8.268006973781965
864500.0,8.268006973781965
864600.0,8.268006973781965
864700.0,8.268006973781965
864800.0,8.268006973781965
864900.0,8.268006973781965
865000.0,8.268006973781965
865100.0,8.268006973781965
865200.0,8.268006973781965
865300.0,8.268006973781965
865400.0,8.268006973781965
865500.0,8.268006973781965
865600.0,8.268006973781965
865700.0,8.268006973781965
865800.0,8.268006973781965
865900.0,8.268006973781965
866000.0,8.268006973781965
866100.0,8.268006973781965
866200.0,8.268006973781965
866300.0,8.268006973781965
866400.0,8.268006973781965
866500.0,8.268006973781965
866600.0,8.268006973781965
866700.0,8.268006973781965
866800.0,8.268006973781965
866900.0,8.268006973781965
867000.0,8.268006973781965
867100.0,8.268006973781965
867200.0,8.268006973781965
867300.0,8.268006973781965
867400.0,8.268006973781965
867500.0,8.268006973781965
867600.0,8.268006973781965
867700.0,8.268006973781965
867800.0,8.268006973781965
867900.0,8.268006973781965
868000.0,8.268006973781965
868100.0,8.268006973781965
868200.0,8.268006973781965
868300.0,8.268006973781965
868400.0,8.268006973781965
868500.0,8.268006973781965
868600.0,8.268006973781965
868700.0,8.268006973781965
868800.0,8.268006973781965
868900.0,8.268006973781965
869000.0,8.268006973781965
869100.0,8.268006973781965
869200.0,8.268006973781965
869300.0,8.268006973781965
869400.0,8.268006973781965
869500.0,8.268006973781965
869600.0,8.268006973781965
869700.0,8.268006973781965
869800.0,8.268006973781965
869900.0,8.268006973781965
870000.0,8.268006973781965
870100.0,8.268006973781965
870200.0,8.268006973781965
870300.0,8.268006973781965
870400.0,8.268006973781965
870500.0,8.268006973781965
870600.0,8.268006973781965
870700.0,8.268006973781965
870800.0,8.268006973781965
870900.0,8.268006973781965
871000.0,8.268006973781965
871100.0,8.268006973781965
871200.0,8.268006973781965
871300.0,8.268006973781965
871400.0,8.268006973781965
871500.0,8.268006973781965
871600.0,8.268006973781965
871700.0,8.268006973781965
871800.0,8.268006973781965
871900.0,8.268006973781965
872000.0,8.268006973781965
872100.0,8.268006973781965
872200.0,8.268006973781965
872300.0,8.268006973781965
872400.0,8.268006973781965
872500.0,8.268006973781965
872600.0,8.268006973781965
872700.0,8.268006973781965
872800.0,8.268006973781965
872900.0,8.268006973781965
873000.0,8.268006973781965
873100.0,8.268006973781965
873200.0,8.268006973781965
873300.0,8.268006973781965
873400.0,8.268006973781965
873500.0,8.268006973781965
873600.0,8.268006973781965
873700.0,8.268006973781965
873800.0,8.268006973781965
873900.0,8.268006973781965
874000.0,8.268006973781965
874100.0,8.268006973781965
874200.0,8.268006973781965
874300.0,8.268006973781965
874400.0,8.268006973781965
874500.0,8.268006973781965
874600.0,8.268006973781965
874700.0,8.268006973781965
874800.0,8.268006973781965
874900.0,8.268006973781965
875000.0,8.268006973781965
875100.0,8.268006973781965
875200.0,8.268006973781965
875300.0,8.268006973781965
875400.0,8.268006973781965
875500.0,8.268006973781965
875600.0,8.268006973781965
875700.0,8.268006973781965
875800.0,8.268006973781965
875900.0,8.268006973781965
876000.0,8.268006973781965
876100.0,8.268006973781965
876200.0,8.268006973781965
876300.0,8.268006973781965
876400.0,8.268006973781965
876500.0,8.268006973781965
876600.0,8.268006973781965
876700.0,8.268006973781965
876800.0,8.268006973781965
876900.0,8.268006973781965
877000.0,8.268006973781965
877100.0,8.268006973781965
877200.0,8.268006973781965
877300.0,8.268006973781965
877400.0,8.268006973781965
877500.0,8.268006973781965
877600.0,8.268006973781965
877700.0,8.268006973781965
877800.0,8.268006973781965
877900.0,8.268006973781965
878000.0,8.268006973781965
878100.0,8.268006973781965
878200.0,8.268006973781965
878300.0,8.268006973781965
878400.0,8.268006973781965
878500.0,8.268006973781965
878600.0,8.268006973781965
878700.0,8.268006973781965
878800.0,8.268006973781965
878900.0,8.268006973781965
879000.0,8.268006973781965
879100.0,8.268006973781965
879200.0,8.268006973781965
879300.0,8.268006973781965
879400.0,8.268006973781965
879500.0,8.268006973781965
879600.0,8.268006973781965
879700.0,8.268006973781965
879800.0,8.268006973781965
879900.0,8.268006973781965
880000.0,8.268006973781965
880100.0,8.268006973781965
880200.0,8.268006973781965
880300.0,8.268006973781965
880400.0,8.268006973781965
880500.0,8.268006973781965
880600.0,8.268006973781965
880700.0,8.268006973781965
880800.0,8.268006973781965
880900.0,8.268006973781965
881000.0,8.268006973781965
881100.0,8.268006973781965
881200.0,8.268006973781965
881300.0,8.268006973781965
881400.0,8.268006973781965
881500.0,8.268006973781965
881600.0,8.268006973781965
881700.0,8.268006973781965
881800.0,8.268006973781965
881900.0,8.268006973781965
882000.0,8.268006973781965
882100.0,8.268006973781965
882200.0,8.268006973781965
882300.0,8.268006973781965
882400.0,8.268006973781965
882500.0,8.268006973781965
882600.0,8.268006973781965
882700.0,8.268006973781965
882800.0,8.268006973781965
882900.0,8.268006973781965
883000.0,8.268006973781965
883100.0,8.268006973781965
883200.0,8.268006973781965
883300.0,8.268006973781965
883400.0,8.268006973781965
883500.0,8.268006973781965
883600.0,8.268006973781965
883700.0,8.268006973781965
883800.0,8.268006973781965
883900.0,8.268006973781965
884000.0,8.268006973781965
884100.0,8.268006973781965
884200.0,8.268006973781965
884300.0,8.268006973781965
884400.0,8.268006973781965
884500.0,8.268006973781965
884600.0,8.268006973781965
884700.0,8.268006973781965
884800.0,8.268006973781965
884900.0,8.268006973781965
885000.0,8.268006973781965
885100.0,8.268006973781965
885200.0,8.268006973781965
885300.0,8.268006973781965
885400.0,8.268006973781965
885500.0,8.268006973781965
885600.0,8.268006973781965
885700.0,8.268006973781965
885800.0,8.268006973781965
885900.0,8.268006973781965
886000.0,8.268006973781965
886100.0,8.268006973781965
886200.0,8.268006973781965
886300.0,8.268006973781965
