M.H_b.CO2aq Time [a],M.H_b.CO2aq CO2aq [mol/kg]
300500.0,1.5733019491888748e-05
300600.0,1.5733019491888748e-05
300700.0,1.5733019491888748e-05
300800.0,1.5733019491888755e-05
300900.0,1.5733019491888758e-05
301000.0,1.573301949188876e-05
301100.0,1.5733019491888765e-05
301200.0,1.5733019491888758e-05
301300.0,1.573301949188873e-05
301400.0,1.5733019491888728e-05
301500.0,1.573301949188872e-05
301600.0,1.5733019491888718e-05
301700.0,1.5733019491888724e-05
301800.0,1.573301949188872e-05
301900.0,1.5733019491888724e-05
302000.0,1.5733019491888735e-05
302100.0,1.573301949188874e-05
302200.0,1.5733019491888745e-05
302300.0,1.5733019491888748e-05
302400.0,1.5733019491888748e-05
302500.0,1.5733019491888755e-05
302600.0,1.573301949188876e-05
302700.0,1.5733019491888775e-05
302800.0,1.5733019491888782e-05
302900.0,1.573301949188877e-05
303000.0,1.5733019491888782e-05
303100.0,1.5733019491888792e-05
303200.0,1.5733019491888792e-05
303300.0,1.5733019491888806e-05
303400.0,1.5733019491888806e-05
303500.0,1.5733019491888806e-05
303600.0,1.5733019491888812e-05
303700.0,1.5733019491888823e-05
303800.0,1.5733019491888826e-05
303900.0,1.5733019491888826e-05
304000.0,1.573301949188883e-05
304100.0,1.5733019491888833e-05
304200.0,1.5733019491888833e-05
304300.0,1.5733019491888836e-05
304400.0,1.573301949188881e-05
304500.0,1.5733019491888812e-05
304600.0,1.573301949188881e-05
304700.0,1.5733019491888812e-05
304800.0,1.5733019491888823e-05
304900.0,1.5733019491888823e-05
305000.0,1.5733019491888812e-05
305100.0,1.5733019491888796e-05
305200.0,1.573301949188878e-05
305300.0,1.5733019491888745e-05
305400.0,1.5733019491888714e-05
305500.0,1.5733019491888697e-05
305600.0,1.5733019491888684e-05
305700.0,1.5733019491888667e-05
305800.0,1.5733019491888626e-05
305900.0,1.5733019491888596e-05
306000.0,1.5733019491888585e-05
306100.0,1.5733019491888582e-05
306200.0,1.5733019491888585e-05
306300.0,1.573301949188859e-05
306400.0,1.5733019491888592e-05
306500.0,1.5733019491888596e-05
306600.0,1.573301949188861e-05
306700.0,1.5733019491888582e-05
306800.0,1.5733019491888572e-05
306900.0,1.5733019491888565e-05
307000.0,1.5733019491888562e-05
307100.0,1.5733019491888565e-05
307200.0,1.5733019491888572e-05
307300.0,1.573301949188857e-05
307400.0,1.5733019491888565e-05
307500.0,1.5733019491888562e-05
307600.0,1.5733019491888565e-05
307700.0,1.5733019491888575e-05
307800.0,1.573301949188858e-05
307900.0,1.5733019491888596e-05
308000.0,1.5733019491888596e-05
308100.0,1.5733019491888606e-05
308200.0,1.5733019491888623e-05
308300.0,1.573301949188862e-05
308400.0,1.5733019491888626e-05
308500.0,1.5733019491888626e-05
308600.0,1.5733019491888636e-05
308700.0,1.5733019491888633e-05
308800.0,1.5733019491888633e-05
308900.0,1.573301949188864e-05
309000.0,1.5733019491888616e-05
309100.0,1.57330194918886e-05
309200.0,1.573301949188859e-05
309300.0,1.5733019491888585e-05
309400.0,1.573301949188857e-05
309500.0,1.573301949188856e-05
309600.0,1.5733019491888555e-05
309700.0,1.573301949188856e-05
309800.0,1.573301949188853e-05
309900.0,1.573301949188851e-05
310000.0,1.5733019491888494e-05
310100.0,1.5733019491888484e-05
310200.0,1.5733019491888474e-05
310300.0,1.5733019491888484e-05
310400.0,1.573301949188848e-05
310500.0,1.5733019491888487e-05
310600.0,1.5733019491888484e-05
310700.0,1.5733019491888497e-05
310800.0,1.5733019491888494e-05
310900.0,1.5733019491888487e-05
311000.0,1.5733019491888477e-05
311100.0,1.5733019491888467e-05
311200.0,1.5733019491888447e-05
311300.0,1.573301949188843e-05
311400.0,1.573301949188842e-05
311500.0,1.5733019491888413e-05
311600.0,1.5733019491888406e-05
311700.0,1.573301949188841e-05
311800.0,1.5733019491888406e-05
311900.0,1.5733019491888416e-05
312000.0,1.5733019491888416e-05
312100.0,1.5733019491888423e-05
312200.0,1.5733019491888433e-05
312300.0,1.5733019491888447e-05
312400.0,1.5733019491888443e-05
312500.0,1.5733019491888413e-05
312600.0,1.5733019491888416e-05
312700.0,1.5733019491888423e-05
312800.0,1.5733019491888413e-05
312900.0,1.573301949188841e-05
313000.0,1.5733019491888413e-05
313100.0,1.5733019491888416e-05
313200.0,1.573301949188843e-05
313300.0,1.5733019491888433e-05
313400.0,1.5733019491888436e-05
313500.0,1.5733019491888447e-05
313600.0,1.573301949188845e-05
313700.0,1.573301949188845e-05
313800.0,1.5733019491888433e-05
313900.0,1.5733019491888423e-05
314000.0,1.573301949188841e-05
314100.0,1.5733019491888403e-05
314200.0,1.5733019491888406e-05
314300.0,1.5733019491888406e-05
314400.0,1.5733019491888406e-05
314500.0,1.5733019491888403e-05
314600.0,1.5733019491888396e-05
314700.0,1.573301949188839e-05
314800.0,1.5733019491888375e-05
314900.0,1.5733019491888362e-05
315000.0,1.5733019491888348e-05
315100.0,1.5733019491888338e-05
315200.0,1.573301949188834e-05
315300.0,1.5733019491888348e-05
315400.0,1.5733019491888345e-05
315500.0,1.5733019491888325e-05
315600.0,1.57330194918883e-05
315700.0,1.57330194918883e-05
315800.0,1.5733019491888297e-05
315900.0,1.5733019491888294e-05
316000.0,1.573301949188829e-05
316100.0,1.573301949188829e-05
316200.0,1.5733019491888294e-05
316300.0,1.5733019491888287e-05
316400.0,1.57330194918883e-05
316500.0,1.5733019491888304e-05
316600.0,1.5733019491888308e-05
316700.0,1.5733019491888318e-05
316800.0,1.5733019491888328e-05
316900.0,1.573301949188833e-05
317000.0,1.5733019491888345e-05
317100.0,1.5733019491888345e-05
317200.0,1.5733019491888345e-05
317300.0,1.5733019491888348e-05
317400.0,1.5733019491888362e-05
317500.0,1.5733019491888362e-05
317600.0,1.573301949188837e-05
317700.0,1.5733019491888375e-05
317800.0,1.5733019491888382e-05
317900.0,1.5733019491888386e-05
318000.0,1.5733019491888392e-05
318100.0,1.5733019491888403e-05
318200.0,1.5733019491888406e-05
318300.0,1.5733019491888406e-05
318400.0,1.573301949188841e-05
318500.0,1.5733019491888423e-05
318600.0,1.5733019491888433e-05
318700.0,1.573301949188844e-05
318800.0,1.5733019491888447e-05
318900.0,1.573301949188845e-05
319000.0,1.5733019491888453e-05
319100.0,1.5733019491888463e-05
319200.0,1.5733019491888474e-05
319300.0,1.5733019491888477e-05
319400.0,1.573301949188848e-05
319500.0,1.5733019491888487e-05
319600.0,1.573301949188849e-05
319700.0,1.5733019491888494e-05
319800.0,1.57330194918885e-05
319900.0,1.5733019491888487e-05
320000.0,1.5733019491888467e-05
320100.0,1.5733019491888467e-05
320200.0,1.5733019491888453e-05
320300.0,1.573301949188845e-05
320400.0,1.5733019491888447e-05
320500.0,1.5733019491888443e-05
320600.0,1.573301949188845e-05
320700.0,1.5733019491888447e-05
320800.0,1.5733019491888457e-05
320900.0,1.5733019491888463e-05
321000.0,1.5733019491888443e-05
321100.0,1.5733019491888433e-05
321200.0,1.5733019491888423e-05
321300.0,1.5733019491888396e-05
321400.0,1.5733019491888375e-05
321500.0,1.5733019491888372e-05
321600.0,1.573301949188837e-05
321700.0,1.5733019491888372e-05
321800.0,1.573301949188838e-05
321900.0,1.5733019491888372e-05
322000.0,1.5733019491888375e-05
322100.0,1.5733019491888386e-05
322200.0,1.5733019491888375e-05
322300.0,1.5733019491888355e-05
322400.0,1.5733019491888325e-05
322500.0,1.573301949188832e-05
322600.0,1.5733019491888325e-05
322700.0,1.5733019491888325e-05
322800.0,1.5733019491888328e-05
322900.0,1.5733019491888328e-05
323000.0,1.573301949188833e-05
323100.0,1.5733019491888338e-05
323200.0,1.573301949188834e-05
323300.0,1.5733019491888355e-05
323400.0,1.573301949188836e-05
323500.0,1.5733019491888362e-05
323600.0,1.5733019491888362e-05
323700.0,1.5733019491888355e-05
323800.0,1.5733019491888362e-05
323900.0,1.5733019491888375e-05
324000.0,1.5733019491888386e-05
324100.0,1.573301949188839e-05
324200.0,1.5733019491888386e-05
324300.0,1.573301949188839e-05
324400.0,1.57330194918884e-05
324500.0,1.5733019491888403e-05
324600.0,1.5733019491888396e-05
324700.0,1.5733019491888375e-05
324800.0,1.5733019491888372e-05
324900.0,1.573301949188837e-05
325000.0,1.5733019491888372e-05
325100.0,1.573301949188837e-05
325200.0,1.573301949188837e-05
325300.0,1.5733019491888365e-05
325400.0,1.5733019491888365e-05
325500.0,1.5733019491888372e-05
325600.0,1.5733019491888382e-05
325700.0,1.5733019491888386e-05
325800.0,1.5733019491888386e-05
325900.0,1.5733019491888386e-05
326000.0,1.5733019491888372e-05
326100.0,1.5733019491888348e-05
326200.0,1.5733019491888338e-05
326300.0,1.5733019491888328e-05
326400.0,1.5733019491888335e-05
326500.0,1.5733019491888345e-05
326600.0,1.573301949188834e-05
326700.0,1.5733019491888338e-05
326800.0,1.5733019491888345e-05
326900.0,1.5733019491888355e-05
327000.0,1.5733019491888362e-05
327100.0,1.5733019491888372e-05
327200.0,1.5733019491888375e-05
327300.0,1.573301949188838e-05
327400.0,1.5733019491888382e-05
327500.0,1.573301949188839e-05
327600.0,1.5733019491888406e-05
327700.0,1.5733019491888413e-05
327800.0,1.5733019491888406e-05
327900.0,1.5733019491888406e-05
328000.0,1.573301949188841e-05
328100.0,1.5733019491888413e-05
328200.0,1.573301949188842e-05
328300.0,1.5733019491888426e-05
328400.0,1.5733019491888433e-05
328500.0,1.5733019491888433e-05
328600.0,1.573301949188844e-05
328700.0,1.5733019491888457e-05
328800.0,1.5733019491888467e-05
328900.0,1.5733019491888463e-05
329000.0,1.5733019491888477e-05
329100.0,1.5733019491888484e-05
329200.0,1.5733019491888484e-05
329300.0,1.5733019491888497e-05
329400.0,1.57330194918885e-05
329500.0,1.5733019491888508e-05
329600.0,1.573301949188851e-05
329700.0,1.573301949188851e-05
329800.0,1.573301949188851e-05
329900.0,1.5733019491888518e-05
330000.0,1.5733019491888524e-05
330100.0,1.5733019491888528e-05
330200.0,1.5733019491888504e-05
330300.0,1.57330194918885e-05
330400.0,1.5733019491888487e-05
330500.0,1.5733019491888477e-05
330600.0,1.573301949188848e-05
330700.0,1.5733019491888487e-05
330800.0,1.5733019491888484e-05
330900.0,1.57330194918885e-05
331000.0,1.5733019491888504e-05
331100.0,1.5733019491888504e-05
331200.0,1.573301949188851e-05
331300.0,1.5733019491888508e-05
331400.0,1.5733019491888514e-05
331500.0,1.5733019491888528e-05
331600.0,1.5733019491888535e-05
331700.0,1.5733019491888538e-05
331800.0,1.5733019491888535e-05
331900.0,1.5733019491888538e-05
332000.0,1.5733019491888548e-05
332100.0,1.5733019491888562e-05
332200.0,1.5733019491888555e-05
332300.0,1.5733019491888555e-05
332400.0,1.573301949188856e-05
332500.0,1.5733019491888562e-05
332600.0,1.573301949188858e-05
332700.0,1.573301949188859e-05
332800.0,1.5733019491888606e-05
332900.0,1.5733019491888606e-05
333000.0,1.5733019491888613e-05
333100.0,1.5733019491888633e-05
333200.0,1.5733019491888646e-05
333300.0,1.5733019491888646e-05
333400.0,1.573301949188865e-05
333500.0,1.5733019491888653e-05
333600.0,1.5733019491888653e-05
333700.0,1.5733019491888657e-05
333800.0,1.573301949188866e-05
333900.0,1.5733019491888643e-05
334000.0,1.573301949188862e-05
334100.0,1.5733019491888616e-05
334200.0,1.573301949188861e-05
334300.0,1.5733019491888602e-05
334400.0,1.5733019491888606e-05
334500.0,1.5733019491888613e-05
334600.0,1.5733019491888602e-05
334700.0,1.5733019491888596e-05
334800.0,1.573301949188859e-05
334900.0,1.5733019491888582e-05
335000.0,1.5733019491888582e-05
335100.0,1.5733019491888585e-05
335200.0,1.573301949188858e-05
335300.0,1.5733019491888582e-05
335400.0,1.5733019491888585e-05
335500.0,1.573301949188859e-05
335600.0,1.5733019491888592e-05
335700.0,1.5733019491888596e-05
335800.0,1.573301949188861e-05
335900.0,1.5733019491888616e-05
336000.0,1.5733019491888585e-05
336100.0,1.573301949188854e-05
336200.0,1.573301949188852e-05
336300.0,1.5733019491888514e-05
336400.0,1.5733019491888508e-05
336500.0,1.57330194918885e-05
336600.0,1.5733019491888474e-05
336700.0,1.5733019491888467e-05
336800.0,1.5733019491888447e-05
336900.0,1.5733019491888413e-05
337000.0,1.573301949188837e-05
337100.0,1.5733019491888348e-05
337200.0,1.5733019491888335e-05
337300.0,1.5733019491888318e-05
337400.0,1.573301949188831e-05
337500.0,1.573301949188831e-05
337600.0,1.5733019491888294e-05
337700.0,1.573301949188829e-05
337800.0,1.5733019491888284e-05
337900.0,1.573301949188828e-05
338000.0,1.5733019491888287e-05
338100.0,1.5733019491888294e-05
338200.0,1.573301949188829e-05
338300.0,1.5733019491888294e-05
338400.0,1.57330194918883e-05
338500.0,1.5733019491888304e-05
338600.0,1.573301949188831e-05
338700.0,1.5733019491888318e-05
338800.0,1.5733019491888318e-05
338900.0,1.5733019491888318e-05
339000.0,1.5733019491888325e-05
339100.0,1.57330194918883e-05
339200.0,1.5733019491888287e-05
339300.0,1.5733019491888277e-05
339400.0,1.5733019491888274e-05
339500.0,1.573301949188827e-05
339600.0,1.573301949188828e-05
339700.0,1.5733019491888284e-05
339800.0,1.573301949188829e-05
339900.0,1.5733019491888294e-05
340000.0,1.57330194918883e-05
340100.0,1.5733019491888308e-05
340200.0,1.573301949188828e-05
340300.0,1.573301949188827e-05
340400.0,1.5733019491888243e-05
340500.0,1.573301949188821e-05
340600.0,1.5733019491888162e-05
340700.0,1.573301949188814e-05
340800.0,1.573301949188813e-05
340900.0,1.5733019491888135e-05
341000.0,1.573301949188813e-05
341100.0,1.573301949188811e-05
341200.0,1.5733019491888094e-05
341300.0,1.5733019491888087e-05
341400.0,1.5733019491888087e-05
341500.0,1.5733019491888047e-05
341600.0,1.5733019491888037e-05
341700.0,1.573301949188803e-05
341800.0,1.5733019491888033e-05
341900.0,1.573301949188804e-05
342000.0,1.5733019491888043e-05
342100.0,1.573301949188805e-05
342200.0,1.573301949188804e-05
342300.0,1.573301949188803e-05
342400.0,1.5733019491888033e-05
342500.0,1.5733019491888033e-05
342600.0,1.5733019491888043e-05
342700.0,1.5733019491888033e-05
342800.0,1.5733019491888003e-05
342900.0,1.573301949188799e-05
343000.0,1.5733019491887982e-05
343100.0,1.5733019491887976e-05
343200.0,1.5733019491887976e-05
343300.0,1.5733019491887976e-05
343400.0,1.5733019491887982e-05
343500.0,1.5733019491887982e-05
343600.0,1.5733019491887982e-05
343700.0,1.573301949188799e-05
343800.0,1.5733019491887996e-05
343900.0,1.5733019491888e-05
344000.0,1.573301949188801e-05
344100.0,1.5733019491888016e-05
344200.0,1.5733019491888016e-05
344300.0,1.573301949188802e-05
344400.0,1.5733019491888023e-05
344500.0,1.5733019491888026e-05
344600.0,1.573301949188804e-05
344700.0,1.5733019491888047e-05
344800.0,1.5733019491888054e-05
344900.0,1.5733019491888054e-05
345000.0,1.5733019491888064e-05
345100.0,1.573301949188807e-05
345200.0,1.573301949188808e-05
345300.0,1.573301949188809e-05
345400.0,1.5733019491888087e-05
345500.0,1.573301949188809e-05
345600.0,1.5733019491888094e-05
345700.0,1.5733019491888094e-05
345800.0,1.5733019491888108e-05
345900.0,1.5733019491888118e-05
346000.0,1.5733019491888125e-05
346100.0,1.57330194918881e-05
346200.0,1.573301949188809e-05
346300.0,1.5733019491888077e-05
346400.0,1.5733019491888077e-05
346500.0,1.5733019491888064e-05
346600.0,1.5733019491888064e-05
346700.0,1.573301949188808e-05
346800.0,1.573301949188808e-05
346900.0,1.5733019491888077e-05
347000.0,1.573301949188808e-05
347100.0,1.5733019491888074e-05
347200.0,1.5733019491888084e-05
347300.0,1.573301949188808e-05
347400.0,1.57330194918881e-05
347500.0,1.5733019491888108e-05
347600.0,1.57330194918881e-05
347700.0,1.5733019491888098e-05
347800.0,1.5733019491888084e-05
347900.0,1.5733019491888084e-05
348000.0,1.573301949188808e-05
348100.0,1.5733019491888054e-05
348200.0,1.5733019491888054e-05
348300.0,1.5733019491888054e-05
348400.0,1.573301949188805e-05
348500.0,1.5733019491888067e-05
348600.0,1.573301949188807e-05
348700.0,1.573301949188803e-05
348800.0,1.573301949188802e-05
348900.0,1.573301949188801e-05
349000.0,1.5733019491888016e-05
349100.0,1.5733019491888e-05
349200.0,1.5733019491887976e-05
349300.0,1.573301949188798e-05
349400.0,1.5733019491887982e-05
349500.0,1.5733019491887982e-05
349600.0,1.5733019491887986e-05
349700.0,1.5733019491887976e-05
349800.0,1.573301949188798e-05
349900.0,1.573301949188798e-05
350000.0,1.5733019491887972e-05
350100.0,1.5733019491887996e-05
350200.0,1.5733019491888003e-05
350300.0,1.573301949188801e-05
350400.0,1.573301949188802e-05
350500.0,1.573301949188803e-05
350600.0,1.5733019491888033e-05
350700.0,1.5733019491888043e-05
350800.0,1.5733019491888037e-05
350900.0,1.5733019491888043e-05
351000.0,1.5733019491888047e-05
351100.0,1.573301949188805e-05
351200.0,1.573301949188802e-05
351300.0,1.5733019491888003e-05
351400.0,1.5733019491888e-05
351500.0,1.5733019491888e-05
351600.0,1.573301949188801e-05
351700.0,1.5733019491888e-05
351800.0,1.5733019491888e-05
351900.0,1.5733019491888e-05
352000.0,1.5733019491888e-05
352100.0,1.5733019491888016e-05
352200.0,1.5733019491888013e-05
352300.0,1.5733019491888023e-05
352400.0,1.573301949188802e-05
352500.0,1.5733019491888016e-05
352600.0,1.5733019491888033e-05
352700.0,1.573301949188805e-05
352800.0,1.5733019491888054e-05
352900.0,1.5733019491888057e-05
353000.0,1.573301949188806e-05
353100.0,1.5733019491888074e-05
353200.0,1.5733019491888087e-05
353300.0,1.5733019491888077e-05
353400.0,1.573301949188808e-05
353500.0,1.5733019491888087e-05
353600.0,1.573301949188809e-05
353700.0,1.5733019491888104e-05
353800.0,1.5733019491888118e-05
353900.0,1.5733019491888128e-05
354000.0,1.5733019491888125e-05
354100.0,1.5733019491888135e-05
354200.0,1.573301949188814e-05
354300.0,1.573301949188815e-05
354400.0,1.573301949188812e-05
354500.0,1.573301949188812e-05
354600.0,1.573301949188812e-05
354700.0,1.5733019491888125e-05
354800.0,1.5733019491888104e-05
354900.0,1.5733019491888077e-05
355000.0,1.5733019491888067e-05
355100.0,1.5733019491888064e-05
355200.0,1.5733019491888064e-05
355300.0,1.5733019491888074e-05
355400.0,1.5733019491888084e-05
355500.0,1.573301949188807e-05
355600.0,1.5733019491888074e-05
355700.0,1.5733019491888074e-05
355800.0,1.5733019491888077e-05
355900.0,1.573301949188809e-05
356000.0,1.5733019491888094e-05
356100.0,1.5733019491888084e-05
356200.0,1.5733019491888064e-05
356300.0,1.5733019491888054e-05
356400.0,1.5733019491888057e-05
356500.0,1.573301949188805e-05
356600.0,1.5733019491888057e-05
356700.0,1.5733019491888064e-05
356800.0,1.573301949188805e-05
356900.0,1.5733019491888013e-05
357000.0,1.5733019491887993e-05
357100.0,1.573301949188797e-05
357200.0,1.5733019491887955e-05
357300.0,1.5733019491887955e-05
357400.0,1.5733019491887962e-05
357500.0,1.573301949188796e-05
357600.0,1.573301949188796e-05
357700.0,1.573301949188793e-05
357800.0,1.5733019491887928e-05
357900.0,1.5733019491887918e-05
358000.0,1.573301949188791e-05
358100.0,1.5733019491887915e-05
358200.0,1.5733019491887908e-05
358300.0,1.5733019491887918e-05
358400.0,1.573301949188792e-05
358500.0,1.5733019491887915e-05
358600.0,1.57330194918879e-05
358700.0,1.573301949188787e-05
358800.0,1.5733019491887847e-05
358900.0,1.5733019491887827e-05
359000.0,1.573301949188782e-05
359100.0,1.573301949188781e-05
