M.D_b.CO2aq Time [a],M.D_b.CO2aq CO2aq [mol/kg]
363300.0,2.766657677692097e-05
363400.0,2.766657677692097e-05
363500.0,2.766657677692098e-05
363600.0,2.766657677692098e-05
363700.0,2.7666576776920986e-05
363800.0,2.7666576776920996e-05
363900.0,2.7666576776921e-05
364000.0,2.7666576776921006e-05
364100.0,2.766657677692101e-05
364200.0,2.766657677692101e-05
364300.0,2.766657677692101e-05
364400.0,2.766657677692102e-05
364500.0,2.766657677692102e-05
364600.0,2.7666576776921026e-05
364700.0,2.7666576776921033e-05
364800.0,2.7666576776921033e-05
364900.0,2.7666576776921036e-05
365000.0,2.7666576776921036e-05
365100.0,2.7666576776921043e-05
365200.0,2.7666576776921047e-05
365300.0,2.7666576776921053e-05
365400.0,2.7666576776921057e-05
365500.0,2.7666576776921064e-05
365600.0,2.7666576776921064e-05
365700.0,2.7666576776921067e-05
365800.0,2.7666576776921074e-05
365900.0,2.7666576776921077e-05
366000.0,2.7666576776921077e-05
366100.0,2.7666576776921084e-05
366200.0,2.766657677692109e-05
366300.0,2.7666576776921094e-05
366400.0,2.76665767769211e-05
366500.0,2.76665767769211e-05
366600.0,2.7666576776921104e-05
366700.0,2.766657677692111e-05
366800.0,2.7666576776921114e-05
366900.0,2.766657677692112e-05
367000.0,2.766657677692112e-05
367100.0,2.7666576776921125e-05
367200.0,2.766657677692113e-05
367300.0,2.7666576776921135e-05
367400.0,2.766657677692114e-05
367500.0,2.766657677692115e-05
367600.0,2.7666576776921152e-05
367700.0,2.766657677692116e-05
367800.0,2.766657677692116e-05
367900.0,2.7666576776921162e-05
368000.0,2.766657677692117e-05
368100.0,2.7666576776921172e-05
368200.0,2.766657677692118e-05
368300.0,2.7666576776921182e-05
368400.0,2.766657677692119e-05
368500.0,2.7666576776921192e-05
368600.0,2.76665767769212e-05
368700.0,2.7666576776921203e-05
368800.0,2.766657677692121e-05
368900.0,2.7666576776921216e-05
369000.0,2.766657677692122e-05
369100.0,2.766657677692122e-05
369200.0,2.7666576776921226e-05
369300.0,2.766657677692123e-05
369400.0,2.7666576776921236e-05
369500.0,2.766657677692124e-05
369600.0,2.7666576776921247e-05
369700.0,2.766657677692125e-05
369800.0,2.766657677692125e-05
369900.0,2.7666576776921257e-05
370000.0,2.766657677692126e-05
370100.0,2.7666576776921267e-05
370200.0,2.7666576776921274e-05
370300.0,2.7666576776921277e-05
370400.0,2.7666576776921284e-05
370500.0,2.7666576776921287e-05
370600.0,2.7666576776921287e-05
370700.0,2.7666576776921294e-05
370800.0,2.7666576776921297e-05
370900.0,2.7666576776921304e-05
371000.0,2.7666576776921308e-05
371100.0,2.7666576776921308e-05
371200.0,2.7666576776921314e-05
371300.0,2.7666576776921318e-05
371400.0,2.7666576776921324e-05
371500.0,2.766657677692133e-05
371600.0,2.7666576776921335e-05
371700.0,2.766657677692134e-05
371800.0,2.7666576776921345e-05
371900.0,2.766657677692135e-05
372000.0,2.7666576776921355e-05
372100.0,2.7666576776921362e-05
372200.0,2.7666576776921365e-05
372300.0,2.7666576776921372e-05
372400.0,2.7666576776921375e-05
372500.0,2.7666576776921382e-05
372600.0,2.7666576776921382e-05
372700.0,2.7666576776921385e-05
372800.0,2.7666576776921392e-05
372900.0,2.76665767769214e-05
373000.0,2.7666576776921402e-05
373100.0,2.766657677692141e-05
373200.0,2.7666576776921413e-05
373300.0,2.766657677692142e-05
373400.0,2.7666576776921423e-05
373500.0,2.766657677692143e-05
373600.0,2.7666576776921433e-05
373700.0,2.766657677692144e-05
373800.0,2.7666576776921443e-05
373900.0,2.766657677692145e-05
374000.0,2.7666576776921457e-05
374100.0,2.766657677692146e-05
374200.0,2.7666576776921467e-05
374300.0,2.766657677692147e-05
374400.0,2.7666576776921477e-05
374500.0,2.766657677692148e-05
374600.0,2.7666576776921487e-05
374700.0,2.766657677692149e-05
374800.0,2.7666576776921497e-05
374900.0,2.76665767769215e-05
375000.0,2.7666576776921507e-05
375100.0,2.7666576776921514e-05
375200.0,2.7666576776921514e-05
375300.0,2.7666576776921518e-05
375400.0,2.7666576776921524e-05
375500.0,2.7666576776921528e-05
375600.0,2.7666576776921535e-05
375700.0,2.7666576776921538e-05
375800.0,2.7666576776921545e-05
375900.0,2.7666576776921548e-05
376000.0,2.7666576776921555e-05
376100.0,2.7666576776921558e-05
376200.0,2.7666576776921565e-05
376300.0,2.7666576776921572e-05
376400.0,2.7666576776921575e-05
376500.0,2.7666576776921582e-05
376600.0,2.7666576776921585e-05
376700.0,2.7666576776921592e-05
376800.0,2.7666576776921596e-05
376900.0,2.7666576776921596e-05
377000.0,2.7666576776921602e-05
377100.0,2.7666576776921606e-05
377200.0,2.7666576776921612e-05
377300.0,2.7666576776921616e-05
377400.0,2.7666576776921623e-05
377500.0,2.7666576776921623e-05
377600.0,2.7666576776921626e-05
377700.0,2.7666576776921626e-05
377800.0,2.7666576776921633e-05
377900.0,2.766657677692164e-05
378000.0,2.7666576776921643e-05
378100.0,2.766657677692165e-05
378200.0,2.7666576776921653e-05
378300.0,2.766657677692166e-05
378400.0,2.7666576776921663e-05
378500.0,2.7666576776921663e-05
378600.0,2.766657677692167e-05
378700.0,2.7666576776921673e-05
378800.0,2.766657677692168e-05
378900.0,2.7666576776921684e-05
379000.0,2.766657677692169e-05
379100.0,2.7666576776921697e-05
379200.0,2.76665767769217e-05
379300.0,2.7666576776921707e-05
379400.0,2.766657677692171e-05
379500.0,2.7666576776921718e-05
379600.0,2.766657677692172e-05
379700.0,2.7666576776921728e-05
379800.0,2.766657677692173e-05
379900.0,2.7666576776921738e-05
380000.0,2.766657677692174e-05
380100.0,2.7666576776921748e-05
380200.0,2.7666576776921755e-05
380300.0,2.7666576776921758e-05
380400.0,2.7666576776921765e-05
380500.0,2.766657677692177e-05
380600.0,2.766657677692177e-05
380700.0,2.7666576776921775e-05
380800.0,2.766657677692178e-05
380900.0,2.766657677692178e-05
381000.0,2.7666576776921785e-05
381100.0,2.766657677692179e-05
381200.0,2.766657677692179e-05
381300.0,2.7666576776921795e-05
381400.0,2.76665767769218e-05
381500.0,2.7666576776921806e-05
381600.0,2.766657677692181e-05
381700.0,2.7666576776921816e-05
381800.0,2.7666576776921823e-05
381900.0,2.7666576776921826e-05
382000.0,2.7666576776921833e-05
382100.0,2.7666576776921836e-05
382200.0,2.7666576776921843e-05
382300.0,2.7666576776921846e-05
382400.0,2.7666576776921853e-05
382500.0,2.7666576776921856e-05
382600.0,2.7666576776921863e-05
382700.0,2.7666576776921863e-05
382800.0,2.7666576776921867e-05
382900.0,2.7666576776921873e-05
383000.0,2.766657677692188e-05
383100.0,2.7666576776921884e-05
383200.0,2.766657677692189e-05
383300.0,2.766657677692189e-05
383400.0,2.7666576776921894e-05
383500.0,2.76665767769219e-05
383600.0,2.7666576776921904e-05
383700.0,2.7666576776921904e-05
383800.0,2.766657677692191e-05
383900.0,2.7666576776921914e-05
384000.0,2.766657677692192e-05
384100.0,2.7666576776921924e-05
384200.0,2.766657677692193e-05
384300.0,2.766657677692193e-05
384400.0,2.7666576776921938e-05
384500.0,2.766657677692194e-05
384600.0,2.7666576776921948e-05
384700.0,2.766657677692195e-05
384800.0,2.7666576776921958e-05
384900.0,2.7666576776921958e-05
385000.0,2.766657677692196e-05
385100.0,2.766657677692196e-05
385200.0,2.7666576776921968e-05
385300.0,2.766657677692197e-05
385400.0,2.766657677692198e-05
385500.0,2.7666576776921982e-05
385600.0,2.7666576776921982e-05
385700.0,2.766657677692199e-05
385800.0,2.7666576776921992e-05
385900.0,2.7666576776922e-05
386000.0,2.7666576776922006e-05
386100.0,2.766657677692201e-05
386200.0,2.7666576776922016e-05
386300.0,2.766657677692202e-05
386400.0,2.7666576776922026e-05
386500.0,2.766657677692203e-05
386600.0,2.7666576776922036e-05
386700.0,2.766657677692204e-05
386800.0,2.7666576776922046e-05
386900.0,2.766657677692205e-05
387000.0,2.7666576776922056e-05
387100.0,2.7666576776922063e-05
387200.0,2.7666576776922066e-05
387300.0,2.7666576776922073e-05
387400.0,2.7666576776922073e-05
387500.0,2.7666576776922077e-05
387600.0,2.7666576776922083e-05
387700.0,2.7666576776922087e-05
387800.0,2.7666576776922094e-05
387900.0,2.7666576776922097e-05
388000.0,2.7666576776922104e-05
388100.0,2.7666576776922107e-05
388200.0,2.7666576776922114e-05
388300.0,2.766657677692212e-05
388400.0,2.7666576776922124e-05
388500.0,2.766657677692213e-05
388600.0,2.7666576776922134e-05
388700.0,2.766657677692214e-05
388800.0,2.7666576776922144e-05
388900.0,2.7666576776922144e-05
389000.0,2.766657677692215e-05
389100.0,2.7666576776922155e-05
389200.0,2.766657677692216e-05
389300.0,2.7666576776922165e-05
389400.0,2.766657677692217e-05
389500.0,2.766657677692217e-05
389600.0,2.7666576776922175e-05
389700.0,2.766657677692218e-05
389800.0,2.766657677692219e-05
389900.0,2.7666576776922192e-05
390000.0,2.76665767769222e-05
390100.0,2.76665767769222e-05
390200.0,2.7666576776922202e-05
390300.0,2.766657677692221e-05
390400.0,2.7666576776922212e-05
390500.0,2.766657677692222e-05
390600.0,2.7666576776922222e-05
390700.0,2.766657677692223e-05
390800.0,2.7666576776922233e-05
390900.0,2.766657677692224e-05
391000.0,2.7666576776922246e-05
391100.0,2.766657677692225e-05
391200.0,2.7666576776922256e-05
391300.0,2.766657677692226e-05
391400.0,2.7666576776922266e-05
391500.0,2.766657677692227e-05
391600.0,2.7666576776922277e-05
391700.0,2.766657677692228e-05
391800.0,2.7666576776922287e-05
391900.0,2.766657677692229e-05
392000.0,2.7666576776922297e-05
392100.0,2.7666576776922304e-05
392200.0,2.7666576776922307e-05
392300.0,2.7666576776922314e-05
392400.0,2.7666576776922317e-05
392500.0,2.7666576776922317e-05
392600.0,2.7666576776922324e-05
392700.0,2.7666576776922327e-05
392800.0,2.7666576776922334e-05
392900.0,2.7666576776922338e-05
393000.0,2.7666576776922344e-05
393100.0,2.7666576776922348e-05
393200.0,2.7666576776922354e-05
393300.0,2.766657677692236e-05
393400.0,2.7666576776922365e-05
393500.0,2.766657677692237e-05
393600.0,2.7666576776922375e-05
393700.0,2.766657677692238e-05
393800.0,2.7666576776922385e-05
393900.0,2.7666576776922392e-05
394000.0,2.7666576776922395e-05
394100.0,2.7666576776922402e-05
394200.0,2.7666576776922405e-05
394300.0,2.7666576776922412e-05
394400.0,2.7666576776922415e-05
394500.0,2.7666576776922422e-05
394600.0,2.766657677692243e-05
394700.0,2.766657677692243e-05
394800.0,2.7666576776922432e-05
394900.0,2.766657677692244e-05
395000.0,2.766657677692244e-05
395100.0,2.766657677692244e-05
395200.0,2.766657677692244e-05
395300.0,2.766657677692245e-05
395400.0,2.7666576776922453e-05
395500.0,2.766657677692246e-05
395600.0,2.7666576776922463e-05
395700.0,2.766657677692247e-05
395800.0,2.7666576776922473e-05
395900.0,2.7666576776922473e-05
396000.0,2.766657677692248e-05
396100.0,2.7666576776922487e-05
396200.0,2.766657677692249e-05
396300.0,2.7666576776922497e-05
396400.0,2.76665767769225e-05
396500.0,2.7666576776922507e-05
396600.0,2.766657677692251e-05
396700.0,2.7666576776922517e-05
396800.0,2.766657677692252e-05
396900.0,2.7666576776922527e-05
397000.0,2.766657677692253e-05
397100.0,2.7666576776922537e-05
397200.0,2.7666576776922537e-05
397300.0,2.7666576776922537e-05
397400.0,2.7666576776922544e-05
397500.0,2.7666576776922548e-05
397600.0,2.7666576776922554e-05
397700.0,2.7666576776922554e-05
397800.0,2.7666576776922558e-05
397900.0,2.7666576776922568e-05
398000.0,2.7666576776922575e-05
398100.0,2.7666576776922578e-05
398200.0,2.7666576776922585e-05
398300.0,2.7666576776922588e-05
398400.0,2.7666576776922595e-05
398500.0,2.76665767769226e-05
398600.0,2.7666576776922605e-05
398700.0,2.7666576776922605e-05
398800.0,2.7666576776922612e-05
398900.0,2.7666576776922612e-05
399000.0,2.7666576776922615e-05
399100.0,2.7666576776922622e-05
399200.0,2.7666576776922622e-05
399300.0,2.7666576776922626e-05
399400.0,2.7666576776922632e-05
399500.0,2.7666576776922636e-05
399600.0,2.7666576776922642e-05
399700.0,2.7666576776922646e-05
399800.0,2.7666576776922646e-05
399900.0,2.7666576776922653e-05
400000.0,2.7666576776922656e-05
400100.0,2.7666576776922663e-05
400200.0,2.766657677692267e-05
400300.0,2.766657677692267e-05
400400.0,2.7666576776922673e-05
400500.0,2.766657677692268e-05
400600.0,2.7666576776922683e-05
400700.0,2.7666576776922683e-05
400800.0,2.766657677692269e-05
400900.0,2.7666576776922693e-05
401000.0,2.76665767769227e-05
401100.0,2.7666576776922703e-05
401200.0,2.766657677692271e-05
401300.0,2.7666576776922714e-05
401400.0,2.7666576776922714e-05
401500.0,2.766657677692272e-05
401600.0,2.7666576776922727e-05
401700.0,2.766657677692273e-05
401800.0,2.7666576776922737e-05
401900.0,2.766657677692274e-05
402000.0,2.7666576776922748e-05
402100.0,2.766657677692275e-05
402200.0,2.7666576776922758e-05
402300.0,2.7666576776922758e-05
402400.0,2.7666576776922758e-05
402500.0,2.766657677692276e-05
402600.0,2.7666576776922768e-05
402700.0,2.766657677692277e-05
402800.0,2.7666576776922778e-05
402900.0,2.766657677692278e-05
403000.0,2.7666576776922788e-05
403100.0,2.7666576776922795e-05
403200.0,2.76665767769228e-05
403300.0,2.7666576776922805e-05
403400.0,2.766657677692281e-05
403500.0,2.7666576776922815e-05
403600.0,2.766657677692282e-05
403700.0,2.7666576776922825e-05
403800.0,2.766657677692283e-05
403900.0,2.7666576776922836e-05
404000.0,2.7666576776922836e-05
404100.0,2.766657677692284e-05
404200.0,2.766657677692284e-05
404300.0,2.7666576776922846e-05
404400.0,2.7666576776922853e-05
404500.0,2.7666576776922856e-05
404600.0,2.7666576776922863e-05
404700.0,2.7666576776922866e-05
404800.0,2.7666576776922873e-05
404900.0,2.7666576776922876e-05
405000.0,2.7666576776922876e-05
405100.0,2.7666576776922883e-05
405200.0,2.7666576776922883e-05
405300.0,2.7666576776922886e-05
405400.0,2.7666576776922886e-05
405500.0,2.7666576776922893e-05
405600.0,2.7666576776922897e-05
405700.0,2.7666576776922903e-05
405800.0,2.766657677692291e-05
405900.0,2.7666576776922914e-05
406000.0,2.766657677692292e-05
406100.0,2.7666576776922924e-05
406200.0,2.766657677692293e-05
406300.0,2.7666576776922934e-05
406400.0,2.766657677692294e-05
406500.0,2.7666576776922944e-05
406600.0,2.766657677692295e-05
406700.0,2.7666576776922954e-05
406800.0,2.766657677692296e-05
406900.0,2.7666576776922964e-05
407000.0,2.766657677692297e-05
407100.0,2.7666576776922978e-05
407200.0,2.766657677692298e-05
407300.0,2.7666576776922988e-05
407400.0,2.766657677692299e-05
407500.0,2.7666576776922998e-05
407600.0,2.7666576776922998e-05
407700.0,2.7666576776923e-05
407800.0,2.766657677692301e-05
407900.0,2.7666576776923012e-05
408000.0,2.7666576776923012e-05
408100.0,2.766657677692302e-05
408200.0,2.766657677692302e-05
408300.0,2.7666576776923022e-05
408400.0,2.766657677692303e-05
408500.0,2.7666576776923035e-05
408600.0,2.766657677692304e-05
408700.0,2.7666576776923046e-05
408800.0,2.766657677692305e-05
408900.0,2.7666576776923056e-05
409000.0,2.766657677692306e-05
409100.0,2.7666576776923066e-05
409200.0,2.766657677692307e-05
409300.0,2.7666576776923076e-05
409400.0,2.766657677692308e-05
409500.0,2.766657677692308e-05
409600.0,2.7666576776923086e-05
409700.0,2.7666576776923093e-05
409800.0,2.7666576776923096e-05
409900.0,2.7666576776923096e-05
410000.0,2.7666576776923103e-05
410100.0,2.7666576776923103e-05
410200.0,2.7666576776923107e-05
410300.0,2.7666576776923113e-05
410400.0,2.7666576776923113e-05
410500.0,2.7666576776923117e-05
410600.0,2.7666576776923124e-05
410700.0,2.7666576776923124e-05
410800.0,2.7666576776923127e-05
410900.0,2.7666576776923134e-05
411000.0,2.7666576776923137e-05
411100.0,2.7666576776923144e-05
411200.0,2.7666576776923147e-05
411300.0,2.7666576776923154e-05
411400.0,2.766657677692316e-05
411500.0,2.7666576776923164e-05
411600.0,2.766657677692317e-05
411700.0,2.7666576776923174e-05
411800.0,2.766657677692318e-05
411900.0,2.7666576776923185e-05
412000.0,2.766657677692319e-05
412100.0,2.766657677692319e-05
412200.0,2.7666576776923195e-05
412300.0,2.76665767769232e-05
412400.0,2.7666576776923205e-05
412500.0,2.766657677692321e-05
412600.0,2.766657677692322e-05
412700.0,2.7666576776923222e-05
412800.0,2.766657677692323e-05
412900.0,2.7666576776923232e-05
413000.0,2.766657677692324e-05
413100.0,2.7666576776923242e-05
413200.0,2.7666576776923242e-05
413300.0,2.766657677692325e-05
413400.0,2.766657677692325e-05
413500.0,2.7666576776923252e-05
413600.0,2.766657677692326e-05
413700.0,2.7666576776923263e-05
413800.0,2.766657677692327e-05
413900.0,2.7666576776923276e-05
414000.0,2.766657677692328e-05
414100.0,2.7666576776923286e-05
414200.0,2.766657677692329e-05
414300.0,2.7666576776923296e-05
414400.0,2.76665767769233e-05
414500.0,2.7666576776923307e-05
414600.0,2.766657677692331e-05
414700.0,2.7666576776923317e-05
414800.0,2.766657677692332e-05
414900.0,2.7666576776923327e-05
415000.0,2.7666576776923334e-05
415100.0,2.7666576776923337e-05
415200.0,2.7666576776923344e-05
415300.0,2.7666576776923347e-05
415400.0,2.7666576776923354e-05
415500.0,2.7666576776923354e-05
415600.0,2.7666576776923357e-05
415700.0,2.7666576776923364e-05
415800.0,2.7666576776923368e-05
415900.0,2.7666576776923368e-05
416000.0,2.7666576776923374e-05
416100.0,2.7666576776923378e-05
416200.0,2.7666576776923384e-05
416300.0,2.7666576776923388e-05
416400.0,2.7666576776923388e-05
416500.0,2.7666576776923388e-05
416600.0,2.7666576776923395e-05
416700.0,2.76665767769234e-05
416800.0,2.7666576776923405e-05
416900.0,2.766657677692341e-05
417000.0,2.7666576776923415e-05
417100.0,2.7666576776923422e-05
417200.0,2.7666576776923425e-05
417300.0,2.7666576776923432e-05
417400.0,2.7666576776923435e-05
417500.0,2.7666576776923442e-05
417600.0,2.7666576776923445e-05
417700.0,2.7666576776923452e-05
417800.0,2.7666576776923452e-05
417900.0,2.766657677692346e-05
418000.0,2.7666576776923462e-05
418100.0,2.766657677692347e-05
418200.0,2.7666576776923473e-05
418300.0,2.766657677692348e-05
418400.0,2.7666576776923483e-05
418500.0,2.766657677692349e-05
418600.0,2.7666576776923493e-05
418700.0,2.76665767769235e-05
418800.0,2.7666576776923503e-05
418900.0,2.766657677692351e-05
419000.0,2.7666576776923517e-05
419100.0,2.7666576776923517e-05
419200.0,2.766657677692352e-05
419300.0,2.7666576776923527e-05
419400.0,2.766657677692353e-05
419500.0,2.7666576776923537e-05
419600.0,2.766657677692354e-05
419700.0,2.7666576776923547e-05
419800.0,2.766657677692355e-05
419900.0,2.766657677692355e-05
420000.0,2.7666576776923557e-05
420100.0,2.7666576776923567e-05
420200.0,2.766657677692357e-05
420300.0,2.7666576776923578e-05
420400.0,2.7666576776923584e-05
420500.0,2.7666576776923588e-05
420600.0,2.7666576776923595e-05
420700.0,2.7666576776923598e-05
420800.0,2.7666576776923605e-05
420900.0,2.7666576776923608e-05
421000.0,2.7666576776923608e-05
421100.0,2.7666576776923615e-05
421200.0,2.7666576776923618e-05
421300.0,2.7666576776923618e-05
421400.0,2.7666576776923625e-05
421500.0,2.766657677692363e-05
421600.0,2.7666576776923635e-05
421700.0,2.7666576776923642e-05
421800.0,2.7666576776923645e-05
