M.D_b.Fdiss Time [a],M.D_b.Fdiss Fdiss [mol/kg]
106300.0,47999999160957.11
106400.0,47999999173581.49
106500.0,47999999186015.91
106600.0,47999999198263.17
106700.0,47999999210326.33
106800.0,47999999222207.89
106900.0,47999999233910.64
107000.0,47999999245437.266
107100.0,47999999256790.62
107200.0,47999999267973.09
107300.0,47999999278987.266
107400.0,47999999289835.68
107500.0,47999999300520.86
107600.0,47999999311045.34
107700.0,47999999321411.56
107800.0,47999999331621.55
107900.0,47999999341678.0
108000.0,47999999351583.24
108100.0,47999999361339.414
108200.0,47999999370948.78
108300.0,47999999380413.53
108400.0,47999999389735.8
108500.0,47999999398917.914
108600.0,47999999407961.87
108700.0,47999999416869.69
108800.0,47999999425643.66
108900.0,47999999434285.586
109000.0,47999999442797.336
109100.0,47999999451181.09
109200.0,47999999459438.55
109300.0,47999999467571.95
109400.0,47999999475583.09
109500.0,47999999483473.516
109600.0,47999999491245.22
109700.0,47999999498900.11
109800.0,47999999506439.69
109900.0,47999999513865.94
110000.0,47999999521180.414
110100.0,47999999528384.766
110200.0,47999999535480.69
110300.0,47999999542469.84
110400.0,47999999549353.97
110500.0,47999999556134.36
110600.0,47999999562812.875
110700.0,47999999569390.766
110800.0,47999999575869.79
110900.0,47999999582251.39
111000.0,47999999588536.85
111100.0,47999999594727.84
111200.0,47999999600825.625
111300.0,47999999606831.75
111400.0,47999999612747.39
111500.0,47999999618573.95
111600.0,47999999624312.914
111700.0,47999999629965.586
111800.0,47999999635533.22
111900.0,47999999641017.09
112000.0,47999999646418.33
112100.0,47999999651738.38
112200.0,47999999656978.44
112300.0,47999999662139.59
112400.0,47999999667223.016
112500.0,47999999672230.086
112600.0,47999999677161.76
112700.0,47999999682019.13
112800.0,47999999686803.375
112900.0,47999999691515.8
113000.0,47999999696157.21
113100.0,47999999700728.94
113200.0,47999999705231.79
113300.0,47999999709666.92
113400.0,47999999714035.31
113500.0,47999999718337.97
113600.0,47999999722576.0
113700.0,47999999726750.164
113800.0,47999999730861.53
113900.0,47999999734911.03
114000.0,47999999738899.58
114100.0,47999999742828.09
114200.0,47999999746697.48
114300.0,47999999750508.78
114400.0,47999999754262.76
114500.0,47999999757960.18
114600.0,47999999761601.94
114700.0,47999999765188.92
114800.0,47999999768721.95
114900.0,47999999772201.83
115000.0,47999999775629.24
115100.0,47999999779005.25
115200.0,47999999782330.4
115300.0,47999999785605.42
115400.0,47999999788831.19
115500.0,47999999792008.5
115600.0,47999999795138.055
115700.0,47999999798220.47
115800.0,47999999801256.53
115900.0,47999999804246.875
116000.0,47999999807192.125
116100.0,47999999810093.2
116200.0,47999999812950.6
116300.0,47999999815764.875
116400.0,47999999818536.97
116500.0,47999999821267.266
116600.0,47999999823956.52
116700.0,47999999826605.305
116800.0,47999999829214.17
116900.0,47999999831783.86
117000.0,47999999834314.75
117100.0,47999999836807.67
117200.0,47999999839263.09
117300.0,47999999841681.59
117400.0,47999999844063.66
117500.0,47999999846409.91
117600.0,47999999848720.78
117700.0,47999999850996.87
117800.0,47999999853238.83
117900.0,47999999855447.125
118000.0,47999999857622.1
118100.0,47999999859764.266
118200.0,47999999861874.3
118300.0,47999999863952.63
118400.0,47999999865999.66
118500.0,47999999868015.88
118600.0,47999999870001.71
118700.0,47999999871957.64
118800.0,47999999873884.23
118900.0,47999999875781.83
119000.0,47999999877650.86
119100.0,47999999879491.77
119200.0,47999999881304.89
119300.0,47999999883090.75
119400.0,47999999884849.695
119500.0,47999999886582.234
119600.0,47999999888288.7
119700.0,47999999889969.41
119800.0,47999999891625.016
119900.0,47999999893255.664
120000.0,47999999894861.72
120100.0,47999999896443.73
120200.0,47999999898001.89
120300.0,47999999899536.7
120400.0,47999999901048.234
120500.0,47999999902537.0
120600.0,47999999904003.42
120700.0,47999999905447.875
120800.0,47999999906870.55
120900.0,47999999908271.67
121000.0,47999999909651.875
121100.0,47999999911011.31
121200.0,47999999912350.234
121300.0,47999999913668.984
121400.0,47999999914967.91
121500.0,47999999916247.25
121600.0,47999999917507.43
121700.0,47999999918748.58
121800.0,47999999919971.22
121900.0,47999999921175.36
122000.0,47999999922361.375
122100.0,47999999923529.47
122200.0,47999999924680.09
122300.0,47999999925813.4
122400.0,47999999926929.625
122500.0,47999999928029.0
122600.0,47999999929111.89
122700.0,47999999930178.45
122800.0,47999999931228.945
122900.0,47999999932263.766
123000.0,47999999933282.8
123100.0,47999999934286.55
123200.0,47999999935275.36
123300.0,47999999936249.22
123400.0,47999999937208.41
123500.0,47999999938153.09
123600.0,47999999939083.695
123700.0,47999999940000.34
123800.0,47999999940903.16
123900.0,47999999941792.28
124000.0,47999999942668.06
124100.0,47999999943530.72
124200.0,47999999944380.36
124300.0,47999999945217.2
124400.0,47999999946041.47
124500.0,47999999946853.31
124600.0,47999999947652.945
124700.0,47999999948440.52
124800.0,47999999949216.3
124900.0,47999999949980.42
125000.0,47999999950733.09
125100.0,47999999951474.36
125200.0,47999999952204.41
125300.0,47999999952923.59
125400.0,47999999953631.8
125500.0,47999999954329.45
125600.0,47999999955016.625
125700.0,47999999955693.44
125800.0,47999999956360.09
125900.0,47999999957016.61
126000.0,47999999957663.34
126100.0,47999999958300.31
126200.0,47999999958927.81
126300.0,47999999959545.766
126400.0,47999999960154.5
126500.0,47999999960754.0
126600.0,47999999961344.41
126700.0,47999999961925.96
126800.0,47999999962498.81
126900.0,47999999963063.125
127000.0,47999999963618.86
127100.0,47999999964166.336
127200.0,47999999964705.53
127300.0,47999999965236.55
127400.0,47999999965759.625
127500.0,47999999966274.8
127600.0,47999999966782.24
127700.0,47999999967282.016
127800.0,47999999967774.195
127900.0,47999999968259.06
128000.0,47999999968736.72
128100.0,47999999969207.17
128200.0,47999999969670.484
128300.0,47999999970126.71
128400.0,47999999970576.22
128500.0,47999999971018.93
128600.0,47999999971455.05
128700.0,47999999971884.375
128800.0,47999999972307.42
128900.0,47999999972724.16
129000.0,47999999973134.58
129100.0,47999999973538.8
129200.0,47999999973936.99
129300.0,47999999974329.24
129400.0,47999999974715.484
129500.0,47999999975095.81
129600.0,47999999975470.55
129700.0,47999999975839.664
129800.0,47999999976203.19
129900.0,47999999976561.16
130000.0,47999999976913.875
130100.0,47999999977261.266
130200.0,47999999977603.39
130300.0,47999999977940.43
130400.0,47999999978272.31
130500.0,47999999978599.29
130600.0,47999999978921.28
130700.0,47999999979238.445
130800.0,47999999979550.83
130900.0,47999999979858.44
131000.0,47999999980161.38
131100.0,47999999980459.78
131200.0,47999999980753.81
131300.0,47999999981043.51
131400.0,47999999981328.73
131500.0,47999999981609.66
131600.0,47999999981886.36
131700.0,47999999982158.875
131800.0,47999999982427.32
131900.0,47999999982691.67
132000.0,47999999982952.016
132100.0,47999999983208.65
132200.0,47999999983461.25
132300.0,47999999983710.13
132400.0,47999999983955.3
132500.0,47999999984196.75
132600.0,47999999984434.53
132700.0,47999999984668.69
132800.0,47999999984899.36
132900.0,47999999985126.47
133000.0,47999999985350.26
133100.0,47999999985570.805
133200.0,47999999985787.95
133300.0,47999999986001.87
133400.0,47999999986212.53
133500.0,47999999986419.97
133600.0,47999999986624.2
133700.0,47999999986825.33
133800.0,47999999987023.586
133900.0,47999999987218.86
134000.0,47999999987411.09
134100.0,47999999987600.484
134200.0,47999999987787.016
134300.0,47999999987970.805
134400.0,47999999988151.83
134500.0,47999999988330.05
134600.0,47999999988505.67
134700.0,47999999988678.7
134800.0,47999999988848.984
134900.0,47999999989016.8
135000.0,47999999989181.984
135100.0,47999999989344.86
135200.0,47999999989505.17
135300.0,47999999989663.14
135400.0,47999999989818.59
135500.0,47999999989971.89
135600.0,47999999990122.78
135700.0,47999999990271.445
135800.0,47999999990417.92
135900.0,47999999990562.09
136000.0,47999999990704.04
136100.0,47999999990843.86
136200.0,47999999990981.73
136300.0,47999999991117.33
136400.0,47999999991250.94
136500.0,47999999991382.67
136600.0,47999999991512.32
136700.0,47999999991640.03
136800.0,47999999991765.77
136900.0,47999999991889.61
137000.0,47999999992011.695
137100.0,47999999992131.89
137200.0,47999999992250.23
137300.0,47999999992366.86
137400.0,47999999992481.734
137500.0,47999999992594.81
137600.0,47999999992706.14
137700.0,47999999992815.92
137800.0,47999999992924.05
137900.0,47999999993030.5
138000.0,47999999993135.41
138100.0,47999999993238.625
138200.0,47999999993340.36
138300.0,47999999993440.48
138400.0,47999999993539.125
138500.0,47999999993636.336
138600.0,47999999993732.05
138700.0,47999999993826.32
138800.0,47999999993919.31
138900.0,47999999994010.734
139000.0,47999999994100.83
139100.0,47999999994189.58
139200.0,47999999994277.1
139300.0,47999999994363.14
139400.0,47999999994447.875
139500.0,47999999994531.336
139600.0,47999999994613.78
139700.0,47999999994694.81
139800.0,47999999994774.56
139900.0,47999999994853.23
140000.0,47999999994930.74
140100.0,47999999995006.91
140200.0,47999999995081.99
140300.0,47999999995155.94
140400.0,47999999995228.81
140500.0,47999999995300.64
140600.0,47999999995371.31
140700.0,47999999995440.9
140800.0,47999999995509.49
140900.0,47999999995577.04
141000.0,47999999995643.66
141100.0,47999999995709.18
141200.0,47999999995773.67
141300.0,47999999995837.32
141400.0,47999999995899.95
141500.0,47999999995961.69
141600.0,47999999996022.44
141700.0,47999999996082.234
141800.0,47999999996141.16
141900.0,47999999996199.195
142000.0,47999999996256.445
142100.0,47999999996312.78
142200.0,47999999996368.305
142300.0,47999999996422.94
142400.0,47999999996476.836
142500.0,47999999996529.83
142600.0,47999999996581.94
142700.0,47999999996633.375
142800.0,47999999996684.125
142900.0,47999999996733.95
143000.0,47999999996783.13
143100.0,47999999996831.625
143200.0,47999999996879.3
143300.0,47999999996926.234
143400.0,47999999996972.4
143500.0,47999999997017.95
143600.0,47999999997062.82
143700.0,47999999997107.04
143800.0,47999999997150.47
143900.0,47999999997193.31
144000.0,47999999997235.53
144100.0,47999999997277.05
144200.0,47999999997318.05
144300.0,47999999997358.45
144400.0,47999999997398.25
144500.0,47999999997437.33
144600.0,47999999997475.89
144700.0,47999999997513.89
144800.0,47999999997551.19
144900.0,47999999997588.09
145000.0,47999999997624.39
145100.0,47999999997660.125
145200.0,47999999997695.34
145300.0,47999999997730.08
145400.0,47999999997764.08
145500.0,47999999997797.75
145600.0,47999999997830.95
145700.0,47999999997863.53
145800.0,47999999997895.586
145900.0,47999999997927.26
146000.0,47999999997958.31
146100.0,47999999997989.07
146200.0,47999999998019.42
146300.0,47999999998049.195
146400.0,47999999998078.586
146500.0,47999999998107.41
146600.0,47999999998135.84
146700.0,47999999998163.875
146800.0,47999999998191.56
146900.0,47999999998218.79
147000.0,47999999998245.58
147100.0,47999999998272.01
147200.0,47999999998298.125
147300.0,47999999998323.65
147400.0,47999999998348.875
147500.0,47999999998373.72
147600.0,47999999998398.24
147700.0,47999999998422.41
147800.0,47999999998446.21
147900.0,47999999998469.52
148000.0,47999999998492.38
148100.0,47999999998515.01
148200.0,47999999998537.27
148300.0,47999999998559.33
148400.0,47999999998580.97
148500.0,47999999998602.336
148600.0,47999999998623.28
148700.0,47999999998643.98
148800.0,47999999998664.33
148900.0,47999999998684.39
149000.0,47999999998704.25
149100.0,47999999998723.7
149200.0,47999999998742.97
149300.0,47999999998761.92
149400.0,47999999998780.53
149500.0,47999999998798.93
149600.0,47999999998817.01
149700.0,47999999998834.82
149800.0,47999999998852.31
149900.0,47999999998869.445
150000.0,47999999998886.46
150100.0,47999999998903.16
150200.0,47999999998919.61
150300.0,47999999998935.89
150400.0,47999999998951.92
150500.0,47999999998967.734
150600.0,47999999998983.29
150700.0,47999999998998.6
150800.0,47999999999013.69
150900.0,47999999999028.53
151000.0,47999999999043.19
151100.0,47999999999057.54
151200.0,47999999999071.625
151300.0,47999999999085.61
151400.0,47999999999099.39
151500.0,47999999999113.04
151600.0,47999999999126.32
151700.0,47999999999139.48
151800.0,47999999999152.47
151900.0,47999999999165.33
152000.0,47999999999177.83
152100.0,47999999999190.24
152200.0,47999999999202.35
152300.0,47999999999214.31
152400.0,47999999999226.05
152500.0,47999999999237.64
152600.0,47999999999249.11
152700.0,47999999999260.44
152800.0,47999999999271.56
152900.0,47999999999282.49
153000.0,47999999999293.24
153100.0,47999999999303.81
153200.0,47999999999314.33
153300.0,47999999999324.67
153400.0,47999999999334.96
153500.0,47999999999344.93
153600.0,47999999999354.83
153700.0,47999999999364.64
153800.0,47999999999374.26
153900.0,47999999999383.72
154000.0,47999999999392.94
154100.0,47999999999402.06
154200.0,47999999999411.09
154300.0,47999999999419.91
154400.0,47999999999428.72
154500.0,47999999999437.24
154600.0,47999999999445.734
154700.0,47999999999454.19
154800.0,47999999999462.41
154900.0,47999999999470.39
155000.0,47999999999478.49
155100.0,47999999999486.31
155200.0,47999999999494.04
155300.0,47999999999501.625
155400.0,47999999999509.05
155500.0,47999999999516.42
155600.0,47999999999523.63
155700.0,47999999999530.75
155800.0,47999999999537.875
155900.0,47999999999544.766
156000.0,47999999999551.68
156100.0,47999999999558.44
156200.0,47999999999565.05
156300.0,47999999999571.625
156400.0,47999999999578.06
156500.0,47999999999584.375
156600.0,47999999999590.67
156700.0,47999999999596.85
156800.0,47999999999602.92
156900.0,47999999999608.984
157000.0,47999999999614.89
157100.0,47999999999620.625
157200.0,47999999999626.336
157300.0,47999999999631.98
157400.0,47999999999637.39
157500.0,47999999999642.8
157600.0,47999999999648.15
157700.0,47999999999653.35
157800.0,47999999999658.516
157900.0,47999999999663.58
158000.0,47999999999668.67
158100.0,47999999999673.664
158200.0,47999999999678.49
158300.0,47999999999683.375
158400.0,47999999999688.11
158500.0,47999999999692.69
158600.0,47999999999697.3
158700.0,47999999999701.86
158800.0,47999999999706.44
158900.0,47999999999710.77
159000.0,47999999999715.17
159100.0,47999999999719.4
159200.0,47999999999723.69
159300.0,47999999999727.95
159400.0,47999999999732.05
159500.0,47999999999736.14
159600.0,47999999999740.17
159700.0,47999999999744.06
159800.0,47999999999747.92
159900.0,47999999999751.83
160000.0,47999999999755.61
160100.0,47999999999759.31
160200.0,47999999999763.0
160300.0,47999999999766.734
160400.0,47999999999770.234
160500.0,47999999999773.7
160600.0,47999999999777.14
160700.0,47999999999780.5
160800.0,47999999999783.86
160900.0,47999999999787.22
161000.0,47999999999790.5
161100.0,47999999999793.69
161200.0,47999999999796.78
161300.0,47999999999799.78
161400.0,47999999999802.84
161500.0,47999999999805.82
161600.0,47999999999808.766
161700.0,47999999999811.62
161800.0,47999999999814.45
161900.0,47999999999817.33
162000.0,47999999999820.125
162100.0,47999999999822.836
162200.0,47999999999825.54
162300.0,47999999999828.09
162400.0,47999999999830.67
162500.0,47999999999833.195
162600.0,47999999999835.6
162700.0,47999999999838.07
162800.0,47999999999840.5
162900.0,47999999999842.84
163000.0,47999999999845.234
163100.0,47999999999847.53
163200.0,47999999999849.82
163300.0,47999999999852.06
163400.0,47999999999854.19
163500.0,47999999999856.266
163600.0,47999999999858.39
163700.0,47999999999860.54
163800.0,47999999999862.53
163900.0,47999999999864.65
164000.0,47999999999866.68
164100.0,47999999999868.59
164200.0,47999999999870.47
164300.0,47999999999872.47
164400.0,47999999999874.266
164500.0,47999999999876.08
164600.0,47999999999877.93
164700.0,47999999999879.67
164800.0,47999999999881.42
164900.0,47999999999883.09
165000.0,47999999999884.805
165100.0,47999999999886.51
165200.0,47999999999888.13
165300.0,47999999999889.83
165400.0,47999999999891.39
165500.0,47999999999893.05
165600.0,47999999999894.586
165700.0,47999999999896.125
165800.0,47999999999897.555
165900.0,47999999999899.13
166000.0,47999999999900.58
166100.0,47999999999902.125
166200.0,47999999999903.5
166300.0,47999999999904.91
166400.0,47999999999906.445
166500.0,47999999999907.84
166600.0,47999999999909.266
166700.0,47999999999910.62
166800.0,47999999999912.0
166900.0,47999999999913.41
167000.0,47999999999914.71
167100.0,47999999999915.984
167200.0,47999999999917.22
167300.0,47999999999918.555
167400.0,47999999999919.78
167500.0,47999999999920.99
167600.0,47999999999922.16
167700.0,47999999999923.38
167800.0,47999999999924.516
167900.0,47999999999925.71
168000.0,47999999999926.78
168100.0,47999999999927.91
168200.0,47999999999929.016
168300.0,47999999999930.13
168400.0,47999999999931.2
168500.0,47999999999932.336
168600.0,47999999999933.33
168700.0,47999999999934.33
168800.0,47999999999935.34
168900.0,47999999999936.29
169000.0,47999999999937.234
169100.0,47999999999938.23
169200.0,47999999999939.07
169300.0,47999999999940.03
169400.0,47999999999940.89
169500.0,47999999999941.89
169600.0,47999999999942.8
169700.0,47999999999943.64
169800.0,47999999999944.55
